rank,CHP_ID,Chinese_herbal_pieces,comprehensive_score,avg_score,adj_avg_score,total_score,effective_avg,high_quality_avg,ultra_high_count,high_quality_ratio
30,CHP01596,华千金藤,0.8157976071919,0.99999859375,0.8736862066653076,7.99998875,0.99999859375,0.99999859375,8.0,1.0
31,CHP00824,冬凌草,0.8154598108691086,0.9356861450000001,0.9085111703329256,46.784307250000005,0.9356861450000001,1.0,45.0,0.9
32,CHP04552,香茶菜,0.8149640159976624,0.793579973326134,0.793137189471407,367.42752765,0.793579973326134,0.9996718868345323,278.0,0.6004319654427646
33,CHP05124,夜来香,0.8146253762503568,0.97795698,0.9019122825916865,16.62526866,0.97795698,0.9994960475,16.0,0.9411764705882353
34,CHP00341,柴胡,0.8139791648178969,0.839746148846154,0.8375743089805034,251.08409850500004,0.839746148846154,0.9959286799999999,202.0,0.6822742474916388
35,CHP03398,三七花,0.8139642433109386,0.9669032395833334,0.9097659035286922,23.20567775,0.9669032395833334,0.9999998909090909,22.0,0.9166666666666666
36,CHP04465,溪黄草,0.8131077628185729,1.0,0.8662566452926787,7.0,1.0,1.0,7.0,1.0
37,CHP00720,地榆,0.8128308166884205,0.9068534523157894,0.8940708660950051,86.15107796999999,0.9068534523157894,1.0,80.0,0.8421052631578947
38,CHP03673,肾茶,0.8107391600037286,0.9492663266666667,0.9015284808101496,25.63019082,0.9492663266666667,1.0,25.0,0.9259259259259259
39,CHP01472,红楠,0.8101385364562721,1.0,0.857897685623471,6.0,1.0,1.0,6.0,1.0
40,CHP02544,麻根,0.8101337556854388,0.9999906716666667,0.857894187498471,5.99994403,0.9999906716666667,0.9999906716666667,6.0,1.0
41,CHP02017,桔梗,0.8093220059102526,0.91178178979798,0.8990161482566565,90.26639719000002,0.91178178979798,0.997935719,79.0,0.8080808080808081
42,CHP06090,茯苓,0.8090705598826513,0.9497913086666667,0.9055025557493884,28.49373926,0.9497913086666667,0.9999999648148148,27.0,0.9
43,CHP04216,土贝母,0.80839210353019,0.9533979095833334,0.9002327294110453,22.88154983,0.9533979095833334,0.9999442831818182,22.0,0.9166666666666666
44,CHP04409,五气朝阳草,0.8073724282708687,0.980778,0.8712297352618703,8.827002,0.980778,0.980778,8.0,1.0
45,CHP02585,马钱子,0.8072757529010539,0.9334186533333334,0.9006059275505213,36.40332748,0.9334186533333334,0.9982050659999999,35.0,0.8974358974358975
46,CHP04975,羊踯躅,0.8069580137012449,0.96784242,0.8897599707990215,14.5176363,0.96784242,1.0,14.0,0.9333333333333333
47,CHP04519,夏枯草,0.8068885003103511,0.9591076434782607,0.9026011748477435,22.059475799999998,0.9591076434782607,0.990496640952381,20.0,0.9130434782608695
48,CHP05304,圆柏,0.8068349517072031,1.0,0.8484241979983691,5.0,1.0,1.0,5.0,1.0
49,CHP03266,清明花,0.8068349517072031,1.0,0.8484241979983691,5.0,1.0,1.0,5.0,1.0
50,CHP02511,萝藦子,0.8068349517072031,1.0,0.8484241979983691,5.0,1.0,1.0,5.0,1.0
51,CHP02304,莲房,0.8068349517072031,1.0,0.8484241979983691,5.0,1.0,1.0,5.0,1.0
52,CHP03111,平贝母,0.805516414810493,0.9463870316666666,0.8952838744110451,22.713288759999998,0.9463870316666666,1.0,22.0,0.9166666666666666
53,CHP04920,岩筋菜,0.8031253603456296,1.0,0.8375973549982526,4.0,1.0,1.0,4.0,1.0
54,CHP00463,楤木,0.8031253603456296,1.0,0.8375973549982526,4.0,1.0,1.0,4.0,1.0
55,CHP04753,小芸木,0.8031253603456296,1.0,0.8375973549982526,4.0,1.0,1.0,4.0,1.0
56,CHP04324,文冠果,0.8031253603456296,1.0,0.8375973549982526,4.0,1.0,1.0,4.0,1.0
57,CHP04119,甜瓜蒂,0.8031253603456296,1.0,0.8375973549982526,4.0,1.0,1.0,4.0,1.0
58,CHP05295,芋头,0.8031253603456296,1.0,0.8375973549982526,4.0,1.0,1.0,4.0,1.0
59,CHP04459,西洋接骨木,0.8031253603456296,1.0,0.8375973549982526,4.0,1.0,1.0,4.0,1.0
60,CHP02591,马桑叶,0.803123854631344,0.9999969,0.8375964692839669,3.9999876,0.9999969,0.9999969,4.0,1.0
61,CHP03364,瑞香根,0.8029749710599154,0.999690375,0.8375088907125383,3.9987615,0.999690375,0.999690375,4.0,1.0
62,CHP00294,菜蓟,0.8027833932027725,0.99929595,0.8373961978553954,3.9971838,0.99929595,0.99929595,4.0,1.0
63,CHP03352,乳香,0.8023068269278757,0.9063815784415585,0.8910085575859258,69.79138154,0.9063815784415585,0.99757078875,64.0,0.8311688311688312
64,CHP04521,夏天无,0.8022506747072031,0.990831446,0.8453680133317024,4.95415723,0.990831446,0.990831446,5.0,1.0
65,CHP04818,续断,0.8005823198506185,0.9032853914432991,0.891075195700706,87.61868297000001,0.9032853914432991,0.9999999328947369,76.0,0.7835051546391752
66,CHP00994,番石榴叶,0.7989160685378971,1.0,0.8251048438442721,3.0,1.0,1.0,3.0,1.0
67,CHP00428,春福寿草,0.7989160685378971,1.0,0.8251048438442721,3.0,1.0,1.0,3.0,1.0
68,CHP03306,拳参,0.7989160685378971,1.0,0.8251048438442721,3.0,1.0,1.0,3.0,1.0
69,CHP02987,牛扁,0.7989160685378971,1.0,0.8251048438442721,3.0,1.0,1.0,3.0,1.0
70,CHP05840,海马,0.7989160685378971,1.0,0.8251048438442721,3.0,1.0,1.0,3.0,1.0
71,CHP01856,见血飞,0.7989160685378971,1.0,0.8251048438442721,3.0,1.0,1.0,3.0,1.0
72,CHP03656,蛇婆子,0.7989160685378971,1.0,0.8251048438442721,3.0,1.0,1.0,3.0,1.0
73,CHP00795,东北蛔蒿,0.7989160685378971,1.0,0.8251048438442721,3.0,1.0,1.0,3.0,1.0
74,CHP04550,香柏,0.7989160685378971,1.0,0.8251048438442721,3.0,1.0,1.0,3.0,1.0
75,CHP02130,苦绳,0.7989160685378971,1.0,0.8251048438442721,3.0,1.0,1.0,3.0,1.0
76,CHP05195,罂粟壳,0.7989156212045637,0.9999990466666667,0.825104623844272,2.99999714,0.9999990466666667,0.9999990466666667,3.0,1.0
77,CHP01748,黄紫堇,0.7989145153840509,0.99999669,0.8251040799981181,2.99999007,0.99999669,0.99999669,3.0,1.0
78,CHP04404,五加皮,0.7989051511019996,0.9999767333333334,0.8250994746135027,2.9999302,0.9999767333333334,0.9999767333333334,3.0,1.0
79,CHP01054,枫香寄生,0.7988304964866151,0.9998176333333334,0.8250627592288874,2.9994529,0.9998176333333334,0.9998176333333334,3.0,1.0
80,CHP04458,西洋参,0.7987935765010595,0.9164984397959183,0.8921150257622972,44.908423549999995,0.9164984397959183,0.9995166842857143,42.0,0.8571428571428571
81,CHP01172,高山唐松草,0.7986875531532818,0.999513,0.8249924592288875,2.998539,0.999513,0.999513,3.0,1.0
82,CHP00356,车前子,0.797620533326782,0.9312329957142857,0.9007336305764526,39.11178582,0.9312329957142857,0.9999999942857142,35.0,0.8333333333333334
83,CHP04419,五味子,0.7968923499876461,0.8163970990209204,0.8146396370922712,195.118906666,0.8163970990209204,0.9985416291379312,174.0,0.7280334728033473
84,CHP01130,甘遂,0.7963375997291571,0.9144116206349208,0.8949903434243225,57.607932100000006,0.9144116206349208,0.9999556980392157,51.0,0.8095238095238095
85,CHP03591,山药,0.7962437397822079,0.936223268,0.8894841334278725,23.4055817,0.936223268,1.0,22.0,0.88
86,CHP02416,龙须藤,0.7962409630066893,0.9257195628571429,0.8854344928940929,25.92014776,0.9257195628571429,0.999998348,25.0,0.8928571428571429
87,CHP03585,山香,0.7945768793341653,0.9532612683333334,0.8711590086352516,11.43913522,0.9532612683333334,1.0,11.0,0.9166666666666666
88,CHP05159,益智,0.7943262726674986,0.9525720999999999,0.8707830986352516,11.4308652,0.9525720999999999,1.0,11.0,0.9166666666666666
89,CHP05877,鸡胆,0.7940821511724654,1.0,0.8105302474979613,2.0,1.0,1.0,2.0,1.0
90,CHP05843,海燕,0.7940821511724654,1.0,0.8105302474979613,2.0,1.0,1.0,2.0,1.0
91,CHP00057,白草莓,0.7940821511724654,1.0,0.8105302474979613,2.0,1.0,1.0,2.0,1.0
92,CHP02998,牛角瓜,0.7940821511724654,1.0,0.8105302474979613,2.0,1.0,1.0,2.0,1.0
93,CHP05306,圆萼刺参,0.7940821511724654,1.0,0.8105302474979613,2.0,1.0,1.0,2.0,1.0
94,CHP03053,欧鼠李,0.7940821511724654,1.0,0.8105302474979613,2.0,1.0,1.0,2.0,1.0
95,CHP01802,鸡眼草,0.7940821511724654,1.0,0.8105302474979613,2.0,1.0,1.0,2.0,1.0
96,CHP04052,唐古特青兰,0.7940821511724654,1.0,0.8105302474979613,2.0,1.0,1.0,2.0,1.0
97,CHP04021,锁阳,0.7940821511724654,1.0,0.8105302474979613,2.0,1.0,1.0,2.0,1.0
98,CHP01359,河套大黄,0.7940821511724654,1.0,0.8105302474979613,2.0,1.0,1.0,2.0,1.0
99,CHP00649,倒吊笔,0.7940821511724654,1.0,0.8105302474979613,2.0,1.0,1.0,2.0,1.0
100,CHP01123,甘菊,0.7940821511724654,1.0,0.8105302474979613,2.0,1.0,1.0,2.0,1.0
101,CHP04208,透骨草,0.7940821511724654,1.0,0.8105302474979613,2.0,1.0,1.0,2.0,1.0
102,CHP04238,土木香,0.7940821511724654,1.0,0.8105302474979613,2.0,1.0,1.0,2.0,1.0
103,CHP00272,滨海前胡,0.7940821511724654,1.0,0.8105302474979613,2.0,1.0,1.0,2.0,1.0
104,CHP00247,薜荔,0.7940821511724654,1.0,0.8105302474979613,2.0,1.0,1.0,2.0,1.0
105,CHP05364,仔榄树,0.7940821511724654,1.0,0.8105302474979613,2.0,1.0,1.0,2.0,1.0
106,CHP02844,牡蒿,0.7940821511724654,1.0,0.8105302474979613,2.0,1.0,1.0,2.0,1.0
107,CHP05539,珠芽半支,0.7940821511724654,1.0,0.8105302474979613,2.0,1.0,1.0,2.0,1.0
108,CHP00261,扁桃斑鸠菊,0.7940821511724654,1.0,0.8105302474979613,2.0,1.0,1.0,2.0,1.0
109,CHP00662,稻芽,0.7940821511724654,1.0,0.8105302474979613,2.0,1.0,1.0,2.0,1.0
110,CHP06099,红曲,0.7940821511724654,1.0,0.8105302474979613,2.0,1.0,1.0,2.0,1.0
111,CHP01480,红雀珊瑚,0.7940821511724654,1.0,0.8105302474979613,2.0,1.0,1.0,2.0,1.0
112,CHP03257,青羊参,0.7940821511724654,1.0,0.8105302474979613,2.0,1.0,1.0,2.0,1.0
113,CHP01708,黄缅桂,0.7940821511724654,1.0,0.8105302474979613,2.0,1.0,1.0,2.0,1.0
114,CHP01724,黄秦艽,0.7940821511724654,1.0,0.8105302474979613,2.0,1.0,1.0,2.0,1.0
115,CHP05670,紫萁,0.7940821511724654,1.0,0.8105302474979613,2.0,1.0,1.0,2.0,1.0
116,CHP02339,蓼实,0.7940821511724654,1.0,0.8105302474979613,2.0,1.0,1.0,2.0,1.0
117,CHP00993,番石榴皮,0.7940821511724654,1.0,0.8105302474979613,2.0,1.0,1.0,2.0,1.0
118,CHP02784,猕猴桃,0.7940821511724654,1.0,0.8105302474979613,2.0,1.0,1.0,2.0,1.0
119,CHP04960,羊角棉,0.7940821061724653,0.9999998999999999,0.8105302308312946,1.9999997999999999,0.9999998999999999,0.9999998999999999,2.0,1.0
120,CHP02531,绿豆皮,0.7940819936724653,0.99999965,0.810530189164628,1.9999993,0.99999965,0.99999965,2.0,1.0
121,CHP05621,紫菜,0.7940812511724653,0.9999979999999999,0.8105299141646279,1.9999959999999999,0.9999979999999999,0.9999979999999999,2.0,1.0
122,CHP00583,大叶蒟,0.7940732051724654,0.99998012,0.8105269341646281,1.99996024,0.99998012,0.99998012,2.0,1.0
123,CHP05383,泽珍珠菜,0.7940518661724654,0.9999327,0.8105190308312947,1.9998654,0.9999327,0.9999327,2.0,1.0
124,CHP01013,飞机草,0.7939292186724654,0.99966015,0.8104736058312948,1.9993203,0.99966015,0.99966015,2.0,1.0
125,CHP02563,马槟榔,0.7937637536724653,0.99929245,0.8104123224979615,1.9985849,0.99929245,0.99929245,2.0,1.0
126,CHP05477,知母,0.7931755763132775,0.8894722462637362,0.8779043304948073,80.94197441,0.8894722462637362,0.9999887,72.0,0.7912087912087912
127,CHP03541,山蒟,0.7927574186724653,0.9970561499999999,0.8100396058312946,1.9941122999999998,0.9970561499999999,0.9970561499999999,2.0,1.0
128,CHP03328,忍冬藤,0.79171312080741,0.948613225,0.8809297911529053,15.1778116,0.948613225,1.0,14.0,0.875
129,CHP01957,金叶子,0.7903256732479236,0.9581124859999999,0.8653743914987768,9.58112486,0.9581124859999999,0.9996850622222221,9.0,0.9
130,CHP02796,米仔兰,0.7900398981220439,0.94083975,0.864383634998888,11.290077,0.94083975,0.9998996727272726,11.0,0.9166666666666666
131,CHP02707,毛葡萄,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
132,CHP00988,番木瓜叶,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
133,CHP02284,栗柄金粉蕨,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
134,CHP02427,龙眼肉,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
135,CHP00176,百蕊草,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
136,CHP00991,番石榴干,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
137,CHP02504,罗勒子,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
138,CHP00225,暴马子皮,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
139,CHP05592,苎麻根,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
140,CHP02659,毛八角枫,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
141,CHP02589,马桑根,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
142,CHP02609,麦瓶草,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
143,CHP06039,象胆,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
144,CHP05729,总状绿绒蒿,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
145,CHP00671,地丁,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
146,CHP04622,小百部,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
147,CHP04666,小花盾叶薯蓣,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
148,CHP01050,风箱树叶,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
149,CHP04297,王孙,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
150,CHP04163,铁树叶,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
151,CHP01226,枸骨根,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
152,CHP03212,乔木紫珠,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
153,CHP01764,火炭母草,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
154,CHP01604,华中瘤足蕨,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
155,CHP05274,榆树,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
156,CHP05175,银粉背蕨,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
157,CHP03201,茜草藤,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
158,CHP02519,落葵,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
159,CHP06130,太白花,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
160,CHP04933,岩乌头,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
161,CHP01594,华南皂荚,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
162,CHP03453,沙枣,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
163,CHP03375,三叉凤尾蕨,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
164,CHP01546,槲叶,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
165,CHP03056,藕节,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
166,CHP03018,牛尾菜,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
167,CHP01963,金樱叶,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
168,CHP05032,野菰,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
169,CHP03552,山萝卜,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
170,CHP03568,山稔叶,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
171,CHP03569,山珊瑚,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
172,CHP00430,椿白皮,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
173,CHP05267,鱼腥草,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
174,CHP01733,黄蜀葵花,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
175,CHP02459,鹿葱,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
176,CHP01811,吉林乌头,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
177,CHP05355,云实叶,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
178,CHP03464,砂生槐,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
179,CHP03113,苹果,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
180,CHP01935,金雀根,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
181,CHP03110,飘拂草,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
182,CHP02049,卷丹,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
183,CHP00667,地柏枝,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
184,CHP04328,文竹,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
185,CHP04379,无漏子,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
186,CHP05800,鹅臎,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
187,CHP00050,白八角莲,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
188,CHP00069,白椴,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
189,CHP05772,蚕蛾,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
190,CHP05481,栀子叶,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
191,CHP00250,篦子三尖杉,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
192,CHP03881,水木草,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
193,CHP05467,真藓,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
194,CHP05435,长尾复叶耳蕨,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
195,CHP05461,鹧鸪菜,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
196,CHP02941,南蛇藤叶,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
197,CHP00254,鞭打绣球,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
198,CHP02813,绵藤,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
199,CHP02831,魔芋,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
200,CHP04869,鸭儿芹,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
201,CHP01170,高山辣根菜,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
202,CHP02782,迷果芹,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
203,CHP01216,狗屎花,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
204,CHP00635,淡竹叶,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
205,CHP03933,睡菜根,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
206,CHP03216,窃衣,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
207,CHP01868,浆果苋,0.7884532558245078,1.0,0.7933057245432306,1.0,1.0,1.0,1.0,1.0
208,CHP04340,乌骨藤,0.7884531020063259,0.99999964,0.7933056918159579,0.99999964,0.99999964,0.99999964,1.0,1.0
209,CHP05009,椰子皮,0.7884529140063259,0.9999992,0.7933056518159578,0.9999992,0.9999992,0.9999992,1.0,1.0
210,CHP01758,茴香根,0.788452901188144,0.99999917,0.7933056490886852,0.99999917,0.99999917,0.99999917,1.0,1.0
211,CHP05853,猴枣,0.7884515467335986,0.999996,0.7933053609068669,0.999996,0.999996,0.999996,1.0,1.0
212,CHP05353,云实,0.7884498376426896,0.999992,0.7933049972705034,0.999992,0.999992,0.999992,1.0,1.0
213,CHP05882,鸡肉,0.788426564097235,0.99993753,0.7933000454523215,0.99993753,0.99993753,0.99993753,1.0,1.0
214,CHP05173,银不换,0.7882973867335986,0.9996352,0.7932725609068669,0.9996352,0.9996352,0.9996352,1.0,1.0
215,CHP03081,炮姜,0.7882818340063259,0.9995988,0.7932692518159578,0.9995988,0.9995988,0.9995988,1.0,1.0
216,CHP02561,马比木,0.788251348097235,0.99952745,0.7932627654523215,0.99952745,0.99952745,0.99952745,1.0,1.0
217,CHP00768,钓樟枝叶,0.7881175049154169,0.9992142,0.7932342881795943,0.9992142,0.9992142,0.9992142,1.0,1.0
218,CHP01246,瓜蒌,0.7856967657455229,0.8908601669999999,0.8790377799997553,80.17741502999999,0.8908601669999999,0.9917592994202898,66.0,0.7666666666666667
219,CHP02149,块茎糙苏,0.7856170621881441,0.9933621,0.7927022790886852,0.9933621,0.9933621,0.9933621,1.0,1.0
220,CHP00281,菠菜,0.7853742976884079,0.930030579047619,0.8792582299992108,19.53064216,0.930030579047619,0.99355796,18.0,0.8571428571428571
221,CHP01988,粳米,0.7837170513849039,0.9496501166666668,0.8564849484197651,8.54685105,0.9496501166666668,0.9990795125,8.0,0.8888888888888888
222,CHP02155,款冬花,0.7835691449066782,0.8868581089873416,0.8740241975278149,70.06179060999999,0.8868581089873416,0.9905744935483871,61.0,0.7848101265822784
223,CHP04231,土槿皮,0.7830391678748532,0.880670093943662,0.8673325881478462,62.52757667,0.880670093943662,0.9998757256140351,57.0,0.8028169014084507
