rank,CHP_ID,Chinese_herbal_pieces,comprehensive_score,avg_score,adj_avg_score,total_score,effective_avg,high_quality_avg,ultra_high_count,high_quality_ratio
15,CHP00746,滇茜草,0.8310117546637814,0.9823552464516128,0.9361117814904344,30.453012639999997,0.9823552464516128,0.9999998744827586,29.0,0.9354838709677419
16,CHP01245,骨碎补,0.8307058196324199,0.967940765135135,0.93066763215123,35.81380831,0.967940765135135,0.9993581945714287,35.0,0.9459459459459459
17,CHP04717,小通草,0.8305195664396718,0.9999363442857143,0.9136116342128254,13.99910882,0.9999363442857143,0.9999363442857143,14.0,1.0
18,CHP03148,铺地蜈蚣,0.8301472613325289,0.9992888571428572,0.9132339333794922,13.990044000000001,0.9992888571428572,0.9992888571428572,14.0,1.0
19,CHP05380,泽泻,0.8273507271496692,0.9788021804166668,0.924083021503171,23.491252330000002,0.9788021804166668,1.0,23.0,0.9583333333333334
20,CHP05066,野茉莉,0.8272780579172044,1.0,0.9057986545958095,12.0,1.0,1.0,12.0,1.0
21,CHP00939,多伞阿魏,0.8272639796899317,0.9999750225,0.9057850305049006,11.99970027,0.9999750225,0.9999750225,12.0,1.0
22,CHP00689,地黄,0.8250708777153423,0.872626552385965,0.8699191112918909,248.69856743000003,0.872626552385965,0.99950908828125,192.0,0.6736842105263158
23,CHP01110,附子,0.8249340212836956,0.9374894004938272,0.9215847455066793,75.93664144,0.9374894004938272,0.9974246702857142,69.0,0.8641975308641975
24,CHP00229,北沙参,0.8235363331901078,0.9218224550476191,0.910599375487894,96.79135778,0.9218224550476191,0.9983117960227272,88.0,0.8380952380952381
25,CHP00928,多花蒿,0.8235289406320018,1.0,0.8963785200553905,10.0,1.0,1.0,10.0,1.0
26,CHP02472,路路通,0.8235289241320018,0.99999997,0.8963785050553905,9.9999997,0.99999997,0.99999997,10.0,1.0
27,CHP03683,生姜,0.822950498462805,0.9335769192000002,0.9170098746012686,70.01826894000001,0.9335769192000002,0.9956607612121213,65.0,0.88
28,CHP00720,地榆,0.8225514460551895,0.9262537725263159,0.9135397980105507,87.99410839000001,0.9262537725263159,0.9999994287499998,80.0,0.8421052631578947
29,CHP02777,蒙自草胡椒,0.8214243098964841,0.9999871544444444,0.8909186732162007,8.99988439,0.9999871544444444,0.9999871544444444,9.0,1.0
30,CHP00824,冬凌草,0.8209460857077698,0.9456422287399999,0.9201613639684635,47.282111437,0.9456422287399999,1.0,45.0,0.9
31,CHP00341,柴胡,0.819268820643833,0.852845324548495,0.8509007198741353,255.00075204,0.852845324548495,0.9911945216019418,199.0,0.6889632107023411
32,CHP01076,凤眼草,0.8191518143774379,1.0,0.8848650222837673,8.0,1.0,1.0,8.0,1.0
33,CHP01596,华千金藤,0.8190384390441046,0.99978742125,0.8847705428393229,7.99829937,0.99978742125,0.99978742125,8.0,1.0
34,CHP05124,夜来香,0.8184932312449638,0.982063385882353,0.9119499244854745,16.69507756,0.982063385882353,0.9996724537499999,16.0,0.9411764705882353
35,CHP02547,麻黄根,0.8178552872230569,0.9689196714285715,0.9120930161647681,20.3473131,0.9689196714285715,0.99177768,20.0,0.9523809523809523
36,CHP04465,溪黄草,0.8166584821914953,1.0,0.8780923765357536,7.0,1.0,1.0,7.0,1.0
37,CHP03398,三七花,0.8151507084688795,0.9654762404166668,0.9146764756208181,23.171429770000003,0.9654762404166668,0.9999933577272728,22.0,0.9166666666666666
38,CHP03673,肾茶,0.8146733966775739,0.9547633929629629,0.910977892192103,25.77861161,0.9547633929629629,1.0,25.0,0.9259259259259259
39,CHP01472,红楠,0.8139074131858357,0.9999926583333334,0.8704703969442382,5.99995595,0.9999926583333334,0.9999926583333334,6.0,1.0
40,CHP02544,麻根,0.8137618717275023,0.9997086749999999,0.8703639031942383,5.99825205,0.9997086749999999,0.9997086749999999,6.0,1.0
41,CHP02585,马钱子,0.8133592820160971,0.9445608212820513,0.9135804577777105,36.83787203,0.9445608212820513,0.9980187482857144,35.0,0.8974358974358975
42,CHP04975,羊踯躅,0.8130980076748322,0.9776463799999999,0.9036906440443124,14.6646957,0.9776463799999999,1.0,14.0,0.9333333333333333
43,CHP02017,桔梗,0.8112498101163836,0.9173875474747476,0.9059535559734663,90.82136720000001,0.9173875474747476,0.9991386283544303,79.0,0.797979797979798
44,CHP06090,茯苓,0.8109580797179952,0.9506857453333333,0.9112035690276953,28.52057236,0.9506857453333333,0.9999916074074073,27.0,0.9
45,CHP02304,莲房,0.8108591003298485,1.0,0.8618380267405208,5.0,1.0,1.0,5.0,1.0
46,CHP03266,清明花,0.8108591003298485,1.0,0.8618380267405208,5.0,1.0,1.0,5.0,1.0
47,CHP02511,萝藦子,0.8108591003298485,1.0,0.8618380267405208,5.0,1.0,1.0,5.0,1.0
48,CHP05304,圆柏,0.8108591003298485,1.0,0.8618380267405208,5.0,1.0,1.0,5.0,1.0
49,CHP04419,五味子,0.8102138104422508,0.8481696635146444,0.8459442569522402,202.71254958,0.8481696635146444,0.9964805893641617,171.0,0.7238493723849372
50,CHP04216,土贝母,0.8095440825290398,0.9520533816666665,0.9052015165031708,22.849281159999997,0.9520533816666665,0.9995955254545454,22.0,0.9166666666666666
51,CHP03111,平贝母,0.8080538543744052,0.9482377970833333,0.9025081626796415,22.75770713,0.9482377970833333,1.0,22.0,0.9166666666666666
52,CHP04521,夏天无,0.8077891363298487,0.993860072,0.8597913840738542,4.96930036,0.993860072,0.993860072,5.0,1.0
53,CHP00463,楤木,0.807436948155607,1.0,0.8519693143648437,4.0,1.0,1.0,4.0,1.0
54,CHP04920,岩筋菜,0.807436948155607,1.0,0.8519693143648437,4.0,1.0,1.0,4.0,1.0
55,CHP04324,文冠果,0.807436948155607,1.0,0.8519693143648437,4.0,1.0,1.0,4.0,1.0
56,CHP04119,甜瓜蒂,0.807436948155607,1.0,0.8519693143648437,4.0,1.0,1.0,4.0,1.0
57,CHP04459,西洋接骨木,0.807436948155607,1.0,0.8519693143648437,4.0,1.0,1.0,4.0,1.0
58,CHP05295,芋头,0.8074368752984641,0.99999985,0.8519692715077009,3.9999994,0.99999985,0.99999985,4.0,1.0
59,CHP04753,小芸木,0.8074359585127499,0.9999979625000001,0.8519687322219865,3.9999918500000002,0.9999979625000001,0.9999979625000001,4.0,1.0
60,CHP02591,马桑叶,0.8073796460127499,0.999882025,0.8519356072219866,3.9995281,0.999882025,0.999882025,4.0,1.0
61,CHP04519,夏枯草,0.8058716267032908,0.9634467260869566,0.9117225788214488,22.1592747,0.9634467260869566,0.9999997799999999,20.0,0.8695652173913043
62,CHP00294,菜蓟,0.805695383155607,0.996414425,0.8509448643648437,3.9856577,0.996414425,0.996414425,4.0,1.0
63,CHP03364,瑞香根,0.8040080602984642,0.992940525,0.8499523215077008,3.9717621,0.992940525,0.992940525,4.0,1.0
64,CHP02130,苦绳,0.8035593169486419,1.0,0.8405823385467547,3.0,1.0,1.0,3.0,1.0
65,CHP02987,牛扁,0.8035593169486419,1.0,0.8405823385467547,3.0,1.0,1.0,3.0,1.0
66,CHP01856,见血飞,0.8035593169486419,1.0,0.8405823385467547,3.0,1.0,1.0,3.0,1.0
67,CHP00795,东北蛔蒿,0.8035593169486419,1.0,0.8405823385467547,3.0,1.0,1.0,3.0,1.0
68,CHP00428,春福寿草,0.8035593169486419,1.0,0.8405823385467547,3.0,1.0,1.0,3.0,1.0
69,CHP00994,番石榴叶,0.8035593169486419,1.0,0.8405823385467547,3.0,1.0,1.0,3.0,1.0
70,CHP03656,蛇婆子,0.8035592700255649,0.9999999,0.8405823154698316,2.9999997,0.9999999,0.9999999,3.0,1.0
71,CHP04550,香柏,0.8035589884871034,0.9999992999999999,0.8405821770082932,2.9999979,0.9999992999999999,0.9999992999999999,3.0,1.0
72,CHP05840,海马,0.8035589259230009,0.9999991666666667,0.8405821462390625,2.9999975,0.9999991666666667,0.9999991666666667,3.0,1.0
73,CHP03306,拳参,0.8035497446409495,0.9999796,0.840577630854447,2.9999388,0.9999796,0.9999796,3.0,1.0
74,CHP05195,罂粟壳,0.8034938436153085,0.9998604666666667,0.8405501385467548,2.9995814000000003,0.9998604666666667,0.9998604666666667,3.0,1.0
75,CHP04404,五加皮,0.8034828229486419,0.99983698,0.8405447185467547,2.99951094,0.99983698,0.99983698,3.0,1.0
76,CHP01748,黄紫堇,0.8032769886153087,0.9993983166666668,0.8404434885467549,2.9981949500000002,0.9993983166666668,0.9993983166666668,3.0,1.0
77,CHP01130,甘遂,0.8028803337982872,0.9270186098412698,0.9086266139877783,58.40217242,0.9270186098412698,0.9996079733333333,51.0,0.8095238095238095
78,CHP04818,续断,0.8027999248863487,0.9067917337113403,0.8961342857112881,87.95879817000001,0.9067917337113403,0.9999929807894737,76.0,0.7835051546391752
79,CHP04458,西洋参,0.8023685722108409,0.9226932206122448,0.9006701391713189,45.21196781,0.9226932206122448,0.9983642119047619,42.0,0.8571428571428571
80,CHP01172,高山唐松草,0.8018330497947956,0.9963210699999999,0.839733354700601,2.9889632099999996,0.9963210699999999,0.9963210699999999,3.0,1.0
81,CHP00356,车前子,0.8017457858946696,0.9379363109523808,0.9100172204059194,39.393325059999995,0.9379363109523808,0.9999975571428572,35.0,0.8333333333333334
82,CHP03591,山药,0.8015236046698352,0.94481238,0.9013679971745089,23.6203095,0.94481238,0.9999844168181817,22.0,0.88
83,CHP01054,枫香寄生,0.8013734617178727,0.99534162,0.839507327777524,2.98602486,0.99534162,0.99534162,3.0,1.0
84,CHP03585,山香,0.7992519627889992,0.9585725541666666,0.883201865959446,11.50287065,0.9585725541666666,0.9999998454545455,11.0,0.9166666666666666
85,CHP02416,龙须藤,0.7992467406136736,0.9292424075000001,0.8933252055554689,26.01878741,0.9292424075000001,0.9996683224,25.0,0.8928571428571429
86,CHP05877,鸡胆,0.7991123369507722,1.0,0.8272975334256509,2.0,1.0,1.0,2.0,1.0
87,CHP03257,青羊参,0.7991123369507722,1.0,0.8272975334256509,2.0,1.0,1.0,2.0,1.0
88,CHP01359,河套大黄,0.7991123369507722,1.0,0.8272975334256509,2.0,1.0,1.0,2.0,1.0
89,CHP01123,甘菊,0.7991123369507722,1.0,0.8272975334256509,2.0,1.0,1.0,2.0,1.0
90,CHP02998,牛角瓜,0.7991123369507722,1.0,0.8272975334256509,2.0,1.0,1.0,2.0,1.0
91,CHP00993,番石榴皮,0.7991123369507722,1.0,0.8272975334256509,2.0,1.0,1.0,2.0,1.0
92,CHP00662,稻芽,0.7991123369507722,1.0,0.8272975334256509,2.0,1.0,1.0,2.0,1.0
93,CHP04021,锁阳,0.7991123369507722,1.0,0.8272975334256509,2.0,1.0,1.0,2.0,1.0
94,CHP00649,倒吊笔,0.7991123369507722,1.0,0.8272975334256509,2.0,1.0,1.0,2.0,1.0
95,CHP00261,扁桃斑鸠菊,0.7991123369507722,1.0,0.8272975334256509,2.0,1.0,1.0,2.0,1.0
96,CHP00247,薜荔,0.7991123369507722,1.0,0.8272975334256509,2.0,1.0,1.0,2.0,1.0
97,CHP02339,蓼实,0.7991123369507722,1.0,0.8272975334256509,2.0,1.0,1.0,2.0,1.0
98,CHP04208,透骨草,0.7991123369507722,1.0,0.8272975334256509,2.0,1.0,1.0,2.0,1.0
99,CHP06099,红曲,0.7991123369507722,1.0,0.8272975334256509,2.0,1.0,1.0,2.0,1.0
100,CHP05364,仔榄树,0.7991123369507722,1.0,0.8272975334256509,2.0,1.0,1.0,2.0,1.0
101,CHP05670,紫萁,0.7991123369507722,1.0,0.8272975334256509,2.0,1.0,1.0,2.0,1.0
102,CHP01724,黄秦艽,0.7991123369507722,1.0,0.8272975334256509,2.0,1.0,1.0,2.0,1.0
103,CHP05843,海燕,0.7991123369507722,1.0,0.8272975334256509,2.0,1.0,1.0,2.0,1.0
104,CHP01480,红雀珊瑚,0.7991123369507722,1.0,0.8272975334256509,2.0,1.0,1.0,2.0,1.0
105,CHP02844,牡蒿,0.7991123369507722,1.0,0.8272975334256509,2.0,1.0,1.0,2.0,1.0
106,CHP00057,白草莓,0.7991123369507722,1.0,0.8272975334256509,2.0,1.0,1.0,2.0,1.0
107,CHP03053,欧鼠李,0.7991122244507722,0.99999975,0.8272974917589844,1.9999995,0.99999975,0.99999975,2.0,1.0
108,CHP05306,圆萼刺参,0.7991121884507723,0.99999967,0.8272974784256509,1.99999934,0.99999967,0.99999967,2.0,1.0
109,CHP01708,黄缅桂,0.7991118644507722,0.9999989499999999,0.827297358425651,1.9999978999999999,0.9999989499999999,0.9999989499999999,2.0,1.0
110,CHP04238,土木香,0.7991118284507723,0.99999887,0.8272973450923177,1.99999774,0.99999887,0.99999887,2.0,1.0
111,CHP02784,猕猴桃,0.7991109869507723,0.999997,0.827297033425651,1.999994,0.999997,0.999997,2.0,1.0
112,CHP00272,滨海前胡,0.7991108294507723,0.9999966499999999,0.8272969750923176,1.9999932999999999,0.9999966499999999,0.9999966499999999,2.0,1.0
113,CHP01802,鸡眼草,0.7991087819507723,0.9999921,0.8272962167589842,1.9999842,0.9999921,0.9999921,2.0,1.0
114,CHP05539,珠芽半支,0.7991005244507723,0.99997375,0.827293158425651,1.9999475,0.99997375,0.99997375,2.0,1.0
115,CHP04052,唐古特青兰,0.7991002769507722,0.9999732,0.8272930667589843,1.9999464,0.9999732,0.9999732,2.0,1.0
116,CHP04960,羊角棉,0.7990947194507723,0.99996085,0.8272910084256511,1.9999217,0.99996085,0.99996085,2.0,1.0
117,CHP05621,紫菜,0.7990758599507722,0.99991894,0.827284023425651,1.99983788,0.99991894,0.99991894,2.0,1.0
118,CHP02531,绿豆皮,0.7987507754507722,0.99919653,0.8271636217589844,1.99839306,0.99919653,0.99919653,2.0,1.0
119,CHP00583,大叶蒟,0.7982229794507723,0.9980236499999999,0.8269681417589844,1.9960472999999999,0.9980236499999999,0.9980236499999999,2.0,1.0
120,CHP05383,泽珍珠菜,0.7979832644507723,0.99749095,0.826879358425651,1.9949819,0.99749095,0.99749095,2.0,1.0
121,CHP05159,益智,0.7971816849102115,0.952879205,0.8800964027776278,11.43455046,0.952879205,1.0,11.0,0.9166666666666666
122,CHP03352,乳香,0.7969044877976392,0.9003535949350651,0.8879861748403198,69.32722681000001,0.9003535949350651,0.995476295079365,62.0,0.8181818181818182
123,CHP05477,知母,0.7963401089980529,0.8950484754945053,0.8849206106050277,81.44941126999998,0.8950484754945053,0.9997107140277777,72.0,0.7912087912087912
124,CHP04231,土槿皮,0.7958604708039019,0.907435294084507,0.8932774849519483,64.42790588,0.907435294084507,0.9982996949122807,57.0,0.8028169014084507
125,CHP01957,金叶子,0.7957625898871301,0.966822763,0.8797899015553906,9.66822763,0.966822763,0.9965361033333333,9.0,0.9
126,CHP04409,五气朝阳草,0.7957363794700333,0.9751512155555555,0.8791542811109374,8.77636094,0.9751512155555555,0.999671055,8.0,0.8888888888888888
127,CHP02563,马槟榔,0.7957348169507722,0.9924944,0.8260466000923176,1.9849888,0.9924944,0.9924944,2.0,1.0
128,CHP01013,飞机草,0.7955544929507723,0.99209368,0.825979813425651,1.98418736,0.99209368,0.99209368,2.0,1.0
129,CHP03328,忍冬藤,0.7953492267435516,0.9520308774999999,0.8907717092733773,15.232494039999999,0.9520308774999999,1.0,14.0,0.875
130,CHP00050,白八角莲,0.7939407312190243,1.0,0.8115973091916192,1.0,1.0,1.0,1.0,1.0
131,CHP03568,山稔叶,0.7939407312190243,1.0,0.8115973091916192,1.0,1.0,1.0,1.0,1.0
132,CHP05355,云实叶,0.7939407312190243,1.0,0.8115973091916192,1.0,1.0,1.0,1.0,1.0
133,CHP00667,地柏枝,0.7939407312190243,1.0,0.8115973091916192,1.0,1.0,1.0,1.0,1.0
134,CHP00988,番木瓜叶,0.7939407312190243,1.0,0.8115973091916192,1.0,1.0,1.0,1.0,1.0
135,CHP04379,无漏子,0.7939407312190243,1.0,0.8115973091916192,1.0,1.0,1.0,1.0,1.0
136,CHP01604,华中瘤足蕨,0.7939407312190243,1.0,0.8115973091916192,1.0,1.0,1.0,1.0,1.0
137,CHP01764,火炭母草,0.7939407312190243,1.0,0.8115973091916192,1.0,1.0,1.0,1.0,1.0
138,CHP02504,罗勒子,0.7939407312190243,1.0,0.8115973091916192,1.0,1.0,1.0,1.0,1.0
139,CHP01733,黄蜀葵花,0.7939407312190243,1.0,0.8115973091916192,1.0,1.0,1.0,1.0,1.0
140,CHP03552,山萝卜,0.7939407312190243,1.0,0.8115973091916192,1.0,1.0,1.0,1.0,1.0
141,CHP03375,三叉凤尾蕨,0.7939407312190243,1.0,0.8115973091916192,1.0,1.0,1.0,1.0,1.0
142,CHP01050,风箱树叶,0.7939407312190243,1.0,0.8115973091916192,1.0,1.0,1.0,1.0,1.0
143,CHP02049,卷丹,0.7939407312190243,1.0,0.8115973091916192,1.0,1.0,1.0,1.0,1.0
144,CHP05481,栀子叶,0.7939407312190243,1.0,0.8115973091916192,1.0,1.0,1.0,1.0,1.0
145,CHP06039,象胆,0.7939407312190243,1.0,0.8115973091916192,1.0,1.0,1.0,1.0,1.0
146,CHP05467,真藓,0.7939407312190243,1.0,0.8115973091916192,1.0,1.0,1.0,1.0,1.0
147,CHP05729,总状绿绒蒿,0.7939407312190243,1.0,0.8115973091916192,1.0,1.0,1.0,1.0,1.0
148,CHP02813,绵藤,0.7939407312190243,1.0,0.8115973091916192,1.0,1.0,1.0,1.0,1.0
149,CHP00225,暴马子皮,0.7939407312190243,1.0,0.8115973091916192,1.0,1.0,1.0,1.0,1.0
150,CHP03212,乔木紫珠,0.7939407312190243,1.0,0.8115973091916192,1.0,1.0,1.0,1.0,1.0
151,CHP02459,鹿葱,0.7939407312190243,1.0,0.8115973091916192,1.0,1.0,1.0,1.0,1.0
152,CHP02427,龙眼肉,0.7939407312190243,1.0,0.8115973091916192,1.0,1.0,1.0,1.0,1.0
153,CHP05461,鹧鸪菜,0.7939407312190243,1.0,0.8115973091916192,1.0,1.0,1.0,1.0,1.0
154,CHP03569,山珊瑚,0.7939407312190243,1.0,0.8115973091916192,1.0,1.0,1.0,1.0,1.0
155,CHP01935,金雀根,0.7939407312190243,1.0,0.8115973091916192,1.0,1.0,1.0,1.0,1.0
156,CHP01811,吉林乌头,0.7939407312190243,1.0,0.8115973091916192,1.0,1.0,1.0,1.0,1.0
157,CHP01963,金樱叶,0.7939407312190243,1.0,0.8115973091916192,1.0,1.0,1.0,1.0,1.0
158,CHP05800,鹅臎,0.7939407312190243,1.0,0.8115973091916192,1.0,1.0,1.0,1.0,1.0
159,CHP01868,浆果苋,0.7939407312190243,1.0,0.8115973091916192,1.0,1.0,1.0,1.0,1.0
160,CHP00176,百蕊草,0.7939407312190243,1.0,0.8115973091916192,1.0,1.0,1.0,1.0,1.0
161,CHP03881,水木草,0.7939407312190243,1.0,0.8115973091916192,1.0,1.0,1.0,1.0,1.0
162,CHP05435,长尾复叶耳蕨,0.7939407312190243,1.0,0.8115973091916192,1.0,1.0,1.0,1.0,1.0
163,CHP02519,落葵,0.7939407312190243,1.0,0.8115973091916192,1.0,1.0,1.0,1.0,1.0
164,CHP03201,茜草藤,0.7939407312190243,1.0,0.8115973091916192,1.0,1.0,1.0,1.0,1.0
165,CHP03216,窃衣,0.7939407312190243,1.0,0.8115973091916192,1.0,1.0,1.0,1.0,1.0
166,CHP04666,小花盾叶薯蓣,0.7939407312190243,1.0,0.8115973091916192,1.0,1.0,1.0,1.0,1.0
167,CHP05267,鱼腥草,0.7939407312190243,1.0,0.8115973091916192,1.0,1.0,1.0,1.0,1.0
168,CHP05274,榆树,0.7939407312190243,1.0,0.8115973091916192,1.0,1.0,1.0,1.0,1.0
169,CHP00254,鞭打绣球,0.7939407312190243,1.0,0.8115973091916192,1.0,1.0,1.0,1.0,1.0
170,CHP01594,华南皂荚,0.7939407312190243,1.0,0.8115973091916192,1.0,1.0,1.0,1.0,1.0
171,CHP04297,王孙,0.7939407312190243,1.0,0.8115973091916192,1.0,1.0,1.0,1.0,1.0
172,CHP04869,鸭儿芹,0.7939407312190243,1.0,0.8115973091916192,1.0,1.0,1.0,1.0,1.0
173,CHP03018,牛尾菜,0.7939407312190243,1.0,0.8115973091916192,1.0,1.0,1.0,1.0,1.0
174,CHP03056,藕节,0.7939407312190243,1.0,0.8115973091916192,1.0,1.0,1.0,1.0,1.0
175,CHP01170,高山辣根菜,0.7939407312190243,1.0,0.8115973091916192,1.0,1.0,1.0,1.0,1.0
176,CHP04328,文竹,0.7939407312190243,1.0,0.8115973091916192,1.0,1.0,1.0,1.0,1.0
177,CHP04163,铁树叶,0.7939407312190243,1.0,0.8115973091916192,1.0,1.0,1.0,1.0,1.0
178,CHP05592,苎麻根,0.7939407312190243,1.0,0.8115973091916192,1.0,1.0,1.0,1.0,1.0
179,CHP02707,毛葡萄,0.7939407312190243,1.0,0.8115973091916192,1.0,1.0,1.0,1.0,1.0
180,CHP01546,槲叶,0.7939407312190243,1.0,0.8115973091916192,1.0,1.0,1.0,1.0,1.0
181,CHP02609,麦瓶草,0.7939407312190243,1.0,0.8115973091916192,1.0,1.0,1.0,1.0,1.0
182,CHP02589,马桑根,0.7939407312190243,1.0,0.8115973091916192,1.0,1.0,1.0,1.0,1.0
183,CHP04933,岩乌头,0.7939407312190243,1.0,0.8115973091916192,1.0,1.0,1.0,1.0,1.0
184,CHP00430,椿白皮,0.7939407312190243,1.0,0.8115973091916192,1.0,1.0,1.0,1.0,1.0
185,CHP00635,淡竹叶,0.7939407312190243,1.0,0.8115973091916192,1.0,1.0,1.0,1.0,1.0
186,CHP01226,枸骨根,0.7939407312190243,1.0,0.8115973091916192,1.0,1.0,1.0,1.0,1.0
187,CHP03113,苹果,0.7939407312190243,1.0,0.8115973091916192,1.0,1.0,1.0,1.0,1.0
188,CHP03110,飘拂草,0.7939407312190243,1.0,0.8115973091916192,1.0,1.0,1.0,1.0,1.0
189,CHP04622,小百部,0.7939407312190243,1.0,0.8115973091916192,1.0,1.0,1.0,1.0,1.0
190,CHP03933,睡菜根,0.7939407312190243,1.0,0.8115973091916192,1.0,1.0,1.0,1.0,1.0
191,CHP02941,南蛇藤叶,0.7939407312190243,1.0,0.8115973091916192,1.0,1.0,1.0,1.0,1.0
192,CHP02284,栗柄金粉蕨,0.7939406457644789,0.9999998,0.8115972910098012,0.9999998,0.9999998,0.9999998,1.0,1.0
193,CHP03464,砂生槐,0.7939406457644789,0.9999998,0.8115972910098012,0.9999998,0.9999998,0.9999998,1.0,1.0
194,CHP05032,野菰,0.7939406030372061,0.9999997,0.8115972819188919,0.9999997,0.9999997,0.9999997,1.0,1.0
195,CHP05772,蚕蛾,0.7939405774008425,0.99999964,0.8115972764643465,0.99999964,0.99999964,0.99999964,1.0,1.0
196,CHP00069,白椴,0.7939405774008425,0.99999964,0.8115972764643465,0.99999964,0.99999964,0.99999964,1.0,1.0
197,CHP02782,迷果芹,0.7939404748553879,0.9999994,0.8115972546461646,0.9999994,0.9999994,0.9999994,1.0,1.0
198,CHP00250,篦子三尖杉,0.7939404748553879,0.9999994,0.8115972546461646,0.9999994,0.9999994,0.9999994,1.0,1.0
199,CHP01216,狗屎花,0.7939404492190244,0.99999934,0.8115972491916192,0.99999934,0.99999934,0.99999934,1.0,1.0
200,CHP00991,番石榴干,0.7939403253099334,0.99999905,0.811597222827983,0.99999905,0.99999905,0.99999905,1.0,1.0
201,CHP06130,太白花,0.7939394323099335,0.99999696,0.8115970328279829,0.99999696,0.99999696,0.99999696,1.0,1.0
202,CHP05175,银粉背蕨,0.793937184855388,0.9999917,0.8115965546461648,0.9999917,0.9999917,0.9999917,1.0,1.0
203,CHP02659,毛八角枫,0.793931309855388,0.99997795,0.8115953046461648,0.99997795,0.99997795,0.99997795,1.0,1.0
204,CHP04340,乌骨藤,0.7939310022190244,0.99997723,0.8115952391916192,0.99997723,0.99997723,0.99997723,1.0,1.0
205,CHP00671,地丁,0.7939212475826607,0.9999544,0.8115931637370738,0.9999544,0.9999544,0.9999544,1.0,1.0
206,CHP05009,椰子皮,0.7939111383099334,0.99993074,0.811591012827983,0.99993074,0.99993074,0.99993074,1.0,1.0
207,CHP01758,茴香根,0.7938681247644789,0.99983007,0.8115818610098011,0.99983007,0.99983007,0.99983007,1.0,1.0
208,CHP05353,云实,0.7938574771281152,0.99980515,0.8115795955552556,0.99980515,0.99980515,0.99980515,1.0,1.0
209,CHP03453,沙枣,0.7938569174008424,0.99980384,0.8115794764643465,0.99980384,0.99980384,0.99980384,1.0,1.0
210,CHP05882,鸡肉,0.7936719467644789,0.99937093,0.8115401210098011,0.99937093,0.99937093,0.99937093,1.0,1.0
211,CHP02831,魔芋,0.793617396855388,0.99924326,0.8115285146461647,0.99924326,0.99924326,0.99924326,1.0,1.0
212,CHP05853,猴枣,0.7930839212190243,0.9979947,0.8114150091916194,0.9979947,0.9979947,0.9979947,1.0,1.0
213,CHP05173,银不换,0.7924749721281152,0.9965695,0.8112854455552557,0.9965695,0.9965695,0.9965695,1.0,1.0
214,CHP02821,缅枣,0.792448813155607,0.9691420749999999,0.8431527643648437,3.8765682999999997,0.9691420749999999,0.9691420749999999,4.0,1.0
215,CHP02796,米仔兰,0.7912571581223325,0.9379522283333332,0.8719544155049005,11.255426739999999,0.9379522283333332,0.9975173236363635,11.0,0.9166666666666666
216,CHP00281,菠菜,0.7902352912375119,0.9399596833333332,0.8924749597131552,19.73915335,0.9399596833333332,0.9881087288888888,18.0,0.8571428571428571
217,CHP02561,马比木,0.7892488921281152,0.9890191,0.8105990455552555,0.9890191,0.9890191,0.9890191,1.0,1.0
218,CHP03081,炮姜,0.7885168286735699,0.98730576,0.8104432873734375,0.98730576,0.98730576,0.98730576,1.0,1.0
