rank,CHP_ID,Chinese_herbal_pieces,effective_avg,total_compounds,effective_count,high_quality_count,ultra_high_count
802,CHP03444,沙棘,0.4639483232882222,90.0,90.0,33.0,24.0
803,CHP00386,赤杨,0.4638725072258064,31.0,31.0,11.0,9.0
804,CHP00722,灯笼草,0.4638705688000001,10.0,10.0,4.0,4.0
805,CHP01416,红豆杉,0.463811581305657,548.0,548.0,221.0,211.0
806,CHP00945,多穗石柯叶,0.46371390625000003,8.0,8.0,3.0,3.0
807,CHP00300,苍耳子,0.46362823407943654,71.0,71.0,30.0,24.0
808,CHP04285,万年青根,0.46322059799999993,10.0,10.0,4.0,4.0
809,CHP01515,胡椒,0.463019450505,134.0,134.0,51.0,47.0
810,CHP00482,大巢菜,0.46294788740000004,5.0,5.0,2.0,2.0
811,CHP00513,大黄,0.4626613480141464,205.0,205.0,65.0,47.0
812,CHP01573,花叶假杜鹃,0.46250089899999997,7.0,7.0,3.0,3.0
813,CHP00416,川木香,0.4623256138206897,29.0,29.0,11.0,11.0
814,CHP04552,香茶菜,0.46227288430988983,463.0,463.0,177.0,173.0
815,CHP01999,九里香,0.4619534865252885,104.0,104.0,24.0,17.0
816,CHP05548,猪毛蒿,0.46131096,3.0,3.0,1.0,1.0
817,CHP04893,烟草,0.46125075376346153,13.0,13.0,5.0,5.0
818,CHP02340,列当,0.461206822,5.0,5.0,2.0,2.0
819,CHP05183,银线草,0.4610047289999999,7.0,7.0,3.0,3.0
820,CHP01864,姜黄,0.4609124078589583,48.0,48.0,16.0,13.0
821,CHP04150,铁力木,0.4607403972941176,17.0,17.0,1.0,0.0
822,CHP01019,飞燕草,0.4604977306470588,17.0,17.0,7.0,7.0
823,CHP02517,落花生,0.46015384018333333,24.0,24.0,6.0,6.0
824,CHP03334,榕树,0.46013305849999997,16.0,16.0,6.0,6.0
825,CHP04368,无花果,0.45973043806,25.0,25.0,7.0,6.0
826,CHP00189,斑草,0.45901708444666667,15.0,15.0,5.0,4.0
827,CHP00114,白蔹,0.45889327225980386,102.0,102.0,25.0,20.0
828,CHP00557,大蒜,0.45888255147175006,80.0,80.0,24.0,18.0
829,CHP04914,岩黄连,0.4588543461625,4.0,4.0,1.0,1.0
830,CHP01560,虎杖,0.45870004035714296,14.0,14.0,3.0,3.0
831,CHP03187,千日红,0.4581339782166667,12.0,12.0,4.0,4.0
832,CHP04994,洋蒲桃叶,0.45788677699999997,10.0,10.0,2.0,2.0
833,CHP06091,茯苓皮,0.45779612579487167,39.0,39.0,16.0,16.0
834,CHP02501,罗汉松叶,0.457642944888889,9.0,9.0,3.0,2.0
835,CHP00560,大头橐吾,0.4573899727333333,6.0,6.0,3.0,2.0
836,CHP01656,黄花夹竹桃,0.45713191756756755,37.0,37.0,14.0,13.0
837,CHP05831,龟甲,0.4568233728,5.0,5.0,2.0,1.0
838,CHP03027,牛心茄子,0.45681317720000003,5.0,5.0,2.0,2.0
839,CHP02750,玫瑰花,0.45667855594489803,49.0,49.0,17.0,13.0
840,CHP02219,莨菪叶,0.45665785663157893,38.0,38.0,14.0,13.0
841,CHP01923,金莲花,0.4566055258594737,38.0,38.0,11.0,11.0
842,CHP05030,野甘草,0.4563831377222222,18.0,18.0,8.0,6.0
843,CHP01776,鸡蛋花,0.45598244299999996,15.0,15.0,5.0,5.0
844,CHP00628,胆木,0.4555382755384615,13.0,13.0,3.0,2.0
845,CHP00121,白毛藤,0.4555178596843553,121.0,121.0,41.0,37.0
846,CHP03705,石莼,0.455478730581625,8.0,8.0,3.0,3.0
847,CHP03383,三尖杉,0.4552683255945947,37.0,37.0,9.0,8.0
848,CHP00013,艾实,0.4551227101333335,12.0,12.0,4.0,3.0
849,CHP05896,僵蚕,0.45505788214346155,26.0,26.0,12.0,11.0
850,CHP00231,北玄参,0.45472730673333334,15.0,15.0,6.0,5.0
851,CHP04367,无根藤,0.45464069250000005,4.0,4.0,0.0,0.0
852,CHP00779,丁香,0.4539224442105109,137.0,137.0,40.0,36.0
853,CHP04795,杏仁,0.4535422581818182,11.0,11.0,3.0,3.0
854,CHP02901,木通,0.4531720657998387,62.0,62.0,23.0,22.0
855,CHP04629,小檗,0.4529142404545455,11.0,11.0,4.0,4.0
856,CHP01910,金光菊,0.4527895325,2.0,2.0,1.0,0.0
857,CHP01519,胡萝卜子,0.45217461002511633,43.0,43.0,14.0,11.0
858,CHP03606,山芝麻,0.4520395825,2.0,2.0,1.0,0.0
859,CHP01801,鸡血藤,0.45165623625,96.0,96.0,27.0,19.0
860,CHP00212,半枝莲,0.45146140399203544,113.0,113.0,37.0,31.0
861,CHP03461,砂仁,0.4514182861790625,64.0,64.0,22.0,20.0
862,CHP03867,水蓼,0.45044000766666664,12.0,12.0,5.0,5.0
863,CHP01630,黄柏,0.450189939712963,54.0,54.0,18.0,17.0
864,CHP00638,当归,0.45014464484710526,171.0,171.0,57.0,45.0
865,CHP01207,钩吻,0.4498527237272727,77.0,77.0,28.0,18.0
866,CHP00849,豆油,0.44984511075,10.0,10.0,4.0,4.0
867,CHP02400,龙胆草,0.4498124206307692,65.0,65.0,24.0,23.0
868,CHP04822,萱草根,0.4496063672,5.0,5.0,2.0,2.0
869,CHP04469,喜树,0.44939432117391304,23.0,23.0,8.0,4.0
870,CHP02440,漏芦,0.44930837030769233,26.0,26.0,10.0,10.0
871,CHP00316,草果,0.44920775817931025,29.0,29.0,10.0,9.0
872,CHP01537,湖北贝母,0.4490911247777778,9.0,9.0,4.0,3.0
873,CHP00424,垂盆草,0.44906657736567157,67.0,67.0,25.0,19.0
874,CHP04460,西洋梨,0.4487612266666667,3.0,3.0,1.0,1.0
875,CHP00376,赤瓟,0.44810230975,8.0,8.0,2.0,2.0
876,CHP02568,马兜铃,0.4477051045929411,85.0,85.0,26.0,25.0
877,CHP02367,琉璃草,0.4467415086074073,27.0,27.0,12.0,11.0
878,CHP02161,昆明山海棠,0.4467110897727272,44.0,44.0,14.0,13.0
879,CHP00241,萆薢,0.44593927393243243,74.0,74.0,25.0,23.0
880,CHP00213,榜嘎,0.4458195666,5.0,5.0,2.0,2.0
881,CHP02546,麻黄,0.44574321120454546,88.0,88.0,28.0,21.0
882,CHP03429,桑椹,0.4455195175969697,33.0,33.0,9.0,6.0
883,CHP03186,千屈菜,0.44538791848214293,28.0,28.0,10.0,7.0
884,CHP05132,一年蓬,0.44531978315454546,22.0,22.0,8.0,7.0
885,CHP00573,大叶柴胡,0.4452012776444444,9.0,9.0,3.0,3.0
886,CHP00483,大车前,0.44519033133857144,21.0,21.0,6.0,6.0
887,CHP01420,红根草,0.44518261833333334,6.0,6.0,0.0,0.0
888,CHP02814,绵枣儿,0.4450139605,10.0,10.0,4.0,4.0
889,CHP02934,南山藤,0.44493468199999997,5.0,5.0,2.0,2.0
890,CHP02612,麦芽,0.44459000732615384,26.0,26.0,10.0,5.0
891,CHP01327,桂竹香,0.4440100633333333,3.0,3.0,1.0,1.0
892,CHP01935,金雀根,0.4436024,1.0,1.0,0.0,0.0
893,CHP00454,刺楸树皮,0.44353096363636363,11.0,11.0,4.0,4.0
894,CHP01363,荷花玉兰,0.44345881168181817,11.0,11.0,5.0,3.0
895,CHP05104,野芝麻,0.4434570124232558,43.0,43.0,15.0,7.0
896,CHP03545,山莨菪,0.44337881768000004,5.0,5.0,1.0,1.0
897,CHP05704,紫玉盘,0.4432312563333334,21.0,21.0,8.0,7.0
898,CHP02861,木防己,0.44322851223076926,13.0,13.0,0.0,0.0
899,CHP02945,南天竹根,0.442801114,5.0,5.0,1.0,1.0
900,CHP05361,芸香草,0.4425052875,4.0,4.0,0.0,0.0
901,CHP02566,马齿苋,0.44233136904328124,64.0,64.0,24.0,24.0
902,CHP02855,木鳖子,0.4422077266428572,14.0,14.0,5.0,4.0
903,CHP01374,黑豆,0.4419869222215833,120.0,120.0,35.0,27.0
904,CHP00973,儿茶钩藤,0.44193857595999997,10.0,10.0,3.0,2.0
905,CHP00984,番荔枝,0.4417958243589474,285.0,285.0,91.0,80.0
906,CHP05557,猪鬃草,0.44172718523529414,17.0,17.0,6.0,6.0
907,CHP04344,乌桕木根皮,0.44151057,2.0,2.0,1.0,0.0
908,CHP03397,三七,0.4412763170338461,117.0,117.0,46.0,37.0
909,CHP03283,秋水仙,0.44087188800000005,5.0,5.0,1.0,1.0
910,CHP00417,川乌,0.4407223320133209,268.0,268.0,92.0,86.0
911,CHP02258,棱子芹,0.44071857,4.0,4.0,1.0,0.0
912,CHP04896,烟窝草,0.4403782804444444,9.0,9.0,3.0,3.0
913,CHP00803,东方荚果蕨,0.44033617222222227,9.0,9.0,3.0,2.0
914,CHP03050,欧当归,0.4397547381333333,3.0,3.0,1.0,0.0
915,CHP00246,蓖麻子,0.43956303947027026,37.0,37.0,12.0,10.0
916,CHP03609,山茱萸,0.43885087326169014,71.0,71.0,23.0,15.0
917,CHP00443,刺果甘草,0.43845493886363635,22.0,22.0,7.0,7.0
918,CHP04574,香排草,0.4383840575,8.0,8.0,3.0,3.0
919,CHP04276,豌豆,0.43832925650000004,10.0,10.0,4.0,3.0
920,CHP04165,铁丝七,0.4382772366666667,6.0,6.0,2.0,2.0
921,CHP01514,胡黄连,0.43805845624324324,74.0,74.0,24.0,24.0
922,CHP01065,凤尾草,0.4379054041071428,56.0,56.0,17.0,16.0
923,CHP03456,沙枣树皮,0.4373480735,2.0,2.0,1.0,0.0
924,CHP04139,铁海棠,0.4368550633333333,6.0,6.0,1.0,0.0
925,CHP02125,苦木,0.4358017440709678,62.0,62.0,22.0,22.0
926,CHP00032,八角莲,0.4356308990108696,138.0,138.0,44.0,35.0
927,CHP00857,独活,0.4355927528583333,108.0,108.0,31.0,18.0
928,CHP00362,柽柳,0.4354618252339622,53.0,53.0,12.0,9.0
929,CHP00323,草乌叶,0.4351976035384615,13.0,13.0,5.0,5.0
930,CHP05676,紫苏,0.4340225555605263,38.0,38.0,13.0,11.0
931,CHP01846,假蒟子,0.43399973300000005,8.0,8.0,3.0,3.0
932,CHP00347,常春藤,0.4336778330454545,11.0,11.0,4.0,4.0
933,CHP00303,苍术,0.43338436882162157,111.0,111.0,40.0,35.0
934,CHP02713,毛蕊花,0.4333512088,5.0,5.0,2.0,2.0
935,CHP02030,橘红,0.4325400367346154,52.0,52.0,19.0,15.0
936,CHP04329,问荆,0.43247040649999996,4.0,4.0,1.0,0.0
937,CHP00306,藏红花,0.4316186196474627,134.0,134.0,42.0,35.0
938,CHP05338,云南甘草,0.43155104757142854,14.0,14.0,5.0,5.0
939,CHP02889,木榄,0.4311417811578947,19.0,19.0,7.0,7.0
940,CHP05157,益母草,0.43111809334782614,69.0,69.0,26.0,24.0
941,CHP01558,虎掌草,0.43102427500000007,5.0,5.0,2.0,2.0
942,CHP05804,蜂房,0.43088191392499997,4.0,4.0,1.0,1.0
943,CHP05663,紫茉莉根,0.4305148366666666,3.0,3.0,0.0,0.0
944,CHP00244,蓖麻叶,0.4304446075,4.0,4.0,1.0,1.0
945,CHP02272,藜芦,0.4301791607894736,38.0,38.0,13.0,13.0
946,CHP00141,白薯莨,0.42940234899999996,2.0,2.0,1.0,0.0
947,CHP00191,斑鸠菊,0.42860472454545456,22.0,22.0,9.0,9.0
948,CHP01759,茴香茎叶,0.428544019175,4.0,4.0,1.0,1.0
949,CHP05681,紫穗槐,0.428423,2.0,2.0,1.0,0.0
950,CHP00216,薄荷,0.42807334757857146,252.0,252.0,71.0,57.0
951,CHP02602,马醉木,0.42799325942857136,14.0,14.0,5.0,5.0
952,CHP02443,芦荟,0.42766620631373264,65.0,65.0,18.0,17.0
953,CHP01181,戈壁天门冬,0.42765062360000006,10.0,10.0,4.0,4.0
954,CHP05615,梓叶,0.4273792965238095,21.0,21.0,8.0,8.0
955,CHP04270,瓦松,0.42716016,2.0,2.0,0.0,0.0
956,CHP02940,南蛇藤果,0.4270722939875,24.0,24.0,7.0,7.0
957,CHP03503,山矾,0.4268460148,5.0,5.0,2.0,2.0
958,CHP04061,桃金娘,0.4263769211388888,18.0,18.0,2.0,2.0
959,CHP01161,高良姜,0.42608461054901964,51.0,51.0,10.0,8.0
960,CHP03500,山豆根,0.4256261522692308,52.0,52.0,12.0,12.0
961,CHP04095,天南星,0.42534731338340476,42.0,42.0,13.0,11.0
962,CHP03193,前胡,0.42493730874352936,85.0,85.0,25.0,18.0
963,CHP03263,清风藤,0.4247583002727273,11.0,11.0,4.0,4.0
964,CHP05377,泽漆,0.4247116914153845,39.0,39.0,15.0,14.0
965,CHP01968,金盏菊,0.42468341511909097,44.0,44.0,16.0,16.0
966,CHP00327,侧柏枝节,0.4244469022619048,42.0,42.0,12.0,10.0
967,CHP00972,儿茶,0.42420732623658536,41.0,41.0,10.0,7.0
968,CHP00083,白鹤灵芝,0.42398988661538467,13.0,13.0,3.0,2.0
969,CHP00360,沉香,0.4235110069003861,259.0,259.0,75.0,57.0
970,CHP00708,地刷子,0.4228358424666666,15.0,15.0,5.0,5.0
971,CHP00381,赤麻,0.42251660900000004,3.0,3.0,1.0,1.0
972,CHP02676,毛萼香茶菜,0.42234485146153844,39.0,39.0,15.0,12.0
973,CHP01905,金钗凤尾蕨,0.4221988966363636,11.0,11.0,3.0,3.0
974,CHP00037,巴豆,0.42156960340948907,137.0,137.0,48.0,35.0
975,CHP04591,香橼,0.4215039816400001,10.0,10.0,4.0,4.0
976,CHP02439,耧斗菜,0.4210214564375,16.0,16.0,6.0,6.0
977,CHP01988,粳米,0.42090009995555555,9.0,9.0,2.0,2.0
978,CHP01963,金樱叶,0.42040485,1.0,1.0,0.0,0.0
979,CHP05309,圆滑番荔枝,0.42022533407999996,5.0,5.0,2.0,2.0
980,CHP04546,相思藤,0.420150314375,16.0,16.0,5.0,5.0
981,CHP01350,旱芹,0.42013427499999995,27.0,27.0,9.0,7.0
982,CHP01745,黄药子,0.41993929331249996,64.0,64.0,18.0,13.0
983,CHP05687,紫菀,0.41990511875000003,28.0,28.0,10.0,9.0
984,CHP00844,豆蔻,0.4198413481060606,66.0,66.0,16.0,13.0
985,CHP02420,龙牙楤木,0.41983198359999996,5.0,5.0,2.0,2.0
986,CHP04475,细果角茴香,0.41941577,1.0,1.0,0.0,0.0
987,CHP01889,接骨木,0.4190193054,10.0,10.0,2.0,2.0
988,CHP03997,酸浆,0.41893659183714294,35.0,35.0,12.0,11.0
989,CHP03907,水蜈蚣,0.41875280333333337,3.0,3.0,1.0,1.0
990,CHP00608,大枣,0.4185341029067073,164.0,164.0,56.0,49.0
991,CHP00020,桉叶,0.41845035999999997,28.0,28.0,7.0,3.0
992,CHP02310,莲叶橐吾,0.418213987675,12.0,12.0,5.0,5.0
993,CHP00819,冬葵果,0.41820966680125,80.0,80.0,24.0,23.0
994,CHP02908,木贼,0.41770870881875,16.0,16.0,4.0,1.0
995,CHP02892,木麻黄,0.4173483869090909,11.0,11.0,4.0,4.0
996,CHP05329,越橘叶,0.41733217666666667,3.0,3.0,0.0,0.0
997,CHP01344,海藻,0.41717433334210524,38.0,38.0,11.0,9.0
998,CHP00670,地胆草,0.41630292114000006,10.0,10.0,4.0,4.0
999,CHP00520,大蓟,0.4162530918173913,69.0,69.0,20.0,17.0
1000,CHP03013,牛舌草,0.41609509249999993,14.0,14.0,5.0,5.0
1001,CHP03202,羌活,0.4160580693107844,102.0,102.0,34.0,31.0
1002,CHP00142,白术,0.415580996040678,118.0,118.0,36.0,32.0
1003,CHP04901,芫荽,0.415323769,8.0,8.0,1.0,1.0
1004,CHP00797,东北雷公藤,0.4151371715263158,38.0,38.0,13.0,10.0
1005,CHP04223,土当归,0.41497293491666665,12.0,12.0,3.0,3.0
1006,CHP00543,板蓝根,0.41476216591860104,193.0,193.0,64.0,50.0
1007,CHP03116,萍蓬草,0.41464666283333335,6.0,6.0,2.0,2.0
1008,CHP03808,鼠尾草,0.4140485545254238,59.0,59.0,15.0,12.0
1009,CHP02543,麻风树,0.41307713950800007,25.0,25.0,6.0,4.0
1010,CHP01931,金钱草,0.4127542876333333,27.0,27.0,9.0,7.0
1011,CHP00412,川贝母,0.41247495047385974,228.0,228.0,74.0,66.0
1012,CHP00350,常山,0.4122625519656717,67.0,67.0,19.0,15.0
1013,CHP05428,长果荜茇,0.412034377325,4.0,4.0,1.0,1.0
1014,CHP03910,水仙,0.4118037204285714,7.0,7.0,3.0,1.0
1015,CHP00326,侧柏叶,0.41159599652766665,90.0,90.0,29.0,21.0
1016,CHP00874,杜衡,0.41147760177777776,9.0,9.0,2.0,2.0
1017,CHP04268,娃儿藤,0.4110679108050001,6.0,6.0,2.0,2.0
1018,CHP03977,苏合香,0.4109821056190476,21.0,21.0,6.0,6.0
1019,CHP00775,丁公藤,0.4107861285533333,60.0,60.0,19.0,15.0
1020,CHP02297,连钱草,0.4101662868688524,61.0,61.0,23.0,21.0
1021,CHP01551,虎耳草,0.4098372397142857,7.0,7.0,2.0,2.0
1022,CHP00003,阿魏,0.40950096533609026,133.0,133.0,44.0,38.0
1023,CHP02175,辣蓼草,0.4085340895294118,17.0,17.0,5.0,5.0
1024,CHP03695,蓍实,0.40811227205263156,19.0,19.0,7.0,7.0
1025,CHP01516,胡芦巴,0.4076937147486111,144.0,144.0,47.0,45.0
1026,CHP00228,北豆根,0.4073731983652778,72.0,72.0,15.0,12.0
1027,CHP02935,南蛇竻,0.40714607708333334,12.0,12.0,4.0,3.0
1028,CHP00480,大驳骨,0.4064877167692308,13.0,13.0,3.0,2.0
1029,CHP03806,鼠曲草,0.4064410516,10.0,10.0,4.0,2.0
1030,CHP04547,相思子,0.4062381597272728,11.0,11.0,3.0,3.0
1031,CHP00444,刺果苏木,0.405248053,36.0,36.0,12.0,12.0
1032,CHP03647,蛇根草,0.40510032090000003,10.0,10.0,4.0,4.0
1033,CHP04002,酸石榴,0.40503857237499996,8.0,8.0,3.0,3.0
1034,CHP04984,杨梅,0.4048544108888889,9.0,9.0,3.0,3.0
1035,CHP03274,秋海棠,0.40447888,5.0,5.0,1.0,1.0
1036,CHP01723,黄芩,0.4042883783941304,46.0,46.0,8.0,8.0
1037,CHP01716,黄皮叶,0.40380662475000006,4.0,4.0,1.0,1.0
1038,CHP00469,催吐萝芙木,0.4030932192631579,19.0,19.0,5.0,5.0
1039,CHP00256,鞭叶铁线蕨,0.4029564760333333,12.0,12.0,4.0,4.0
1040,CHP06120,绒白乳菇,0.40273326026666667,15.0,15.0,3.0,3.0
1041,CHP03440,沙冬青,0.4022396555,2.0,2.0,0.0,0.0
1042,CHP02209,狼毒,0.40197044175,36.0,36.0,9.0,7.0
1043,CHP03097,皮哨子,0.4019278888800001,5.0,5.0,2.0,2.0
1044,CHP00170,百合,0.4018622898620438,137.0,137.0,44.0,36.0
1045,CHP00923,盾叶薯蓣,0.4010721903218181,11.0,11.0,3.0,3.0
1046,CHP05190,淫羊藿,0.40099552625151513,165.0,165.0,46.0,36.0
1047,CHP01138,橄榄,0.40090519576679995,25.0,25.0,7.0,5.0
1048,CHP03139,蒲桃,0.4008006934669697,33.0,33.0,6.0,6.0
1049,CHP00948,莪术,0.4006989928902655,226.0,226.0,64.0,58.0
1050,CHP02119,苦楝皮,0.40061417948275846,87.0,87.0,29.0,28.0
1051,CHP01376,黑杠柳,0.40018543428571435,7.0,7.0,2.0,2.0
1052,CHP03306,拳参,0.39994236666666666,3.0,3.0,1.0,1.0
1053,CHP00026,八角枫,0.39804777275000003,4.0,4.0,1.0,1.0
1054,CHP01717,黄芪,0.3980150784016959,171.0,171.0,49.0,46.0
1055,CHP05061,野马追,0.3976086352352941,17.0,17.0,6.0,6.0
1056,CHP05486,蜘蛛香,0.3963557324,10.0,10.0,4.0,0.0
1057,CHP00322,草乌,0.39606560739493674,79.0,79.0,22.0,21.0
1058,CHP02323,两面针,0.39588993651162796,43.0,43.0,10.0,6.0
1059,CHP05754,斑蝥,0.3957596996144444,18.0,18.0,5.0,4.0
1060,CHP01885,角茴香,0.3954859475,4.0,4.0,0.0,0.0
1061,CHP03863,水苦荬,0.3954423466666666,6.0,6.0,2.0,2.0
1062,CHP04409,五气朝阳草,0.39504189,9.0,9.0,1.0,0.0
1063,CHP01146,干姜,0.3948892757150944,106.0,106.0,29.0,26.0
1064,CHP02375,柳杉,0.3946561941904762,21.0,21.0,7.0,6.0
1065,CHP02019,菊花,0.39423871555555556,81.0,81.0,20.0,18.0
1066,CHP01356,合欢皮,0.3936898801805714,35.0,35.0,13.0,10.0
1067,CHP05807,蜂蜜,0.393501704,5.0,5.0,1.0,0.0
1068,CHP04018,娑罗子,0.3933465091818182,11.0,11.0,3.0,3.0
1069,CHP06113,马勃,0.393097178360745,20.0,20.0,7.0,5.0
1070,CHP00183,柏树叶,0.3930304871666667,6.0,6.0,2.0,1.0
1071,CHP00500,大果大戟,0.3928199054375,16.0,16.0,5.0,5.0
1072,CHP02675,毛冬青,0.392697228,5.0,5.0,2.0,1.0
1073,CHP03175,千层塔,0.3919919049692308,65.0,65.0,20.0,20.0
1074,CHP04863,荨麻,0.39189053292307696,13.0,13.0,4.0,4.0
1075,CHP04259,菟丝子,0.39159748936363636,11.0,11.0,2.0,2.0
1076,CHP01316,桂花,0.39146028887500006,8.0,8.0,3.0,3.0
1077,CHP03934,睡莲,0.391451012,5.0,5.0,1.0,1.0
1078,CHP01965,金鱼藤,0.39126910845454543,11.0,11.0,4.0,4.0
1079,CHP01756,茴芹,0.39097071388,25.0,25.0,9.0,9.0
1080,CHP03759,石枣子,0.3908954867777778,9.0,9.0,2.0,2.0
1081,CHP04524,仙鹤草,0.39052102727272725,11.0,11.0,2.0,2.0
1082,CHP05117,叶下珠,0.3895388962666667,15.0,15.0,3.0,3.0
1083,CHP01387,黑水翠雀,0.3894193133333333,3.0,3.0,1.0,1.0
1084,CHP02357,凌霄花,0.3891743150375758,33.0,33.0,10.0,7.0
1085,CHP00245,蓖麻油,0.3885623591142857,7.0,7.0,2.0,2.0
1086,CHP00431,椿皮,0.38809823459789466,95.0,95.0,24.0,23.0
1087,CHP01884,角蒿,0.38795430363,10.0,10.0,4.0,2.0
1088,CHP01408,红参,0.38792694386792453,53.0,53.0,13.0,12.0
1089,CHP01172,高山唐松草,0.386281295,3.0,3.0,1.0,1.0
1090,CHP03698,十大功劳叶,0.38597305928358205,67.0,67.0,21.0,21.0
1091,CHP02640,芒果叶,0.38543396999999996,2.0,2.0,0.0,0.0
1092,CHP05689,紫葳茎叶,0.3852654555000001,6.0,6.0,2.0,2.0
1093,CHP04173,葶苈子,0.3849912718974359,39.0,39.0,10.0,10.0
1094,CHP01312,鬼针草,0.3848181648000001,15.0,15.0,4.0,3.0
1095,CHP00238,荜茇,0.38481455645813334,75.0,75.0,19.0,15.0
1096,CHP00989,番茄,0.38443763448275475,53.0,53.0,15.0,15.0
1097,CHP02946,南天竹梗,0.38439822,1.0,1.0,0.0,0.0
1098,CHP00673,地枫皮,0.38346615123214284,56.0,56.0,13.0,12.0
1099,CHP04098,天茄子,0.3833643625,4.0,4.0,1.0,1.0
1100,CHP01091,佛手,0.38272061165,51.0,51.0,12.0,9.0
1101,CHP03869,水流豆,0.3823348766875,32.0,32.0,6.0,6.0
1102,CHP02121,苦楝叶,0.38214163533333334,3.0,3.0,1.0,1.0
1103,CHP03704,石菖蒲,0.3816953085708888,45.0,45.0,13.0,9.0
1104,CHP01260,关黄柏,0.38160566877142854,70.0,70.0,15.0,13.0
1105,CHP00397,臭梧桐,0.3812261930555556,18.0,18.0,6.0,6.0
1106,CHP04565,香加皮,0.3809700562169811,106.0,106.0,32.0,32.0
1107,CHP02166,腊梅花,0.380967124,5.0,5.0,1.0,1.0
1108,CHP01644,黄瓜,0.380650513039091,22.0,22.0,5.0,5.0
1109,CHP03838,水飞蓟,0.3802998970263158,38.0,38.0,11.0,3.0
1110,CHP00668,地不容,0.3800394549600001,25.0,25.0,3.0,1.0
1111,CHP00146,白头翁,0.3793984027989248,93.0,93.0,29.0,22.0
1112,CHP05319,远志,0.37915886686916667,120.0,120.0,36.0,33.0
1113,CHP02133,苦檀子,0.3790841583333333,6.0,6.0,1.0,1.0
1114,CHP04571,香茅,0.3790052801666666,3.0,3.0,1.0,1.0
1115,CHP03344,肉桂,0.3788767466666667,21.0,21.0,6.0,5.0
1116,CHP06129,松蕈,0.37852514585374997,8.0,8.0,3.0,3.0
1117,CHP04736,小叶贯众,0.3776810986666667,6.0,6.0,2.0,2.0
1118,CHP01351,诃子,0.3776448284705882,34.0,34.0,8.0,7.0
1119,CHP02557,麻叶,0.37731822684615385,13.0,13.0,2.0,1.0
1120,CHP00689,地黄,0.37639026073929827,285.0,285.0,91.0,81.0
1121,CHP04525,仙茅,0.3763562968250001,60.0,60.0,16.0,14.0
1122,CHP03182,千里光,0.3763478489428572,35.0,35.0,11.0,9.0
1123,CHP02176,辣木,0.3760648267500001,118.0,118.0,28.0,22.0
1124,CHP02025,菊芋,0.37596350128333333,6.0,6.0,2.0,2.0
1125,CHP00281,菠菜,0.37571367748380957,21.0,21.0,3.0,3.0
1126,CHP04858,血桐,0.37558259098571434,21.0,21.0,3.0,3.0
1127,CHP02085,苦芺,0.37546012,3.0,3.0,1.0,1.0
1128,CHP05730,总状升麻,0.3753364645454545,11.0,11.0,3.0,3.0
1129,CHP01985,荆芥穗,0.37452133083333333,6.0,6.0,2.0,2.0
1130,CHP03547,山里红,0.37426169000000004,6.0,6.0,1.0,1.0
1131,CHP02562,马鞭草,0.37339642420952374,42.0,42.0,14.0,12.0
1132,CHP04389,吴茱萸,0.3731790719160714,56.0,56.0,11.0,10.0
1133,CHP04473,细葛缕子,0.3729628256666667,30.0,30.0,10.0,10.0
1134,CHP01364,荷叶,0.3729222842903224,31.0,31.0,5.0,4.0
1135,CHP01783,鸡骨常山,0.3729090344,10.0,10.0,3.0,2.0
1136,CHP02015,救必应,0.37249428477777774,9.0,9.0,2.0,2.0
1137,CHP03389,三棱,0.3720802146,16.0,16.0,5.0,5.0
1138,CHP03431,桑叶,0.37188414580952384,42.0,42.0,7.0,5.0
1139,CHP02077,刻裂紫堇,0.3709484442307692,13.0,13.0,1.0,1.0
1140,CHP01206,钩藤,0.3704143948598851,174.0,174.0,47.0,45.0
1141,CHP01897,芥蓝,0.37032226236666665,6.0,6.0,1.0,1.0
1142,CHP02056,决明子,0.37020446261607143,56.0,56.0,14.0,10.0
1143,CHP00472,打碗花,0.3700516946666667,3.0,3.0,1.0,1.0
1144,CHP01996,九节茶,0.36973232566666664,12.0,12.0,3.0,2.0
1145,CHP03162,漆大姑,0.3696797525,4.0,4.0,1.0,1.0
1146,CHP02537,绿绒蒿,0.36906982133,30.0,30.0,5.0,3.0
1147,CHP02561,马比木,0.36881194,1.0,1.0,0.0,0.0
1148,CHP01232,枸橘核,0.36869411475,4.0,4.0,1.0,0.0
1149,CHP01299,广西莪术,0.36809423075,12.0,12.0,3.0,2.0
1150,CHP03630,商陆,0.36772921891505383,93.0,93.0,27.0,26.0
1151,CHP04985,杨梅根,0.3673924642857142,7.0,7.0,1.0,0.0
1152,CHP01727,黄三七,0.3673451585714286,7.0,7.0,2.0,2.0
1153,CHP04948,眼子菜,0.3673136950955556,9.0,9.0,2.0,1.0
1154,CHP04108,田葱,0.36727842499999996,4.0,4.0,1.0,1.0
1155,CHP05565,竹节参,0.3671918263333333,12.0,12.0,3.0,3.0
1156,CHP02098,苦丁茶,0.3669114672858267,127.0,127.0,36.0,35.0
1157,CHP01348,蔊菜,0.366662925,2.0,2.0,0.0,0.0
1158,CHP00151,白鲜皮,0.3661956890367521,117.0,117.0,30.0,29.0
1159,CHP00165,白珠树,0.36573755377777784,18.0,18.0,4.0,1.0
1160,CHP02808,绵萆薢,0.36557002485094336,53.0,53.0,17.0,17.0
1161,CHP03135,蒲黄,0.3652219063916667,12.0,12.0,3.0,1.0
