rank,CHP_ID,Chinese_herbal_pieces,ultra_high_avg,total_compounds,effective_count,high_quality_count,ultra_high_count
377,CHP05478,栀子,0.9902756595652175,48.0,48.0,23.0,23.0
378,CHP04313,尾叶香茶菜,0.9902355257142859,35.0,35.0,14.0,14.0
379,CHP05694,紫薇叶,0.9902245,1.0,1.0,1.0,1.0
380,CHP00630,淡豆豉,0.9902201166666668,23.0,23.0,3.0,3.0
381,CHP02935,南蛇竻,0.9901947166666667,12.0,12.0,4.0,3.0
382,CHP00078,白果根,0.99017008,16.0,16.0,4.0,4.0
383,CHP03567,山棯叶,0.99016315,1.0,1.0,1.0,1.0
384,CHP04824,玄参,0.9901611500000002,21.0,21.0,15.0,14.0
385,CHP02516,落地生根,0.99012583,5.0,5.0,1.0,1.0
386,CHP02675,毛冬青,0.9901153,5.0,5.0,2.0,1.0
387,CHP01236,枸杞子,0.9901142815,137.0,137.0,31.0,20.0
388,CHP03323,人参叶,0.9900846073333334,75.0,75.0,18.0,15.0
389,CHP01946,金挖耳,0.99006385,3.0,3.0,1.0,1.0
390,CHP00234,贝加尔唐松草,0.98999965,4.0,4.0,1.0,1.0
391,CHP04525,仙茅,0.9899800742857142,60.0,60.0,16.0,14.0
392,CHP04863,荨麻,0.9899527725,13.0,13.0,4.0,4.0
393,CHP02397,龙船花,0.9899284180000001,11.0,11.0,7.0,5.0
394,CHP04431,五爪龙,0.98989594,6.0,6.0,2.0,1.0
395,CHP04335,乌棒子,0.98986864,2.0,2.0,1.0,1.0
396,CHP06080,豹皮菇,0.989854075,3.0,3.0,2.0,2.0
397,CHP00223,抱茎獐牙菜,0.989805585,8.0,8.0,4.0,4.0
398,CHP02030,橘红,0.989801998,52.0,52.0,19.0,15.0
399,CHP01560,虎杖,0.9897842899999999,14.0,14.0,3.0,3.0
400,CHP04958,羊角拗,0.9897454274999999,10.0,10.0,4.0,4.0
401,CHP03550,山柳,0.989727,2.0,2.0,1.0,1.0
402,CHP04565,香加皮,0.9896831671875,106.0,106.0,32.0,32.0
403,CHP01345,海州骨碎补,0.9896624625,10.0,10.0,4.0,4.0
404,CHP02125,苦木,0.9896615245454549,62.0,62.0,22.0,22.0
405,CHP01193,葛蕈,0.9896582393333335,16.0,16.0,15.0,15.0
406,CHP05132,一年蓬,0.9896363714285714,22.0,22.0,8.0,7.0
407,CHP02537,绿绒蒿,0.9896109733333334,30.0,30.0,5.0,3.0
408,CHP00321,草问荆,0.98950792,4.0,4.0,2.0,2.0
409,CHP04467,喜旱莲子草,0.98950738,7.0,7.0,4.0,4.0
410,CHP02037,蒟蒻薯,0.9894084032432433,71.0,71.0,37.0,37.0
411,CHP00828,冬珊瑚,0.9893816266666667,5.0,5.0,3.0,3.0
412,CHP01326,桂枝,0.989374001875,57.0,57.0,21.0,16.0
413,CHP03020,牛尾蒿,0.9892904299999999,14.0,14.0,6.0,5.0
414,CHP04828,旋覆花,0.989276284,28.0,28.0,5.0,5.0
415,CHP02940,南蛇藤果,0.9892747014285714,24.0,24.0,7.0,7.0
416,CHP03767,莳萝子,0.9892425362499999,8.0,8.0,8.0,8.0
417,CHP03114,瓶尔小草,0.989229,2.0,2.0,1.0,1.0
418,CHP02510,萝藦,0.9892041116666667,14.0,14.0,6.0,6.0
419,CHP01015,飞廉,0.9891749499999999,11.0,11.0,4.0,4.0
420,CHP03213,荞麦,0.9890655349999999,14.0,14.0,6.0,6.0
421,CHP00186,柏子仁,0.9890415853846153,47.0,47.0,20.0,13.0
422,CHP02588,马桑,0.989011137142857,15.0,15.0,7.0,7.0
423,CHP05610,姊妹树,0.98898715,1.0,1.0,1.0,1.0
424,CHP01813,吉祥草,0.98898061375,20.0,20.0,8.0,8.0
425,CHP01083,扶桑花,0.988868225,3.0,3.0,2.0,2.0
426,CHP01516,胡芦巴,0.9888662671111113,144.0,144.0,47.0,45.0
427,CHP01176,高乌头,0.9888556300000001,5.0,5.0,3.0,3.0
428,CHP00403,除虫菊,0.9888486544444444,16.0,16.0,9.0,9.0
429,CHP01780,鸡骨草,0.9888023856249999,47.0,47.0,16.0,16.0
430,CHP05345,云南菟丝子,0.988796375,2.0,2.0,2.0,2.0
431,CHP05582,竹叶椒,0.9887661333333334,10.0,10.0,4.0,3.0
432,CHP03759,石枣子,0.9887617,9.0,9.0,2.0,2.0
433,CHP02244,老鸦柿,0.9887609299999999,6.0,6.0,3.0,3.0
434,CHP05051,野菊花,0.9886688239999999,54.0,54.0,25.0,25.0
435,CHP02808,绵萆薢,0.9886453164705882,53.0,53.0,17.0,17.0
436,CHP02815,棉花,0.98863375,1.0,1.0,1.0,1.0
437,CHP01477,红芪,0.98863243625,47.0,47.0,19.0,16.0
438,CHP02272,藜芦,0.9886083623076923,38.0,38.0,13.0,13.0
439,CHP03087,蓬子菜,0.9885097,4.0,4.0,2.0,2.0
440,CHP03591,山药,0.988503135,25.0,25.0,2.0,2.0
441,CHP01235,枸杞叶,0.9885020716666667,14.0,14.0,6.0,6.0
442,CHP02527,吕宋楸毛,0.98847351,6.0,6.0,4.0,4.0
443,CHP01719,黄杞,0.98841697,8.0,8.0,4.0,1.0
444,CHP00989,番茄,0.9883903500000001,53.0,53.0,15.0,15.0
445,CHP00872,独一味,0.988376104,26.0,26.0,10.0,10.0
446,CHP03245,青钱柳,0.98832055,4.0,4.0,2.0,2.0
447,CHP04538,藓生马先蒿,0.9883058849999999,4.0,4.0,2.0,2.0
448,CHP01953,金腰,0.9882938,3.0,3.0,1.0,1.0
449,CHP04460,西洋梨,0.9882925,3.0,3.0,1.0,1.0
450,CHP06073,紫河车,0.98819304,2.0,2.0,1.0,1.0
451,CHP00987,番木瓜,0.9881557575,24.0,24.0,8.0,8.0
452,CHP02440,漏芦,0.9881375130000001,26.0,26.0,10.0,10.0
453,CHP03981,苏铁,0.988125225,7.0,7.0,3.0,2.0
454,CHP03175,千层塔,0.9880715605000002,65.0,65.0,20.0,20.0
455,CHP01072,凤仙花,0.9880632,1.0,1.0,1.0,1.0
456,CHP02566,马齿苋,0.9880530687499999,64.0,64.0,24.0,24.0
457,CHP02638,芒果,0.9880483292307691,36.0,36.0,14.0,13.0
458,CHP00689,地黄,0.9880298680246912,285.0,285.0,91.0,81.0
459,CHP04413,五色梅,0.9880238355555555,23.0,23.0,10.0,9.0
460,CHP03302,瞿麦,0.9879862,10.0,10.0,2.0,2.0
461,CHP00130,白牛胆,0.9879821,1.0,1.0,1.0,1.0
462,CHP03202,羌活,0.9879079112903224,102.0,102.0,34.0,31.0
463,CHP04164,铁丝灵仙,0.98786769,14.0,14.0,3.0,3.0
464,CHP06067,雉,0.98785555,2.0,2.0,1.0,1.0
465,CHP01514,胡黄连,0.98780482375,74.0,74.0,24.0,24.0
466,CHP05338,云南甘草,0.9877604200000001,14.0,14.0,5.0,5.0
467,CHP04591,香橼,0.987640025,10.0,10.0,4.0,4.0
468,CHP01449,红景天,0.9876228613043478,44.0,44.0,26.0,23.0
469,CHP01125,甘青铁线莲,0.9876112166666666,6.0,6.0,3.0,3.0
470,CHP03024,牛膝,0.98759806,162.0,162.0,17.0,16.0
471,CHP00347,常春藤,0.9875928,11.0,11.0,4.0,4.0
472,CHP01011,防己,0.9875502628571428,41.0,41.0,8.0,7.0
473,CHP00974,耳草,0.98745459,11.0,11.0,4.0,4.0
474,CHP01159,杠香藤,0.9874414,3.0,3.0,1.0,1.0
475,CHP00281,菠菜,0.9873374666666667,21.0,21.0,3.0,3.0
476,CHP01945,金铁锁,0.9873269333333333,12.0,12.0,3.0,3.0
477,CHP02863,木瓜,0.9872607620000001,41.0,41.0,18.0,15.0
478,CHP02082,孔雀草,0.987228234,10.0,10.0,5.0,5.0
479,CHP02489,罗布麻叶,0.9871778355555557,25.0,25.0,11.0,9.0
480,CHP00368,橙子,0.987163225,8.0,8.0,4.0,2.0
481,CHP05881,鸡内金,0.987117,3.0,3.0,1.0,1.0
482,CHP04363,巫山淫羊藿,0.9870659533333334,7.0,7.0,3.0,3.0
483,CHP01603,华泽兰,0.9870636581818182,34.0,34.0,11.0,11.0
484,CHP00341,柴胡,0.9869653306666667,299.0,299.0,73.0,60.0
485,CHP04902,芫荽子,0.9868770914285713,17.0,17.0,7.0,7.0
486,CHP01375,黑豆衣,0.98678607,2.0,2.0,1.0,1.0
487,CHP01288,光叶巴豆,0.98677914,24.0,24.0,9.0,8.0
488,CHP03083,蓬莪术,0.9867436433333333,6.0,6.0,3.0,3.0
489,CHP00849,豆油,0.9867116175,10.0,10.0,4.0,4.0
490,CHP02814,绵枣儿,0.9866706199999999,10.0,10.0,4.0,4.0
491,CHP04108,田葱,0.9866694,4.0,4.0,1.0,1.0
492,CHP01042,风轮菜,0.9866658431249999,40.0,40.0,16.0,16.0
493,CHP00243,蓖麻根,0.98663807,8.0,8.0,2.0,1.0
494,CHP00923,盾叶薯蓣,0.9866343866666667,11.0,11.0,3.0,3.0
495,CHP00444,刺果苏木,0.9865735291666665,36.0,36.0,12.0,12.0
496,CHP01965,金鱼藤,0.9865493599999999,11.0,11.0,4.0,4.0
497,CHP05376,泽兰,0.9865010789473686,45.0,45.0,20.0,19.0
498,CHP06127,树舌,0.9864970857142856,46.0,46.0,22.0,21.0
499,CHP05477,知母,0.9864879070000001,91.0,91.0,12.0,10.0
500,CHP01073,凤仙透骨草,0.9864873255555556,46.0,46.0,11.0,9.0
501,CHP02618,满山红,0.9864744999999999,43.0,43.0,3.0,2.0
502,CHP05205,迎春花,0.98646181,13.0,13.0,4.0,4.0
503,CHP03134,蒲公英,0.9864500678571428,34.0,34.0,18.0,14.0
504,CHP02019,菊花,0.9863327566666666,81.0,81.0,20.0,18.0
505,CHP00990,番石榴,0.98632665125,12.0,12.0,9.0,8.0
506,CHP01376,黑杠柳,0.98631605,7.0,7.0,2.0,2.0
507,CHP00879,杜鹃花叶,0.98629683,2.0,2.0,1.0,1.0
508,CHP04552,香茶菜,0.9862652580924857,463.0,463.0,177.0,173.0
509,CHP02308,莲生桂子花,0.9862414925,11.0,11.0,4.0,4.0
510,CHP00731,棣棠花,0.9862356959999999,12.0,12.0,6.0,5.0
511,CHP02901,木通,0.9862148177272728,62.0,62.0,23.0,22.0
512,CHP00080,白果紫草,0.9862125700000001,11.0,11.0,6.0,6.0
513,CHP04994,洋蒲桃叶,0.986208415,10.0,10.0,2.0,2.0
514,CHP05140,一枝黄花,0.9861849666666668,19.0,19.0,6.0,6.0
515,CHP00876,杜鹃花,0.9861840483333332,11.0,11.0,7.0,6.0
516,CHP00469,催吐萝芙木,0.9861381579999999,19.0,19.0,5.0,5.0
517,CHP02745,茅莓,0.9861193,2.0,2.0,1.0,1.0
518,CHP00314,草地黄芩,0.98611575,7.0,7.0,2.0,2.0
519,CHP04481,细香葱,0.98603517,1.0,1.0,1.0,1.0
520,CHP00140,白首乌,0.9860041235294117,40.0,40.0,17.0,17.0
521,CHP01964,金樱子,0.9859866725,45.0,45.0,10.0,8.0
522,CHP04746,小叶石楠,0.9859271,2.0,2.0,1.0,1.0
523,CHP01519,胡萝卜子,0.9859084236363636,43.0,43.0,14.0,11.0
524,CHP00887,短瓣花,0.98588835,14.0,14.0,2.0,2.0
525,CHP00323,草乌叶,0.9858736519999999,13.0,13.0,5.0,5.0
526,CHP04449,西瓜,0.9858524666666667,15.0,15.0,5.0,3.0
527,CHP01834,夹竹桃,0.9858171072727273,58.0,58.0,23.0,22.0
528,CHP01757,茴香,0.9857759433333332,14.0,14.0,3.0,3.0
529,CHP01130,甘遂,0.9857500859999998,63.0,63.0,12.0,10.0
530,CHP01346,含羞草,0.9857444833333333,8.0,8.0,3.0,3.0
531,CHP05880,鸡脑,0.98573747,3.0,3.0,2.0,2.0
532,CHP00670,地胆草,0.9857206000000001,10.0,10.0,4.0,4.0
533,CHP06001,麝香,0.9857082633333333,33.0,33.0,6.0,6.0
534,CHP02554,麻牛膝,0.98570738375,15.0,15.0,8.0,8.0
535,CHP03705,石莼,0.9856805999999999,8.0,8.0,3.0,3.0
536,CHP03643,蛇床子,0.9856165466666668,55.0,55.0,8.0,3.0
537,CHP01756,茴芹,0.9855942122222222,25.0,25.0,9.0,9.0
538,CHP02034,橘叶巴戟,0.98555315,2.0,2.0,2.0,1.0
539,CHP00708,地刷子,0.985522932,15.0,15.0,5.0,5.0
540,CHP03997,酸浆,0.9854858181818181,35.0,35.0,12.0,11.0
541,CHP00151,白鲜皮,0.9854562875862068,117.0,117.0,30.0,29.0
542,CHP02639,芒果核,0.98544696,5.0,5.0,2.0,2.0
543,CHP00947,多足蕨,0.9854456,9.0,9.0,1.0,1.0
544,CHP04047,檀香,0.9854122266666666,27.0,27.0,4.0,3.0
545,CHP01416,红豆杉,0.9853987776303319,548.0,548.0,221.0,211.0
546,CHP00146,白头翁,0.9853978972727272,93.0,93.0,29.0,22.0
547,CHP00533,大麻叶泽兰,0.9853701749999999,8.0,8.0,4.0,4.0
548,CHP04033,台湾泽兰,0.985273885,7.0,7.0,2.0,2.0
549,CHP02837,墨旱莲,0.9852627757142857,53.0,53.0,8.0,7.0
550,CHP00775,丁公藤,0.9852579886666667,60.0,60.0,19.0,15.0
551,CHP00467,粗叶悬钩子,0.98525496,21.0,21.0,10.0,8.0
552,CHP00412,川贝母,0.9852499722727273,228.0,228.0,74.0,66.0
553,CHP02602,马醉木,0.9852288939999999,14.0,14.0,5.0,5.0
554,CHP04225,土茯苓,0.9852209572727273,27.0,27.0,11.0,11.0
555,CHP00048,菝葜,0.985205108076923,90.0,90.0,33.0,26.0
556,CHP00298,苍耳,0.985075025,17.0,17.0,10.0,8.0
557,CHP03806,鼠曲草,0.9850133350000001,10.0,10.0,4.0,2.0
558,CHP06122,桑黄,0.9849732933333334,16.0,16.0,7.0,6.0
559,CHP02357,凌霄花,0.9849375928571428,33.0,33.0,10.0,7.0
560,CHP04816,徐长卿,0.984889445,15.0,15.0,6.0,4.0
561,CHP02098,苦丁茶,0.9848171954285714,127.0,127.0,36.0,35.0
562,CHP02756,梅花,0.9847846209999999,64.0,64.0,27.0,20.0
563,CHP01681,黄荆子,0.984757095609756,103.0,103.0,42.0,41.0
564,CHP01958,金银花,0.9846714877419354,146.0,146.0,36.0,31.0
565,CHP06116,蜜环菌,0.9846560950000001,6.0,6.0,4.0,2.0
566,CHP00094,白花射干,0.984635675,9.0,9.0,4.0,2.0
567,CHP00802,东方狗脊,0.98462649,12.0,12.0,4.0,4.0
568,CHP02494,罗锅底,0.9846262533333333,9.0,9.0,3.0,3.0
569,CHP05319,远志,0.9845772778787877,120.0,120.0,36.0,33.0
570,CHP03962,松节,0.9845716,7.0,7.0,1.0,1.0
571,CHP04374,无患子皮,0.9845642,5.0,5.0,1.0,1.0
572,CHP03977,苏合香,0.98454757,21.0,21.0,6.0,6.0
573,CHP05834,蛤蚧,0.98448724,3.0,3.0,1.0,1.0
574,CHP01414,红豆蔻,0.9844010854545453,42.0,42.0,14.0,11.0
575,CHP03397,三七,0.984336002972973,117.0,117.0,46.0,37.0
576,CHP02600,马银花,0.98431194,2.0,2.0,1.0,1.0
577,CHP01146,干姜,0.984280911153846,106.0,106.0,29.0,26.0
578,CHP02371,柳穿鱼,0.984253965,9.0,9.0,3.0,2.0
579,CHP04466,豨莶草,0.9842339409090909,56.0,56.0,15.0,11.0
580,CHP05962,牛黄,0.9842154966666667,19.0,19.0,6.0,6.0
581,CHP06167,硫磺,0.9842124,2.0,2.0,1.0,1.0
582,CHP00322,草乌,0.9841914057142854,79.0,79.0,22.0,21.0
583,CHP02400,龙胆草,0.9841511539130431,65.0,65.0,24.0,23.0
584,CHP01183,茖葱,0.9841445666666666,6.0,6.0,3.0,3.0
585,CHP01431,红花鹿蹄草,0.9841177999999999,8.0,8.0,2.0,2.0
586,CHP05408,樟脑,0.98408777,1.0,1.0,1.0,1.0
587,CHP01702,黄麻叶,0.9840817833333334,7.0,7.0,3.0,3.0
588,CHP04838,雪莲,0.984061319375,26.0,26.0,16.0,16.0
589,CHP01168,高山火绒草,0.9840162566666667,17.0,17.0,3.0,3.0
590,CHP00770,调经草,0.9839916200000001,5.0,5.0,2.0,2.0
591,CHP01412,红椿,0.9839205,5.0,5.0,2.0,2.0
592,CHP00945,多穗石柯叶,0.9839114733333334,8.0,8.0,3.0,3.0
593,CHP04095,天南星,0.9838921709090909,42.0,42.0,13.0,11.0
594,CHP00605,大叶醉鱼草,0.98388577,4.0,4.0,3.0,2.0
595,CHP01261,关木通,0.9838628,12.0,12.0,4.0,4.0
596,CHP05680,紫苏子,0.9838452890909092,22.0,22.0,13.0,11.0
597,CHP04995,洋蓍草,0.9838448733333333,7.0,7.0,3.0,3.0
598,CHP03778,柿叶,0.9837915799999999,14.0,14.0,8.0,5.0
599,CHP00313,草苁蓉,0.9837814926666667,36.0,36.0,15.0,15.0
600,CHP03784,手参,0.9837228133333333,12.0,12.0,4.0,3.0
601,CHP01712,黄皮根,0.9836548,2.0,2.0,1.0,1.0
602,CHP04115,甜茶藤,0.98364075,4.0,4.0,2.0,2.0
603,CHP02131,苦树皮,0.9835753973684208,58.0,58.0,20.0,19.0
604,CHP02033,橘叶,0.983564818,8.0,8.0,5.0,5.0
605,CHP03506,山矾叶,0.98354835,4.0,4.0,2.0,2.0
606,CHP01338,海金砂,0.9835440144444445,28.0,28.0,12.0,9.0
607,CHP02520,落葵花,0.9835338499999999,9.0,9.0,2.0,2.0
608,CHP03585,山香,0.9834255,12.0,12.0,1.0,1.0
609,CHP04736,小叶贯众,0.983378795,6.0,6.0,2.0,2.0
610,CHP01515,胡椒,0.9833670827659573,134.0,134.0,51.0,47.0
611,CHP00093,白花蛇舌草,0.9833614644444444,46.0,46.0,9.0,9.0
612,CHP03431,桑叶,0.983328678,42.0,42.0,7.0,5.0
613,CHP01342,海南买麻藤,0.9832884959999999,13.0,13.0,6.0,5.0
614,CHP00187,败酱草,0.9831654651612902,70.0,70.0,38.0,31.0
615,CHP05848,黑蚂蚁,0.98314124,1.0,1.0,1.0,1.0
616,CHP00306,藏红花,0.983129614,134.0,134.0,42.0,35.0
617,CHP00269,遍地金,0.98307884,4.0,4.0,1.0,1.0
618,CHP01016,飞龙掌血,0.98305697,11.0,11.0,2.0,2.0
619,CHP00019,安息香,0.9830524131249999,171.0,171.0,62.0,48.0
620,CHP01717,黄芪,0.983050138695652,171.0,171.0,49.0,46.0
621,CHP00305,藏边大黄,0.9830177500000001,28.0,28.0,11.0,9.0
622,CHP05615,梓叶,0.9829798750000001,21.0,21.0,8.0,8.0
623,CHP02114,苦苣,0.9829766,7.0,7.0,1.0,1.0
624,CHP05428,长果荜茇,0.9828843,4.0,4.0,1.0,1.0
625,CHP01486,红藤,0.982852817142857,29.0,29.0,7.0,7.0
626,CHP04268,娃儿藤,0.982762675,6.0,6.0,2.0,2.0
627,CHP02119,苦楝皮,0.9827566807142859,87.0,87.0,29.0,28.0
628,CHP03120,婆罗门皂荚,0.98270918,9.0,9.0,3.0,2.0
629,CHP00044,芭蕉花,0.9827060700000001,9.0,9.0,4.0,4.0
630,CHP02781,迷迭香,0.98269564,10.0,10.0,5.0,5.0
631,CHP05489,止泻木皮,0.9826949621052631,43.0,43.0,22.0,19.0
632,CHP00431,椿皮,0.9826881247826086,95.0,95.0,24.0,23.0
633,CHP00235,贝母兰,0.98261404,6.0,6.0,3.0,1.0
634,CHP00222,报春花,0.98254013,2.0,2.0,1.0,1.0
635,CHP00121,白毛藤,0.9824950351351353,121.0,121.0,41.0,37.0
636,CHP05211,瘿花香茶菜,0.9824134133333332,6.0,6.0,3.0,3.0
637,CHP05992,人中白,0.9823964550000002,83.0,83.0,25.0,18.0
638,CHP02057,蕨菜,0.982370021111111,47.0,47.0,19.0,18.0
639,CHP02391,六棱菊,0.9823619100000001,28.0,28.0,13.0,13.0
640,CHP04473,细葛缕子,0.982337444,30.0,30.0,10.0,10.0
641,CHP04556,香附,0.9823240428571429,52.0,52.0,9.0,7.0
642,CHP05896,僵蚕,0.9823181299999999,26.0,26.0,12.0,11.0
643,CHP00183,柏树叶,0.98231584,6.0,6.0,2.0,1.0
644,CHP06100,猴头菇,0.9823002625,19.0,19.0,10.0,8.0
645,CHP00095,白花藤,0.9822618949999999,3.0,3.0,2.0,2.0
646,CHP02159,昆明鸡血藤,0.98223925,3.0,3.0,1.0,1.0
647,CHP01351,诃子,0.9822087228571429,34.0,34.0,8.0,7.0
648,CHP03319,人参,0.9822018060000002,128.0,128.0,16.0,10.0
649,CHP00413,川滇淫羊藿,0.9821976633333334,8.0,8.0,6.0,6.0
650,CHP00902,断节参,0.98215306,3.0,3.0,1.0,1.0
651,CHP04842,雪山林,0.982139877368421,39.0,39.0,19.0,19.0
652,CHP05499,枳椇子,0.98212265,5.0,5.0,4.0,3.0
653,CHP02500,罗汉松实,0.9820847075,17.0,17.0,8.0,8.0
654,CHP01206,钩藤,0.9820043182222221,174.0,174.0,47.0,45.0
655,CHP02539,绿笋片,0.98195682,2.0,2.0,2.0,2.0
656,CHP01323,桂皮,0.9819555619999999,11.0,11.0,5.0,5.0
657,CHP01578,华北白前,0.9819326457142857,13.0,13.0,7.0,7.0
658,CHP03309,雀梅藤,0.98192006,2.0,2.0,1.0,1.0
659,CHP01669,黄花远志,0.9818444900000001,21.0,21.0,11.0,8.0
660,CHP01739,黄菀,0.9817628799999999,7.0,7.0,3.0,3.0
661,CHP03672,神香草,0.981714675,4.0,4.0,2.0,2.0
662,CHP01985,荆芥穗,0.9816131,6.0,6.0,2.0,2.0
663,CHP01035,粉葛,0.98160677,5.0,5.0,2.0,2.0
664,CHP01983,荆芥,0.9816015773333333,81.0,81.0,20.0,15.0
665,CHP01641,黄甘草,0.9815812,4.0,4.0,2.0,1.0
666,CHP03226,青果,0.9815500766666666,14.0,14.0,3.0,3.0
667,CHP05309,圆滑番荔枝,0.981548785,5.0,5.0,2.0,2.0
668,CHP00608,大枣,0.9814276165306122,164.0,164.0,56.0,49.0
669,CHP00240,荜澄茄,0.9814242,62.0,62.0,8.0,5.0
670,CHP00142,白术,0.981412865,118.0,118.0,36.0,32.0
671,CHP04764,缬草,0.9814092607692306,31.0,31.0,15.0,13.0
672,CHP00456,刺五加,0.9814033475,53.0,53.0,12.0,12.0
673,CHP02967,柠檬,0.9813526,8.0,8.0,4.0,2.0
674,CHP05402,獐牙菜,0.981337784117647,37.0,37.0,19.0,17.0
675,CHP03015,牛舌头,0.98131436,1.0,1.0,1.0,1.0
676,CHP01370,鹤虱,0.9813036609999999,29.0,29.0,13.0,10.0
677,CHP01933,金荞麦,0.9812306459999999,23.0,23.0,8.0,5.0
678,CHP04244,土三七,0.9812130849999999,15.0,15.0,8.0,6.0
679,CHP04835,雪见草,0.9812044,2.0,2.0,1.0,1.0
680,CHP00213,榜嘎,0.9811265,5.0,5.0,2.0,2.0
681,CHP00384,赤小豆,0.9810965299999999,52.0,52.0,15.0,15.0
682,CHP04886,亚罗椿,0.98109506,7.0,7.0,3.0,3.0
683,CHP00100,白胶香,0.981082339,20.0,20.0,10.0,10.0
684,CHP01430,红花龙胆,0.9810478,3.0,3.0,1.0,1.0
685,CHP00422,穿心莲,0.9810061406250001,100.0,100.0,22.0,16.0
686,CHP05555,猪殃殃,0.98093312,2.0,2.0,2.0,2.0
687,CHP01776,鸡蛋花,0.9809250479999999,15.0,15.0,5.0,5.0
688,CHP03905,水团花,0.9809223,6.0,6.0,2.0,2.0
689,CHP03695,蓍实,0.98091185,19.0,19.0,7.0,7.0
690,CHP00940,多穗蓼,0.98090338,6.0,6.0,2.0,2.0
691,CHP02945,南天竹根,0.98088914,5.0,5.0,1.0,1.0
692,CHP00884,杜仲,0.9808201516666668,85.0,85.0,16.0,12.0
693,CHP01381,黑壳楠,0.98078316,8.0,8.0,1.0,1.0
694,CHP03352,乳香,0.9807786685714286,77.0,77.0,9.0,7.0
695,CHP05572,竹沥,0.980769536,15.0,15.0,6.0,5.0
696,CHP05313,圆叶茅膏菜,0.9807671,2.0,2.0,1.0,1.0
697,CHP01143,干地黄,0.9807571082352942,21.0,21.0,17.0,17.0
698,CHP04962,羊角藤,0.9807490999999999,5.0,5.0,2.0,2.0
699,CHP00013,艾实,0.9807098500000001,12.0,12.0,4.0,3.0
700,CHP05283,玉兰,0.980700545,44.0,44.0,4.0,4.0
701,CHP04761,斜基粗叶木,0.98065373,4.0,4.0,2.0,2.0
702,CHP05563,竹柏根,0.98058735,4.0,4.0,2.0,2.0
703,CHP03139,蒲桃,0.980575825,33.0,33.0,6.0,6.0
704,CHP02803,密蒙花,0.9805430450000001,35.0,35.0,6.0,6.0
705,CHP04821,萱草,0.9805328575,9.0,9.0,4.0,4.0
706,CHP00673,地枫皮,0.9805145983333334,56.0,56.0,13.0,12.0
707,CHP01007,防风,0.98051355,38.0,38.0,4.0,2.0
708,CHP02630,蔓荆,0.9804621149999999,20.0,20.0,7.0,6.0
709,CHP00293,菜豆树,0.980444425,11.0,11.0,6.0,4.0
710,CHP03314,蘘荷,0.980354695,11.0,11.0,6.0,6.0
711,CHP01408,红参,0.9803506975000001,53.0,53.0,13.0,12.0
712,CHP01350,旱芹,0.9803138514285715,27.0,27.0,9.0,7.0
713,CHP02604,买麻藤,0.9803119646153846,39.0,39.0,14.0,13.0
714,CHP03329,日中花,0.9802988,2.0,2.0,1.0,1.0
715,CHP00543,板蓝根,0.9802943372,193.0,193.0,64.0,50.0
716,CHP01185,葛根,0.980281350625,43.0,43.0,16.0,16.0
717,CHP03863,水苦荬,0.9801653850000001,6.0,6.0,2.0,2.0
718,CHP00106,白蜡树皮,0.9801498604,82.0,82.0,30.0,25.0
719,CHP01127,甘松,0.98012731375,50.0,50.0,8.0,8.0
720,CHP01524,胡桃树皮,0.980116465,8.0,8.0,4.0,4.0
721,CHP05967,牛靥,0.9801124666666666,6.0,6.0,3.0,3.0
722,CHP05676,紫苏,0.9800498118181818,38.0,38.0,13.0,11.0
723,CHP02621,曼陀罗,0.980031608,44.0,44.0,10.0,10.0
724,CHP01187,葛花,0.9800055016666667,63.0,63.0,11.0,6.0
725,CHP03670,神黄豆,0.9799720999999999,4.0,4.0,2.0,2.0
726,CHP01387,黑水翠雀,0.97991717,3.0,3.0,1.0,1.0
727,CHP00957,鹅不食草,0.9799106233333333,49.0,49.0,7.0,6.0
728,CHP00417,川乌,0.9799040096511629,268.0,268.0,92.0,86.0
729,CHP00071,白饭豆,0.9798651227272728,51.0,51.0,22.0,22.0
730,CHP04419,五味子,0.979710937826087,239.0,239.0,26.0,23.0
731,CHP00300,苍耳子,0.9796087820833334,71.0,71.0,30.0,24.0
732,CHP01230,枸橘,0.9795608100000001,12.0,12.0,4.0,3.0
733,CHP06037,五灵脂,0.9795332833333333,6.0,6.0,3.0,3.0
734,CHP03217,芹花,0.9794781433333334,17.0,17.0,8.0,6.0
735,CHP00303,苍术,0.979467058,111.0,111.0,40.0,35.0
736,CHP01923,金莲花,0.9794345527272728,38.0,38.0,11.0,11.0
737,CHP02090,苦参,0.9794189340000001,94.0,94.0,17.0,10.0
738,CHP02938,南蛇藤,0.9794112150000001,4.0,4.0,2.0,2.0
739,CHP05087,野鸦椿,0.9793905,3.0,3.0,1.0,1.0
740,CHP00333,茶叶,0.9793672078431372,125.0,125.0,58.0,51.0
741,CHP00386,赤杨,0.9793321233333333,31.0,31.0,11.0,9.0
742,CHP01045,风藤,0.9792858214285716,89.0,89.0,19.0,14.0
743,CHP01110,附子,0.9792423671428571,81.0,81.0,9.0,7.0
744,CHP04372,无患子,0.9792230366666667,16.0,16.0,3.0,3.0
745,CHP04807,绣线菊,0.9792152946153845,33.0,33.0,14.0,13.0
746,CHP03576,山莴苣,0.9791828300000001,6.0,6.0,2.0,2.0
747,CHP03871,水龙骨,0.9791771499999999,25.0,25.0,10.0,10.0
