rank,CHP_ID,Chinese_herbal_pieces,ultra_high_avg,total_compounds,effective_count,high_quality_count,ultra_high_count
108,CHP02125,苦木,0.9348302317391304,62.0,62.0,33.0,23.0
109,CHP01783,鸡骨常山,0.93482697,10.0,10.0,5.0,1.0
110,CHP02696,毛连菜,0.93482227,4.0,4.0,2.0,2.0
111,CHP00209,半夏,0.9346982507692307,155.0,155.0,76.0,26.0
112,CHP05843,海燕,0.93469097,2.0,2.0,2.0,2.0
113,CHP01985,荆芥穗,0.93464263,6.0,6.0,3.0,2.0
114,CHP00728,灯油藤子,0.93448246,7.0,7.0,4.0,1.0
115,CHP03018,牛尾菜,0.9344546,1.0,1.0,1.0,1.0
116,CHP03258,青叶胆,0.93437874,19.0,19.0,9.0,1.0
117,CHP01847,假连翘,0.9342492,6.0,6.0,2.0,1.0
118,CHP04828,旋覆花,0.9341410939999999,28.0,28.0,22.0,5.0
119,CHP03716,石斛,0.9338062957894735,74.0,74.0,24.0,19.0
120,CHP01540,湖北黄精,0.933803375,13.0,13.0,7.0,6.0
121,CHP00076,白附子,0.93370075,58.0,58.0,18.0,2.0
122,CHP03341,肉苁蓉,0.9336360633333332,64.0,64.0,45.0,9.0
123,CHP01933,金荞麦,0.93356865,23.0,23.0,10.0,2.0
124,CHP00059,白菖,0.9335349,61.0,61.0,12.0,1.0
125,CHP00213,榜嘎,0.9335321,5.0,5.0,3.0,1.0
126,CHP03709,石刁柏,0.9335152,12.0,12.0,3.0,1.0
127,CHP02323,两面针,0.9334360849999997,43.0,43.0,17.0,14.0
128,CHP00091,白花灯笼,0.9334251,9.0,9.0,3.0,1.0
129,CHP04280,晚香玉,0.9334201933333333,19.0,19.0,10.0,9.0
130,CHP00106,白蜡树皮,0.93339735,82.0,82.0,23.0,2.0
131,CHP00032,八角莲,0.9333818908333332,138.0,138.0,32.0,12.0
132,CHP04216,土贝母,0.9333382,24.0,24.0,16.0,3.0
133,CHP00772,跌打老,0.9331852700000001,16.0,16.0,6.0,2.0
134,CHP05104,野芝麻,0.9331275,43.0,43.0,8.0,1.0
135,CHP05754,斑蝥,0.9330205,18.0,18.0,2.0,1.0
136,CHP02591,马桑叶,0.93296653,4.0,4.0,2.0,1.0
137,CHP00178,百眼藤,0.93292505,5.0,5.0,1.0,1.0
138,CHP03962,松节,0.93291473,7.0,7.0,3.0,2.0
139,CHP02418,龙血树,0.9328458150000001,22.0,22.0,7.0,4.0
140,CHP04666,小花盾叶薯蓣,0.93281573,1.0,1.0,1.0,1.0
141,CHP02504,罗勒子,0.9328101,1.0,1.0,1.0,1.0
142,CHP03002,牛筋果,0.93269587,7.0,7.0,1.0,1.0
143,CHP05183,银线草,0.9325388533333333,7.0,7.0,3.0,3.0
144,CHP03134,蒲公英,0.932523,34.0,34.0,9.0,4.0
145,CHP03884,水茄,0.9324600281818182,17.0,17.0,11.0,11.0
146,CHP00649,倒吊笔,0.932406225,2.0,2.0,2.0,2.0
147,CHP01398,黑种草,0.93239343,7.0,7.0,3.0,1.0
148,CHP05515,重楼,0.9320343079999999,31.0,31.0,15.0,10.0
149,CHP03679,肾子草,0.9320092,7.0,7.0,4.0,1.0
150,CHP05992,人中白,0.9320052580000001,83.0,83.0,49.0,25.0
151,CHP04898,延龄草,0.9320021714285714,12.0,12.0,8.0,7.0
152,CHP00965,鹅掌楸,0.9318822,12.0,12.0,8.0,1.0
153,CHP01561,花椒,0.93176845,83.0,83.0,17.0,2.0
154,CHP00689,地黄,0.9317099741666666,285.0,285.0,178.0,84.0
155,CHP04465,溪黄草,0.931696975,7.0,7.0,7.0,6.0
156,CHP03038,糯稻根,0.9316932933333333,13.0,13.0,7.0,6.0
157,CHP02405,龙葵,0.9316747324137931,55.0,55.0,38.0,29.0
158,CHP05477,知母,0.9316271863265305,91.0,91.0,63.0,49.0
159,CHP02498,罗汉松,0.93161162,18.0,18.0,9.0,5.0
160,CHP05376,泽兰,0.931511454,45.0,45.0,22.0,5.0
161,CHP00038,巴豆霜,0.93145114,1.0,1.0,1.0,1.0
162,CHP00281,菠菜,0.9314024,21.0,21.0,12.0,1.0
163,CHP03997,酸浆,0.931394996923077,35.0,35.0,17.0,13.0
164,CHP00121,白毛藤,0.9313517759999999,121.0,121.0,78.0,35.0
165,CHP01414,红豆蔻,0.9313332999999999,42.0,42.0,11.0,2.0
166,CHP00102,白芥子,0.9313183,18.0,18.0,4.0,2.0
167,CHP04313,尾叶香茶菜,0.9313167306250001,35.0,35.0,21.0,16.0
168,CHP02934,南山藤,0.9312181466666667,5.0,5.0,3.0,3.0
169,CHP01515,胡椒,0.93120973,134.0,134.0,21.0,2.0
170,CHP00023,暗紫贝母,0.9311353025,11.0,11.0,4.0,4.0
171,CHP02612,麦芽,0.931074106,26.0,26.0,10.0,5.0
172,CHP05730,总状升麻,0.93106547875,11.0,11.0,8.0,8.0
173,CHP02863,木瓜,0.93104064,41.0,41.0,5.0,1.0
174,CHP00258,扁豆,0.9310361877777777,93.0,93.0,35.0,9.0
175,CHP05548,猪毛蒿,0.9309335,3.0,3.0,1.0,1.0
176,CHP02172,辣椒,0.9308838575,108.0,108.0,32.0,4.0
177,CHP00323,草乌叶,0.9308033400000001,13.0,13.0,8.0,6.0
178,CHP02429,龙眼叶,0.9307486,6.0,6.0,3.0,1.0
179,CHP04285,万年青根,0.9307319375,10.0,10.0,6.0,4.0
180,CHP03363,瑞香,0.9307225975,19.0,19.0,9.0,4.0
181,CHP03373,三白草,0.9307081,34.0,34.0,4.0,1.0
182,CHP00431,椿皮,0.9306883079166667,95.0,95.0,54.0,24.0
183,CHP01170,高山辣根菜,0.9306795,1.0,1.0,1.0,1.0
184,CHP04772,心叶荆芥,0.93058777,3.0,3.0,1.0,1.0
185,CHP01537,湖北贝母,0.9305054075000001,9.0,9.0,5.0,4.0
186,CHP00483,大车前,0.9303872733333334,21.0,21.0,10.0,3.0
187,CHP00062,白刺花,0.9303441333333332,21.0,21.0,6.0,3.0
188,CHP00078,白果根,0.9302998160000001,16.0,16.0,12.0,10.0
189,CHP02557,麻叶,0.930294525,13.0,13.0,8.0,2.0
190,CHP00726,灯心草,0.930292075,37.0,37.0,12.0,2.0
191,CHP04413,五色梅,0.93028149,23.0,23.0,10.0,2.0
192,CHP01269,管花肉苁蓉,0.93024766,10.0,10.0,5.0,1.0
193,CHP03498,山地香茶菜,0.9302091507692308,18.0,18.0,13.0,13.0
194,CHP00412,川贝母,0.9301459657142858,228.0,228.0,116.0,77.0
195,CHP03853,水黄连,0.93013495,6.0,6.0,1.0,1.0
196,CHP00322,草乌,0.9301327008823529,79.0,79.0,47.0,34.0
197,CHP03665,伸筋草,0.93010587,43.0,43.0,8.0,1.0
198,CHP03395,三面刀,0.9300373,14.0,14.0,6.0,1.0
199,CHP05186,银杏叶,0.9298940433333334,44.0,44.0,9.0,3.0
200,CHP03088,蟛蜞菊,0.92987347,7.0,7.0,5.0,1.0
201,CHP02219,莨菪叶,0.9298572133333333,38.0,38.0,23.0,12.0
202,CHP05051,野菊花,0.9297569583333334,54.0,54.0,23.0,6.0
203,CHP05301,鸢尾,0.92973673,37.0,37.0,7.0,1.0
204,CHP01996,九节茶,0.92959158,12.0,12.0,6.0,5.0
205,CHP02082,孔雀草,0.92956433,10.0,10.0,3.0,2.0
206,CHP02839,母菊,0.92948508,10.0,10.0,3.0,2.0
207,CHP05403,樟梨,0.9293598750000001,5.0,5.0,3.0,2.0
208,CHP03440,沙冬青,0.9292852,2.0,2.0,1.0,1.0
209,CHP02567,马蛋果,0.9291746,2.0,2.0,1.0,1.0
210,CHP04083,天冬,0.9290658685714286,54.0,54.0,27.0,7.0
211,CHP04683,小接筋草,0.92905724,7.0,7.0,4.0,1.0
212,CHP05481,栀子叶,0.9289948,1.0,1.0,1.0,1.0
213,CHP03111,平贝母,0.9289819890476191,24.0,24.0,22.0,21.0
214,CHP02563,马槟榔,0.9289522299999999,2.0,2.0,2.0,2.0
215,CHP00221,保山乌头,0.9289399,11.0,11.0,5.0,2.0
216,CHP04838,雪莲,0.92883396,26.0,26.0,9.0,1.0
217,CHP00415,川木通,0.9288181219999998,96.0,96.0,26.0,5.0
218,CHP01260,关黄柏,0.9288127,70.0,70.0,27.0,3.0
219,CHP03527,山黄皮,0.9287739,26.0,26.0,2.0,1.0
220,CHP03372,赛莨菪,0.92867731,44.0,44.0,30.0,24.0
221,CHP00039,巴戟天,0.9286304355172412,153.0,153.0,57.0,29.0
222,CHP00480,大驳骨,0.9285197,13.0,13.0,4.0,1.0
223,CHP03176,千打锤,0.9284652657142857,26.0,26.0,9.0,7.0
224,CHP03178,千斤拔,0.9284521299999999,37.0,37.0,15.0,2.0
225,CHP00309,糙苏,0.9284383366666665,11.0,11.0,6.0,3.0
226,CHP02254,雷公藤,0.9284328037499999,257.0,257.0,126.0,24.0
227,CHP00662,稻芽,0.9283695000000001,2.0,2.0,2.0,2.0
228,CHP01999,九里香,0.92836847,104.0,104.0,9.0,4.0
229,CHP03838,水飞蓟,0.92827575,38.0,38.0,9.0,2.0
230,CHP00356,车前子,0.9282335344444443,42.0,42.0,30.0,9.0
231,CHP00168,百部,0.9282328789411765,181.0,181.0,119.0,85.0
232,CHP00872,独一味,0.9282316299999999,26.0,26.0,16.0,9.0
233,CHP04225,土茯苓,0.9281502349999999,27.0,27.0,12.0,2.0
234,CHP01682,黄精,0.9281358686666666,33.0,33.0,20.0,15.0
235,CHP00469,催吐萝芙木,0.9280739800000001,19.0,19.0,5.0,3.0
236,CHP05140,一枝黄花,0.92805885,19.0,19.0,9.0,2.0
237,CHP04962,羊角藤,0.9280531,5.0,5.0,2.0,1.0
238,CHP02756,梅花,0.9279736224999999,64.0,64.0,19.0,4.0
239,CHP02606,麦冬,0.927868074375,70.0,70.0,21.0,16.0
240,CHP00989,番茄,0.9278351485,53.0,53.0,26.0,20.0
241,CHP02484,轮环藤,0.9277132450000001,15.0,15.0,3.0,2.0
242,CHP02618,满山红,0.9276694,43.0,43.0,16.0,1.0
243,CHP01042,风轮菜,0.92766607,40.0,40.0,19.0,2.0
244,CHP04546,相思藤,0.9276443583333333,16.0,16.0,7.0,6.0
245,CHP03981,苏铁,0.92753947,7.0,7.0,1.0,1.0
246,CHP01409,红车轴草,0.92753552,21.0,21.0,4.0,2.0
247,CHP04178,通关藤,0.9275075622222223,21.0,21.0,10.0,9.0
248,CHP03663,射干,0.9274412788888888,63.0,63.0,19.0,9.0
249,CHP04765,薤白,0.9273004954545455,40.0,40.0,23.0,11.0
250,CHP00019,安息香,0.9272360366666665,171.0,171.0,62.0,18.0
251,CHP05112,叶底珠,0.927188984,18.0,18.0,9.0,5.0
252,CHP03423,桑白皮,0.9271618925,147.0,147.0,51.0,4.0
253,CHP00882,杜松,0.92714816,17.0,17.0,3.0,1.0
254,CHP03698,十大功劳叶,0.9271103197222222,67.0,67.0,44.0,36.0
255,CHP00360,沉香,0.9271033266666667,259.0,259.0,74.0,9.0
256,CHP03647,蛇根草,0.9270995,10.0,10.0,6.0,2.0
257,CHP04525,仙茅,0.9270663052941177,60.0,60.0,28.0,17.0
258,CHP02528,绿豆,0.9270354363636364,38.0,38.0,17.0,11.0
259,CHP00557,大蒜,0.9270269172222222,80.0,80.0,43.0,18.0
260,CHP00240,荜澄茄,0.9270221666666667,62.0,62.0,8.0,3.0
261,CHP02439,耧斗菜,0.926892134,16.0,16.0,10.0,10.0
262,CHP00241,萆薢,0.9268547794736842,74.0,74.0,33.0,19.0
263,CHP04163,铁树叶,0.9266659,1.0,1.0,1.0,1.0
264,CHP04933,岩乌头,0.9265976,1.0,1.0,1.0,1.0
265,CHP04951,燕麦,0.9265820075000001,10.0,10.0,6.0,4.0
266,CHP01603,华泽兰,0.9265626099999998,34.0,34.0,21.0,7.0
267,CHP00430,椿白皮,0.92656106,1.0,1.0,1.0,1.0
268,CHP04552,香茶菜,0.926512243364486,463.0,463.0,266.0,214.0
269,CHP00220,宝盖草,0.9265103,12.0,12.0,5.0,5.0
270,CHP03202,羌活,0.92649012,102.0,102.0,25.0,6.0
271,CHP00467,粗叶悬钩子,0.92648888,21.0,21.0,7.0,2.0
272,CHP01931,金钱草,0.9264577516666668,27.0,27.0,12.0,6.0
273,CHP01207,钩吻,0.9264222009090911,77.0,77.0,32.0,11.0
274,CHP02180,莱菔子,0.926390075,34.0,34.0,6.0,2.0
275,CHP03193,前胡,0.92632553,85.0,85.0,19.0,2.0
276,CHP04975,羊踯躅,0.9263042954545455,15.0,15.0,14.0,11.0
277,CHP00722,灯笼草,0.926249725,10.0,10.0,5.0,2.0
278,CHP00011,艾纳香,0.9261592,18.0,18.0,2.0,1.0
279,CHP04092,天罗水,0.92611725,12.0,12.0,6.0,2.0
280,CHP05296,郁金香,0.9260696,9.0,9.0,4.0,1.0
281,CHP01818,蒺藜,0.9260292342857144,75.0,75.0,52.0,35.0
282,CHP02121,苦楝叶,0.92600528,3.0,3.0,2.0,2.0
283,CHP06117,蘑菇,0.92597414,11.0,11.0,8.0,4.0
284,CHP03704,石菖蒲,0.92583215,45.0,45.0,10.0,2.0
285,CHP04326,文殊兰,0.9257685950000001,60.0,60.0,23.0,4.0
286,CHP03426,桑寄生,0.925765455,6.0,6.0,2.0,2.0
287,CHP04106,天竺黄,0.9257162466666666,26.0,26.0,9.0,6.0
288,CHP02621,曼陀罗,0.9255947642857143,44.0,44.0,20.0,14.0
289,CHP00673,地枫皮,0.9253955046153846,56.0,56.0,27.0,13.0
290,CHP04170,铁仔,0.92536175,3.0,3.0,1.0,1.0
291,CHP06131,香蕈,0.925356,9.0,9.0,7.0,2.0
292,CHP04574,香排草,0.9252636566666667,8.0,8.0,5.0,3.0
293,CHP05489,止泻木皮,0.9252547761111111,43.0,43.0,19.0,18.0
294,CHP06090,茯苓,0.9252446677777778,30.0,30.0,25.0,9.0
295,CHP03808,鼠尾草,0.9251948200000001,59.0,59.0,31.0,11.0
296,CHP04316,卫矛,0.92512596,3.0,3.0,1.0,1.0
297,CHP00957,鹅不食草,0.9250893400000001,49.0,49.0,32.0,9.0
298,CHP06120,绒白乳菇,0.92506045,15.0,15.0,6.0,1.0
299,CHP02904,木香,0.925033955,42.0,42.0,24.0,8.0
300,CHP00256,鞭叶铁线蕨,0.92489055,12.0,12.0,6.0,2.0
301,CHP00355,车前草,0.9248820092307692,197.0,197.0,82.0,13.0
302,CHP05294,玉竹,0.9248170675,12.0,12.0,6.0,4.0
303,CHP00103,白金果榄,0.92477715,10.0,10.0,2.0,1.0
304,CHP04389,吴茱萸,0.9247680575,56.0,56.0,8.0,4.0
305,CHP02279,荔枝核,0.924642695,19.0,19.0,10.0,4.0
306,CHP01608,化橘红,0.924623325,33.0,33.0,12.0,2.0
307,CHP03229,青蒿,0.9246228259375,120.0,120.0,65.0,32.0
308,CHP02297,连钱草,0.9246208120000001,61.0,61.0,26.0,15.0
309,CHP01310,鬼箭羽,0.9245843533333334,42.0,42.0,10.0,3.0
310,CHP00030,八角茴香,0.9245376888888889,266.0,266.0,67.0,9.0
311,CHP05295,芋头,0.92452085,4.0,4.0,1.0,1.0
312,CHP05581,竹叶柴胡,0.9244361,2.0,2.0,1.0,1.0
313,CHP06038,犀角,0.92443,2.0,2.0,2.0,1.0
314,CHP01516,胡芦巴,0.9243599688888887,144.0,144.0,85.0,45.0
315,CHP01727,黄三七,0.9243409440000001,7.0,7.0,5.0,5.0
316,CHP03977,苏合香,0.92430583,21.0,21.0,11.0,2.0
317,CHP01273,贯众,0.9243041,37.0,37.0,13.0,1.0
318,CHP04359,乌药,0.9241580666666667,19.0,19.0,11.0,3.0
319,CHP00294,菜蓟,0.9241249,4.0,4.0,3.0,2.0
320,CHP01312,鬼针草,0.92409706,15.0,15.0,5.0,1.0
321,CHP00767,钓樟根皮,0.92408925,8.0,8.0,1.0,1.0
322,CHP04893,烟草,0.92406845,13.0,13.0,5.0,2.0
323,CHP00137,白屈菜,0.92403644875,58.0,58.0,18.0,8.0
324,CHP01183,茖葱,0.9240021300000001,6.0,6.0,2.0,2.0
325,CHP00037,巴豆,0.9239870351851853,137.0,137.0,69.0,27.0
326,CHP01508,厚朴,0.923877275,121.0,121.0,17.0,4.0
327,CHP01029,肺形草,0.9238313,5.0,5.0,4.0,1.0
328,CHP00987,番木瓜,0.923797,24.0,24.0,9.0,2.0
329,CHP04842,雪山林,0.9237644366666666,39.0,39.0,17.0,6.0
330,CHP02406,龙葵根,0.9237476066666667,48.0,48.0,22.0,9.0
331,CHP01824,荠菜,0.92368193,51.0,51.0,18.0,8.0
332,CHP02568,马兜铃,0.9236249284615385,85.0,85.0,36.0,13.0
333,CHP01604,华中瘤足蕨,0.92360795,1.0,1.0,1.0,1.0
334,CHP04866,鸦胆子,0.9235323066666665,12.0,12.0,9.0,9.0
335,CHP04807,绣线菊,0.9235265500000001,33.0,33.0,7.0,4.0
336,CHP00048,菝葜,0.9235240416666667,90.0,90.0,40.0,24.0
337,CHP02441,芦根,0.9234829999999999,24.0,24.0,9.0,6.0
338,CHP02298,连翘,0.923453761111111,116.0,116.0,59.0,9.0
339,CHP00261,扁桃斑鸠菊,0.9234425,2.0,2.0,2.0,1.0
340,CHP03576,山莴苣,0.9234012833333333,6.0,6.0,4.0,3.0
341,CHP01519,胡萝卜子,0.92335594,43.0,43.0,12.0,1.0
342,CHP00724,灯笼泡,0.923318875,5.0,5.0,2.0,2.0
343,CHP00876,杜鹃花,0.9232438,11.0,11.0,3.0,1.0
344,CHP05782,蟾酥,0.9232303620833333,71.0,71.0,41.0,24.0
345,CHP00884,杜仲,0.9232019979999999,85.0,85.0,43.0,10.0
346,CHP01144,干冬菜,0.9231914,2.0,2.0,1.0,1.0
347,CHP01630,黄柏,0.9231809480000001,54.0,54.0,17.0,5.0
348,CHP03682,升麻,0.9231648709677418,134.0,134.0,93.0,31.0
349,CHP02808,绵萆薢,0.9231545147619048,53.0,53.0,32.0,21.0
350,CHP04358,乌苏里瓦韦,0.9231532,2.0,2.0,1.0,1.0
351,CHP00228,北豆根,0.923064365,72.0,72.0,22.0,14.0
352,CHP00170,百合,0.9230547477777776,137.0,137.0,57.0,27.0
353,CHP01367,核桃仁,0.9229663,58.0,58.0,27.0,1.0
354,CHP03869,水流豆,0.9228094,32.0,32.0,2.0,1.0
355,CHP03192,牵牛子,0.9226852275,39.0,39.0,29.0,20.0
356,CHP02019,菊花,0.9226828157142857,81.0,81.0,39.0,7.0
357,CHP03070,胖大海,0.9226466333333333,19.0,19.0,6.0,3.0
358,CHP01015,飞廉,0.92260396,11.0,11.0,2.0,1.0
359,CHP00496,大风子,0.9225670749999999,28.0,28.0,7.0,2.0
360,CHP00984,番荔枝,0.9225513025000001,285.0,285.0,96.0,8.0
361,CHP00142,白术,0.9225301111764705,118.0,118.0,61.0,17.0
362,CHP03609,山茱萸,0.922452925,71.0,71.0,26.0,2.0
363,CHP03198,茜草,0.92244302,74.0,74.0,40.0,5.0
364,CHP00630,淡豆豉,0.9224415850000001,23.0,23.0,4.0,2.0
365,CHP00859,独角莲,0.9224373,8.0,8.0,4.0,1.0
366,CHP00708,地刷子,0.9223963333333333,15.0,15.0,8.0,3.0
367,CHP02030,橘红,0.922374066923077,52.0,52.0,25.0,13.0
368,CHP00100,白胶香,0.92233593,20.0,20.0,6.0,2.0
369,CHP02781,迷迭香,0.9222856333333334,10.0,10.0,5.0,3.0
370,CHP04167,铁苋,0.9222455624999999,17.0,17.0,8.0,4.0
371,CHP05255,余甘子,0.9222412725000001,48.0,48.0,25.0,4.0
372,CHP00071,白饭豆,0.9222365266666667,51.0,51.0,24.0,6.0
373,CHP00341,柴胡,0.9220158617391304,299.0,299.0,156.0,69.0
374,CHP00824,冬凌草,0.9219953324324327,50.0,50.0,44.0,37.0
375,CHP02090,苦参,0.9219847126666667,94.0,94.0,29.0,15.0
376,CHP00313,草苁蓉,0.9219191824999999,36.0,36.0,19.0,4.0
