rank,CHP_ID,Chinese_herbal_pieces,comprehensive_score,total_score,effective_avg,high_quality_avg,ultra_high_count,high_quality_ratio
27,CHP03201,茜草藤,0.5307861937740272,0.9485606,0.9485606,0.9485606,1.0,1.0
28,CHP03111,平贝母,0.5307329306492587,21.42621313,0.8927588804166667,0.9251516940909091,21.0,0.9166666666666666
29,CHP00121,白毛藤,0.5297783327116181,98.37476682,0.8130146018181819,0.8869725110256411,35.0,0.6446280991735537
30,CHP04565,香加皮,0.5289761479016927,87.12320218,0.8219170016981133,0.8980789598529411,40.0,0.6415094339622641
31,CHP04465,溪黄草,0.5283996095047332,6.46949855,0.9242140785714286,0.9242140785714286,6.0,1.0
32,CHP05843,海燕,0.5265809650136598,1.86938194,0.93469097,0.93469097,2.0,1.0
33,CHP00649,倒吊笔,0.5256638826935442,1.86481245,0.932406225,0.932406225,2.0,1.0
34,CHP04622,小百部,0.5254036167513559,0.93512756,0.93512756,0.93512756,1.0,1.0
35,CHP04328,文竹,0.5252999324304288,0.9348688,0.9348688,0.9348688,1.0,1.0
36,CHP03018,牛尾菜,0.5251339637887222,0.9344546,0.9344546,0.9344546,1.0,1.0
37,CHP04666,小花盾叶薯蓣,0.524477273716695,0.93281573,0.93281573,0.93281573,1.0,1.0
38,CHP02504,罗勒子,0.5244750177933419,0.9328101,0.9328101,0.9328101,1.0,1.0
39,CHP02563,马槟榔,0.5242774707533636,1.8579044599999999,0.9289522299999999,0.9289522299999999,2.0,1.0
40,CHP00662,稻芽,0.5240435665844517,1.8567390000000001,0.9283695000000001,0.9283695000000001,2.0,1.0
41,CHP00038,巴豆霜,0.523930486780948,0.93145114,0.93145114,0.93145114,1.0,1.0
42,CHP01118,甘草,0.5236262763592032,232.80973139999998,0.6827264850439883,0.8644934341758241,17.0,0.2668621700879765
43,CHP01170,高山辣根菜,0.5236212930516229,0.9306795,0.9306795,0.9306795,1.0,1.0
44,CHP05481,栀子叶,0.5229462390422479,0.9289948,0.9289948,0.9289948,1.0,1.0
45,CHP04163,铁树叶,0.5220130561120921,0.9266659,0.9266659,0.9266659,1.0,1.0
46,CHP04933,岩乌头,0.5219856885161758,0.9265976,0.9265976,0.9265976,1.0,1.0
47,CHP00430,椿白皮,0.521971047052709,0.92656106,0.92656106,0.92656106,1.0,1.0
48,CHP00428,春福寿草,0.5210749443277735,2.75290303,0.9176343433333334,0.9176343433333334,3.0,1.0
49,CHP01604,华中瘤足蕨,0.5207877451321146,0.92360795,0.92360795,0.92360795,1.0,1.0
50,CHP04975,羊踯躅,0.5195949531035694,13.48015798,0.8986771986666666,0.9137768771428572,11.0,0.9333333333333333
51,CHP00746,滇茜草,0.5195881726053435,27.284249329999998,0.8801370751612902,0.8994172577777777,20.0,0.8709677419354839
52,CHP03881,水木草,0.5195228853715083,0.9204513,0.9204513,0.9204513,1.0,1.0
53,CHP02609,麦瓶草,0.5189923627215335,0.9191273,0.9191273,0.9191273,1.0,1.0
54,CHP01958,金银花,0.5188817812366149,113.64089899000001,0.7783623218493152,0.8878542640259741,39.0,0.5273972602739726
55,CHP00513,大黄,0.5181515565740608,159.31101772,0.7771269157073171,0.8458937596296295,5.0,0.526829268292683
56,CHP04297,王孙,0.5181127529623005,0.9169321,0.9169321,0.9169321,1.0,1.0
57,CHP00543,板蓝根,0.517399670392551,145.06877015999999,0.7516516588601035,0.8753797768539328,31.0,0.46113989637305697
58,CHP04519,夏枯草,0.5172307459701546,20.35333534,0.8849276234782609,0.8918890745454544,6.0,0.9565217391304348
59,CHP03110,飘拂草,0.5168465508671946,0.9137721,0.9137721,0.9137721,1.0,1.0
60,CHP02998,牛角瓜,0.5167492470342808,1.82039404,0.91019702,0.91019702,2.0,1.0
61,CHP00720,地榆,0.5162520059973492,77.649878,0.8173671368421053,0.8617932163157896,9.0,0.8
62,CHP01935,金雀根,0.5158859202017493,0.9113747,0.9113747,0.9113747,1.0,1.0
63,CHP04920,岩筋菜,0.5157876892802992,3.6116803,0.902920075,0.902920075,3.0,1.0
64,CHP01818,蒺藜,0.5155823171779881,61.17668373,0.8156891164,0.9063993044230769,35.0,0.6933333333333334
65,CHP00216,薄荷,0.5140798753986259,183.19159845,0.7269507875,0.85548837009901,14.0,0.4007936507936508
66,CHP06038,犀角,0.5136932872673494,1.8086598,0.9043299,0.9043299,1.0,1.0
67,CHP02511,萝藦子,0.5131390041623456,4.48266649,0.8965332979999999,0.8965332979999999,2.0,1.0
68,CHP00210,半夏曲,0.5128709820350162,1.80456255,0.902281275,0.902281275,1.0,1.0
69,CHP05882,鸡肉,0.5128411048598852,0.9037759,0.9037759,0.9037759,1.0,1.0
70,CHP01076,凤眼草,0.5121237198572005,7.101443300000001,0.8876804125000001,0.8876804125000001,3.0,1.0
71,CHP01359,河套大黄,0.5120746991582691,1.8005949600000002,0.9002974800000001,0.9002974800000001,1.0,1.0
72,CHP00261,扁桃斑鸠菊,0.5109399610874755,1.79494097,0.897470485,0.897470485,1.0,1.0
73,CHP03257,青羊参,0.5107784502849323,1.79413622,0.89706811,0.89706811,1.0,1.0
74,CHP04324,文冠果,0.5106996550881083,3.56811291,0.8920282275,0.8920282275,2.0,1.0
75,CHP00050,白八角莲,0.5105334038984118,0.89976597,0.89976597,0.89976597,0.0,1.0
76,CHP03266,清明花,0.510052690394611,4.4357347,0.88714694,0.88714694,3.0,1.0
77,CHP05461,鹧鸪菜,0.5092186693989518,0.89648485,0.89648485,0.89648485,0.0,1.0
78,CHP03698,十大功劳叶,0.5091321692791743,55.02153402,0.8212169256716417,0.9140253279545455,36.0,0.6567164179104478
79,CHP02405,龙葵,0.5090770473620949,46.70768697999999,0.8492306723636363,0.913592344736842,29.0,0.6909090909090909
80,CHP05670,紫萁,0.5084173479963516,1.7823717000000001,0.8911858500000001,0.8911858500000001,1.0,1.0
81,CHP03229,青蒿,0.5082265257709465,95.60906317999999,0.7967421931666666,0.8928575958461538,32.0,0.5416666666666666
82,CHP05355,云实叶,0.5066503026650578,0.8900751,0.8900751,0.8900751,0.0,1.0
83,CHP01868,浆果苋,0.5066381214803454,0.8900447,0.8900447,0.8900447,0.0,1.0
84,CHP02049,卷丹,0.5066151415151067,0.88998735,0.88998735,0.88998735,0.0,1.0
85,CHP00795,东北蛔蒿,0.5060501211073408,2.6512621,0.8837540333333332,0.8837540333333332,1.0,1.0
86,CHP02914,苜蓿根,0.5059843400347852,1.7702489,0.88512445,0.88512445,1.0,1.0
87,CHP00617,丹参,0.5058992200770631,176.21493492000002,0.7498507868936171,0.8468786361111112,9.0,0.3829787234042553
88,CHP02130,苦绳,0.5054901469573547,2.64708413,0.8823613766666667,0.8823613766666667,1.0,1.0
89,CHP03568,山稔叶,0.5043890660716315,0.88443184,0.88443184,0.88443184,0.0,1.0
90,CHP00993,番石榴皮,0.5038880404279937,1.7632963,0.88164815,0.88164815,0.0,1.0
91,CHP01226,枸骨根,0.5030409054396481,0.8810673,0.8810673,0.8810673,0.0,1.0
92,CHP01236,枸杞子,0.5028863421782027,102.94166562999999,0.7513990191970802,0.8768073882716049,24.0,0.5912408759124088
93,CHP01963,金樱叶,0.5014047799982758,0.8769841,0.8769841,0.8769841,0.0,1.0
94,CHP02495,罗汉果,0.5012523666107731,79.66810377999998,0.7810598409803919,0.8823978078125001,27.0,0.6274509803921569
95,CHP05877,鸡胆,0.5011909161679182,1.746365,0.8731825,0.8731825,1.0,1.0
96,CHP03673,肾茶,0.5008014828378372,22.86268023,0.8467659344444444,0.8796312923999998,1.0,0.9259259259259259
97,CHP00254,鞭打绣球,0.4998611073446896,0.87313163,0.87313163,0.87313163,0.0,1.0
98,CHP00994,番石榴叶,0.49922486423267043,2.6055685,0.8685228333333334,0.8685228333333334,0.0,1.0
99,CHP00151,白鲜皮,0.498559621210769,88.50230488,0.7564299562393162,0.8921715723076923,34.0,0.5555555555555556
100,CHP05729,总状绿绒蒿,0.4983672573393645,0.8694035,0.8694035,0.8694035,0.0,1.0
101,CHP00608,大枣,0.49817620521761397,121.52834236,0.7410264778048781,0.8761449912987015,28.0,0.4695121951219512
102,CHP02519,落葵,0.49805236970758004,0.86861765,0.86861765,0.86861765,0.0,1.0
103,CHP05304,圆柏,0.49672208630703785,4.29659918,0.8593198360000001,0.8593198360000001,0.0,1.0
104,CHP00209,半夏,0.4965188739768199,115.03500681,0.7421613342580645,0.8807499442105263,26.0,0.49032258064516127
105,CHP00322,草乌,0.4962737310773389,62.43791383,0.7903533396202531,0.9080997529787234,34.0,0.5949367088607594
106,CHP05274,榆树,0.4962229681331146,0.8640521,0.8640521,0.8640521,0.0,1.0
107,CHP03223,青黛,0.4960423885254671,1.72420425,0.862102125,0.862102125,0.0,1.0
108,CHP01123,甘菊,0.4959947330547446,1.7239668,0.8619834,0.8619834,0.0,1.0
109,CHP03328,忍冬藤,0.4957706999547894,13.81042409,0.863151505625,0.8903039135714286,6.0,0.875
110,CHP03398,三七花,0.4956254441379917,20.43647755,0.8515198979166666,0.8953532090000001,10.0,0.8333333333333334
111,CHP02114,苦苣,0.49530311488420603,6.19353776,0.8847911085714285,0.9097636433333335,5.0,0.8571428571428571
112,CHP00988,番木瓜叶,0.495213400359481,0.86153257,0.86153257,0.86153257,0.0,1.0
113,CHP06090,茯苓,0.49519861309853785,25.38581509,0.8461938363333333,0.8848046744,9.0,0.8333333333333334
114,CHP00991,番石榴干,0.49506659704885314,0.8611662,0.8611662,0.8611662,0.0,1.0
115,CHP03635,芍药,0.4949855494441939,84.28806971000002,0.7877389692523366,0.8748099331818182,16.0,0.616822429906542
116,CHP05353,云实,0.49466037056656886,0.8601524,0.8601524,0.8601524,0.0,1.0
117,CHP03375,三叉凤尾蕨,0.49405748206267763,0.8586478,0.8586478,0.8586478,0.0,1.0
118,CHP03372,赛莨菪,0.4939948392166289,36.81732123,0.8367573006818181,0.9094574973333334,24.0,0.6818181818181818
119,CHP03192,牵牛子,0.4937269847189628,32.50890905,0.8335617705128205,0.8940156951724137,20.0,0.7435897435897436
120,CHP03933,睡菜根,0.49352707962176257,0.8573241,0.8573241,0.8573241,0.0,1.0
121,CHP05848,黑蚂蚁,0.49341568589314255,0.8570461,0.8570461,0.8570461,0.0,1.0
122,CHP01130,甘遂,0.49333936021671004,51.87998399999999,0.8234918095238094,0.8776584199999997,14.0,0.7142857142857143
123,CHP01733,黄蜀葵花,0.4931686001779759,0.85642946,0.85642946,0.85642946,0.0,1.0
124,CHP02589,马桑根,0.4930002674247628,0.85600936,0.85600936,0.85600936,0.0,1.0
125,CHP03056,藕节,0.49288013449750523,0.85570955,0.85570955,0.85570955,0.0,1.0
126,CHP03306,拳参,0.4926384058117247,2.5564269,0.8521423,0.8521423,0.0,1.0
127,CHP00355,车前草,0.49259015483628066,145.43446204999998,0.738246000253807,0.8602199606097561,13.0,0.41624365482233505
128,CHP00037,巴豆,0.4920768600249985,102.44341568,0.7477621582481752,0.8833123165217391,27.0,0.5036496350364964
129,CHP04065,桃仁,0.4912588118104211,58.566527799999996,0.8134239972222221,0.9032715976744186,25.0,0.5972222222222222
130,CHP03649,蛇菰,0.4910934198808129,15.955372310000001,0.8397564373684211,0.8495906005555557,0.0,0.9473684210526315
131,CHP02707,毛葡萄,0.49109124337614585,0.8512451,0.8512451,0.8512451,0.0,1.0
132,CHP00984,番荔枝,0.49084171806525945,189.89884331000002,0.6663117309122808,0.8455580975,8.0,0.3368421052631579
133,CHP00635,淡竹叶,0.4897311580054441,0.8478508,0.8478508,0.8478508,0.0,1.0
134,CHP04869,鸭儿芹,0.48965740574037275,0.84766674,0.84766674,0.84766674,0.0,1.0
135,CHP02427,龙眼肉,0.48933763361379734,0.8468687,0.8468687,0.8468687,0.0,1.0
136,CHP04992,洋葱,0.48822842455061,0.8441005,0.8441005,0.8441005,0.0,1.0
137,CHP03498,山地香茶菜,0.4881998261725839,15.643028319999999,0.8690571288888889,0.9302091507692308,13.0,0.7222222222222222
138,CHP02813,绵藤,0.48767898900858175,0.8427293,0.8427293,0.8427293,0.0,1.0
139,CHP03216,窃衣,0.4872377816899358,0.8416282,0.8416282,0.8416282,0.0,1.0
140,CHP05435,长尾复叶耳蕨,0.487131757299314,0.8413636,0.8413636,0.8413636,0.0,1.0
141,CHP04059,桃根,0.4870551440586228,0.8411724,0.8411724,0.8411724,0.0,1.0
142,CHP05592,苎麻根,0.4870020757657507,0.84103996,0.84103996,0.84103996,0.0,1.0
143,CHP00078,白果根,0.4866843219972882,13.89204526,0.86825282875,0.9192176141666667,10.0,0.75
144,CHP05621,紫菜,0.4865274324159383,1.67679466,0.83839733,0.83839733,0.0,1.0
145,CHP00247,薜荔,0.48623305828143903,1.6753279,0.83766395,0.83766395,0.0,1.0
146,CHP01063,凤凰木,0.48582130224237785,0.83809316,0.83809316,0.83809316,0.0,1.0
147,CHP00016,安徽贝母,0.4853813012280796,9.52115545,0.8655595863636364,0.9005170388888888,4.0,0.8181818181818182
148,CHP00225,暴马子皮,0.48526051896511757,0.83669364,0.83669364,0.83669364,0.0,1.0
149,CHP05364,仔榄树,0.48505190906048934,1.66944266,0.83472133,0.83472133,0.0,1.0
150,CHP02941,南蛇藤叶,0.4848656963156265,0.8357083,0.8357083,0.8357083,0.0,1.0
151,CHP05992,人中白,0.4848410118057233,64.079987,0.7720480361445784,0.8984934424489797,25.0,0.5903614457831325
152,CHP04379,无漏子,0.4847790095557356,0.83549196,0.83549196,0.83549196,0.0,1.0
153,CHP00150,白薇,0.48453827935406474,65.92275046,0.775561770117647,0.8886398682000001,25.0,0.5882352941176471
154,CHP01898,芥子,0.48430065206446965,104.24983394,0.7665428966176471,0.8681182128767123,6.0,0.5367647058823529
155,CHP00356,车前子,0.48403989591401825,35.41330268000001,0.8431738733333335,0.8863777130000001,9.0,0.7142857142857143
156,CHP05840,海马,0.4837517318401333,2.49012338,0.8300411266666666,0.8300411266666666,0.0,1.0
157,CHP02119,苦楝皮,0.48346132182363544,68.09920440999998,0.7827494759770113,0.8942559191836735,23.0,0.5632183908045977
158,CHP03323,人参叶,0.4827927451590789,58.068790650000004,0.7742505420000001,0.8937843572340424,21.0,0.6266666666666667
159,CHP05646,紫金牛,0.4827772976574306,91.44071054,0.7495140208196721,0.8893512391071428,32.0,0.45901639344262296
160,CHP04021,锁阳,0.4827407602217415,1.6579270400000001,0.8289635200000001,0.8289635200000001,0.0,1.0
161,CHP03053,欧鼠李,0.4827183544236726,1.6578154,0.8289077,0.8289077,0.0,1.0
162,CHP01206,钩藤,0.48267879080095644,125.08489786999999,0.7188787233908045,0.8755411697183099,22.0,0.40804597701149425
163,CHP00791,定木香,0.48266822922260305,18.508313800000003,0.8412869909090911,0.9130451587499999,14.0,0.7272727272727273
164,CHP01050,风箱树叶,0.48248788097614004,0.8297741,0.8297741,0.8297741,0.0,1.0
165,CHP00384,赤小豆,0.4824877617982426,42.10216824,0.8096570815384615,0.8877877866666667,14.0,0.6923076923076923
166,CHP05267,鱼腥草,0.4821075795810562,0.828825,0.828825,0.828825,0.0,1.0
167,CHP06156,红粉,0.48208479195031295,0.82876813,0.82876813,0.82876813,0.0,1.0
168,CHP04085,天花粉,0.48204958391023434,4.40861787,0.8817235739999999,0.9026492574999999,3.0,0.8
169,CHP05800,鹅臎,0.4817127128549099,0.82783955,0.82783955,0.82783955,0.0,1.0
170,CHP00170,百合,0.4814631893796623,102.84794754,0.7507149455474453,0.8915750850877193,27.0,0.41605839416058393
171,CHP01764,火炭母草,0.48136477975262437,0.82697123,0.82697123,0.82697123,0.0,1.0
172,CHP03341,肉苁蓉,0.48135979068318724,50.884280329999996,0.7950668801562499,0.8755487597777777,9.0,0.703125
173,CHP00349,常春卫矛,0.4812250328513869,5.192831900000001,0.8654719833333334,0.8940549799999999,1.0,0.8333333333333334
174,CHP00135,白前,0.4810625228832752,61.255304140000014,0.7853244120512822,0.899365576818182,24.0,0.5641025641025641
175,CHP04828,旋覆花,0.48065520781724425,23.360684140000004,0.834310147857143,0.8807605336363639,5.0,0.7857142857142857
176,CHP02023,菊苣,0.480123928473017,56.71548161,0.8102211658571429,0.8834039807317074,20.0,0.5857142857142857
177,CHP06047,熊胆,0.480085274144946,5.1368507899999996,0.8561417983333333,0.897881428,1.0,0.8333333333333334
178,CHP00431,椿皮,0.48002051381643646,71.50148322999999,0.7526471918947367,0.8878928396296295,24.0,0.5684210526315789
179,CHP05380,泽泻,0.47990431330484995,20.12593326,0.8385805525,0.8588063215,2.0,0.8333333333333334
180,CHP02026,橘白,0.4799015830575132,0.8233196,0.8233196,0.8233196,0.0,1.0
181,CHP01728,黄山药,0.4798801139864392,4.33877693,0.867755386,0.9095181175,2.0,0.8
182,CHP02808,绵萆薢,0.47942180989461014,43.14003538999999,0.8139629318867923,0.9064037778125,21.0,0.6037735849056604
183,CHP05782,蟾酥,0.4793393404665408,55.82627176999999,0.7862855178873238,0.898683418292683,24.0,0.5774647887323944
184,CHP01020,飞扬草,0.4792179942049022,0.8216136,0.8216136,0.8216136,0.0,1.0
185,CHP04231,土槿皮,0.478888535988375,56.62460995,0.7975297176056338,0.8644852671428571,5.0,0.6901408450704225
186,CHP06136,猪苓,0.47880269499589034,7.603277960000001,0.8448086622222223,0.9148464571428573,7.0,0.7777777777777778
187,CHP06118,木耳,0.47849365448106584,0.8198059,0.8198059,0.8198059,0.0,1.0
188,CHP00093,白花蛇舌草,0.478239734172741,37.643133909999996,0.8183289980434781,0.887208455483871,14.0,0.6739130434782609
189,CHP06039,象胆,0.47820707608283175,0.8190907,0.8190907,0.8190907,0.0,1.0
190,CHP02304,莲房,0.4780037236872198,4.0646401999999995,0.8129280399999999,0.8129280399999999,0.0,1.0
191,CHP05730,总状升麻,0.4776947074990901,9.36417118,0.851288289090909,0.93106547875,8.0,0.7272727272727273
192,CHP03401,三色堇,0.4776611827010949,0.81772834,0.81772834,0.81772834,0.0,1.0
193,CHP01228,枸骨叶,0.4776454487992747,35.37498317,0.8039768902272727,0.8804910456249999,10.0,0.7272727272727273
194,CHP03630,商陆,0.4776375271743501,72.67614334,0.7814639068817204,0.8780666246153846,16.0,0.5591397849462365
195,CHP04866,鸦胆子,0.4771604033284577,10.000587939999999,0.8333823283333333,0.9235323066666665,9.0,0.75
196,CHP02007,韭菜,0.47701450385795363,3.44893883,0.8622347075,0.93780656,3.0,0.75
197,CHP00229,北沙参,0.4769474022461455,81.91698724999999,0.7801617833333333,0.8733218298275863,9.0,0.5523809523809524
198,CHP01594,华南皂荚,0.4768722185867843,0.81575936,0.81575936,0.81575936,0.0,1.0
199,CHP04233,土连翘,0.4766027900143953,0.81508696,0.81508696,0.81508696,0.0,1.0
200,CHP00360,沉香,0.4764297306931843,174.06438826000002,0.6720632751351352,0.8577602385135135,9.0,0.2857142857142857
201,CHP01964,金樱子,0.47634875339496985,36.044676249999995,0.8009928055555554,0.8806267872727273,7.0,0.7333333333333333
202,CHP03587,山香圆,0.4761755228033154,5.11656786,0.85276131,0.881783832,1.0,0.8333333333333334
203,CHP01973,筋骨草,0.4759650747586806,31.989259540000003,0.8202374241025642,0.8851326378571429,7.0,0.717948717948718
204,CHP04458,西洋参,0.4757191794133324,38.42943028999999,0.7842740875510202,0.8791460477142858,13.0,0.7142857142857143
205,CHP02298,连翘,0.4755564689938143,90.86140626000002,0.7832879850000002,0.8648958720338983,9.0,0.5086206896551724
206,CHP00142,白术,0.47553960468039863,88.62637698,0.7510709913559322,0.8705323881967212,17.0,0.5169491525423728
207,CHP05032,野菰,0.4752585481977568,0.8117322,0.8117322,0.8117322,0.0,1.0
208,CHP02340,列当,0.47515700870955496,4.30421833,0.8608436660000001,0.8964393975,1.0,0.8
209,CHP05427,长管香茶菜,0.474924724895444,18.54953743,0.8431607922727273,0.913410454,12.0,0.6818181818181818
210,CHP05159,益智,0.47428299452393363,9.776580769999999,0.8147150641666666,0.8351350972727272,0.0,0.9166666666666666
211,CHP00039,巴戟天,0.4741687879361264,109.68009918000001,0.7168633933333334,0.89077186,29.0,0.37254901960784315
212,CHP05772,蚕蛾,0.47384697327983305,0.8082094,0.8082094,0.8082094,0.0,1.0
213,CHP04959,羊角拗子,0.47383863808526194,3.47391241,0.8684781025,0.9155968199999999,3.0,0.75
214,CHP01546,槲叶,0.4734732994109053,0.80727684,0.80727684,0.80727684,0.0,1.0
215,CHP05824,狗肉,0.47329637571689476,0.8068353,0.8068353,0.8068353,0.0,1.0
216,CHP03591,山药,0.47328155877337336,20.675434859999996,0.8270173943999999,0.8887990072222223,11.0,0.72
217,CHP04826,悬钩子,0.47214870683418,4.300238,0.8600476,0.87870315,2.0,0.8
218,CHP02125,苦木,0.4719471367514627,49.314408830000005,0.7953936908064517,0.9127134072727273,23.0,0.532258064516129
219,CHP04667,小花鬼针草,0.4718119604269504,5.056271010000001,0.8427118350000001,0.8737302620000001,0.0,0.8333333333333334
220,CHP02837,墨旱莲,0.4711154498254311,41.327818699999995,0.7797701641509432,0.8946005797058825,16.0,0.6415094339622641
221,CHP02284,栗柄金粉蕨,0.47097767919294997,0.80104864,0.80104864,0.80104864,0.0,1.0
222,CHP00444,刺果苏木,0.470688046652295,29.287496979999997,0.8135415827777777,0.8957953387499998,12.0,0.6666666666666666
223,CHP05157,益母草,0.4704888054032448,54.561374050000005,0.7907445514492755,0.8730119547619049,12.0,0.6086956521739131
224,CHP05319,远志,0.4704268606455379,90.47442329,0.7539535274166667,0.8654148721875,5.0,0.5333333333333333
225,CHP03585,山香,0.4702113403892077,9.928611400000001,0.8273842833333335,0.8605732100000001,1.0,0.8333333333333334
226,CHP00146,白头翁,0.47017839701388736,70.58932489000001,0.7590249988172044,0.8897755844680851,22.0,0.5053763440860215
227,CHP03884,水茄,0.47017451435647967,14.35721056,0.8445417976470588,0.9324600281818182,11.0,0.6470588235294118
228,CHP00030,八角茴香,0.4699531886082712,175.27852664,0.6589418294736842,0.8596444576119403,9.0,0.2518796992481203
229,CHP03148,铺地蜈蚣,0.46980839081085857,12.06322591,0.8616589935714286,0.895617751,4.0,0.7142857142857143
230,CHP02585,马钱子,0.4695421711559806,31.40078154,0.8051482446153846,0.8823791729629629,9.0,0.6923076923076923
231,CHP01727,黄三七,0.4691614808752204,5.9328965799999995,0.8475566542857143,0.9243409440000001,5.0,0.7142857142857143
232,CHP03099,枇杷核,0.46907519896794625,5.06358721,0.8439312016666666,0.858801596,0.0,0.8333333333333334
233,CHP00948,莪术,0.4684807368570975,158.34903307000002,0.700659438362832,0.8567729947692307,5.0,0.28761061946902655
234,CHP04313,尾叶香茶菜,0.46846261443276627,28.705028690000002,0.820143676857143,0.9160769023809524,16.0,0.6
235,CHP02520,落葵花,0.46827860899239293,7.5266031700000005,0.8362892411111111,0.8920406457142857,1.0,0.7777777777777778
236,CHP05675,紫杉,0.4679160582369083,79.14276543000001,0.7759094650000001,0.8859048993749999,14.0,0.47058823529411764
237,CHP00470,翠雀花,0.4678931080932628,41.54490789,0.7989405363461538,0.9148199732142855,22.0,0.5384615384615384
238,CHP02803,密蒙花,0.4671490198624814,28.56615435,0.8161758385714286,0.8777123204166667,8.0,0.6857142857142857
239,CHP02400,龙胆草,0.46679453054799513,50.92326548,0.7834348535384615,0.8946357272222222,18.0,0.5538461538461539
240,CHP03214,茄子,0.4667309783372625,6.61159423,0.82644927875,0.9111546333333335,3.0,0.75
241,CHP05205,迎春花,0.466276376378573,10.95400111,0.84261547,0.90333093,8.0,0.6923076923076923
242,CHP04898,延龄草,0.4659060652202534,10.12327488,0.8436062400000001,0.92611856875,7.0,0.6666666666666666
243,CHP00514,大黄花,0.46590480478029545,7.73902089,0.85989121,0.9216394916666667,6.0,0.6666666666666666
244,CHP01551,虎耳草,0.4656533457818638,5.7482373099999995,0.8211767585714285,0.844204085,0.0,0.8571428571428571
245,CHP06117,蘑菇,0.46445985596729655,9.22369089,0.8385173536363637,0.8921703275,4.0,0.7272727272727273
246,CHP00957,鹅不食草,0.4642556629195722,38.48922123,0.7854943108163265,0.8803369696875,9.0,0.6530612244897959
247,CHP02219,莨菪叶,0.464248275855762,31.07615626,0.8177935857894737,0.8991648382608698,12.0,0.6052631578947368
248,CHP01797,鸡嗉子,0.4641172779762161,3.3775623599999998,0.8443905899999999,0.89491792,2.0,0.75
249,CHP02676,毛萼香茶菜,0.46383004328481137,30.961076370000004,0.7938737530769232,0.9085014499999999,19.0,0.5897435897435898
250,CHP03102,枇杷叶,0.4635977000882738,68.52993178000001,0.7699992334831463,0.8689192278431374,3.0,0.5730337078651685
251,CHP02037,蒟蒻薯,0.4634138490536974,56.38532816,0.7941595515492957,0.9254311749999999,24.0,0.4225352112676056
252,CHP00294,菜蓟,0.4633986332879925,3.39662196,0.84915549,0.8864933866666668,2.0,0.75
253,CHP00019,安息香,0.46332663917562905,118.04999452000001,0.6903508451461989,0.8799435482258066,18.0,0.36257309941520466
254,CHP05962,牛黄,0.4632585478984675,15.77688099,0.8303621573684211,0.8897634807692308,8.0,0.6842105263157895
255,CHP04419,五味子,0.46311051620931426,155.51582353999999,0.6506938223430961,0.875126709,17.0,0.2510460251046025
256,CHP04372,无患子,0.46300314861099423,13.1972834,0.8248302125,0.9005394872727273,8.0,0.6875
257,CHP05689,紫葳茎叶,0.4627865238782599,5.153673749999999,0.8589456249999999,0.9265158875,3.0,0.6666666666666666
258,CHP06060,原蚕沙,0.46258999091403386,4.782063,0.7970105,0.87427718,0.0,0.8333333333333334
259,CHP01245,骨碎补,0.46248457857414516,30.122635820000003,0.8141252924324325,0.8628087661538462,1.0,0.7027027027027027
260,CHP01681,黄荆子,0.46246832173445046,75.76067377,0.7355405220388349,0.8867531208695655,26.0,0.44660194174757284
261,CHP01235,枸杞叶,0.46243145201627356,12.03056351,0.859325965,0.9112466477777779,5.0,0.6428571428571429
262,CHP05124,夜来香,0.46240345506941183,14.245853510000002,0.8379913829411766,0.8739488683333335,6.0,0.7058823529411765
263,CHP00040,巴拿马山石榴,0.4619267853275609,8.29553029,0.829553029,0.9051485142857142,6.0,0.7
264,CHP00693,地锦,0.46180030483856555,4.7921682,0.7986947,0.861599994,2.0,0.8333333333333334
265,CHP03256,青葙子,0.4614485852203712,14.41211301,0.8006729450000001,0.8971634253846156,5.0,0.7222222222222222
266,CHP02439,耧斗菜,0.46091794900880567,13.244067379999999,0.8277542112499999,0.926892134,10.0,0.625
267,CHP00124,白茅根,0.4606729679227063,44.93362477999999,0.7615868606779659,0.8807198119999999,17.0,0.5932203389830508
268,CHP00048,菝葜,0.4604813305954203,67.6748347,0.7519426077777779,0.89721726125,24.0,0.4444444444444444
269,CHP02987,牛扁,0.46014674652253534,2.61108099,0.87036033,0.914266195,2.0,0.6666666666666666
270,CHP01836,荚蒾,0.4601413688853456,20.23922091,0.8095688364,0.85061793,0.0,0.76
271,CHP01957,金叶子,0.4600457446559438,8.40175018,0.840175018,0.8952652357142856,3.0,0.7
272,CHP01856,见血飞,0.45999913372208906,2.6141837399999996,0.8713945799999999,0.91248307,2.0,0.6666666666666666
273,CHP01603,华泽兰,0.45972308524859906,28.0126263,0.8239007735294118,0.8893414785714286,7.0,0.6176470588235294
274,CHP06131,香蕈,0.4596101081614804,7.28078041,0.8089756011111111,0.8733636357142858,2.0,0.7777777777777778
275,CHP05880,鸡脑,0.4594105640660519,2.6125974800000002,0.8708658266666668,0.913579175,1.0,0.6666666666666666
276,CHP04459,西洋接骨木,0.4593592149996056,3.3945836,0.8486459,0.8738223333333334,0.0,0.75
277,CHP01244,骨节草,0.45915880532678244,4.865959930000001,0.8109933216666668,0.842846106,0.0,0.8333333333333334
278,CHP00557,大蒜,0.45898302380576067,59.260403010000005,0.7407550376250001,0.8814683055813954,18.0,0.5375
279,CHP03576,山莴苣,0.45885319168648414,5.14381935,0.857303225,0.9085259625,3.0,0.6666666666666666
