rank,CHP_ID,Chinese_herbal_pieces,ultra_high_count,total_compounds,effective_count,high_quality_count,ultra_high_count
417,CHP01558,虎掌草,3.0,5.0,5.0,3.0,3.0
418,CHP04920,岩筋菜,3.0,4.0,4.0,4.0,3.0
419,CHP01323,桂皮,3.0,11.0,11.0,3.0,3.0
420,CHP00797,东北雷公藤,3.0,38.0,38.0,23.0,3.0
421,CHP04244,土三七,3.0,15.0,15.0,5.0,3.0
422,CHP01260,关黄柏,3.0,70.0,70.0,27.0,3.0
423,CHP04055,糖荠,3.0,8.0,8.0,5.0,3.0
424,CHP04085,天花粉,3.0,5.0,5.0,4.0,3.0
425,CHP00428,春福寿草,3.0,3.0,3.0,3.0,3.0
426,CHP01340,海南粗榧,3.0,36.0,36.0,12.0,3.0
427,CHP04216,土贝母,3.0,24.0,24.0,16.0,3.0
428,CHP00694,地锦草,3.0,38.0,38.0,24.0,3.0
429,CHP05689,紫葳茎叶,3.0,6.0,6.0,4.0,3.0
430,CHP00802,东方狗脊,3.0,12.0,12.0,5.0,3.0
431,CHP02713,毛蕊花,3.0,5.0,5.0,3.0,3.0
432,CHP00227,北豆,3.0,16.0,16.0,8.0,3.0
433,CHP00099,白及,3.0,78.0,78.0,13.0,3.0
434,CHP00049,霸王鞭,2.0,20.0,20.0,10.0,2.0
435,CHP00076,白附子,2.0,58.0,58.0,18.0,2.0
436,CHP00662,稻芽,2.0,2.0,2.0,2.0,2.0
437,CHP06015,水蛭,2.0,9.0,9.0,6.0,2.0
438,CHP02489,罗布麻叶,2.0,25.0,25.0,9.0,2.0
439,CHP02855,木鳖子,2.0,14.0,14.0,3.0,2.0
440,CHP02526,吕宋果,2.0,10.0,10.0,6.0,2.0
441,CHP00221,保山乌头,2.0,11.0,11.0,5.0,2.0
442,CHP02511,萝藦子,2.0,5.0,5.0,5.0,2.0
443,CHP02516,落地生根,2.0,5.0,5.0,4.0,2.0
444,CHP02484,轮环藤,2.0,15.0,15.0,3.0,2.0
445,CHP03020,牛尾蒿,2.0,14.0,14.0,6.0,2.0
446,CHP02889,木榄,2.0,19.0,19.0,12.0,2.0
447,CHP02839,母菊,2.0,10.0,10.0,3.0,2.0
448,CHP02176,辣木,2.0,118.0,118.0,35.0,2.0
449,CHP02180,莱菔子,2.0,34.0,34.0,6.0,2.0
450,CHP02998,牛角瓜,2.0,2.0,2.0,2.0,2.0
451,CHP00520,大蓟,2.0,69.0,69.0,26.0,2.0
452,CHP01272,贯叶连翘,2.0,32.0,32.0,15.0,2.0
453,CHP04225,土茯苓,2.0,27.0,27.0,12.0,2.0
454,CHP00670,地胆草,2.0,10.0,10.0,5.0,2.0
455,CHP01183,茖葱,2.0,6.0,6.0,2.0,2.0
456,CHP04164,铁丝灵仙,2.0,14.0,14.0,9.0,2.0
457,CHP05779,蟾蜍,2.0,11.0,11.0,5.0,2.0
458,CHP02696,毛连菜,2.0,4.0,4.0,2.0,2.0
459,CHP00806,东风橘根,2.0,27.0,27.0,5.0,2.0
460,CHP04413,五色梅,2.0,23.0,23.0,10.0,2.0
461,CHP04422,五桠果,2.0,4.0,4.0,2.0,2.0
462,CHP05680,紫苏子,2.0,22.0,22.0,6.0,2.0
463,CHP04824,玄参,2.0,21.0,21.0,4.0,2.0
464,CHP04826,悬钩子,2.0,5.0,5.0,4.0,2.0
465,CHP04834,雪胆,2.0,15.0,15.0,5.0,2.0
466,CHP04764,缬草,2.0,31.0,31.0,9.0,2.0
467,CHP04647,小构树,2.0,21.0,21.0,7.0,2.0
468,CHP04736,小叶贯众,2.0,6.0,6.0,4.0,2.0
469,CHP00987,番木瓜,2.0,24.0,24.0,9.0,2.0
470,CHP00973,儿茶钩藤,2.0,10.0,10.0,6.0,2.0
471,CHP00256,鞭叶铁线蕨,2.0,12.0,12.0,6.0,2.0
472,CHP00251,边缘鳞盖蕨,2.0,14.0,14.0,6.0,2.0
473,CHP02987,牛扁,2.0,3.0,3.0,2.0,2.0
474,CHP05679,紫苏叶,2.0,12.0,12.0,6.0,2.0
475,CHP04006,酸枣仁,2.0,27.0,27.0,10.0,2.0
476,CHP03962,松节,2.0,7.0,7.0,3.0,2.0
477,CHP01486,红藤,2.0,29.0,29.0,10.0,2.0
478,CHP01424,红厚壳,2.0,40.0,40.0,2.0,2.0
479,CHP03871,水龙骨,2.0,25.0,25.0,11.0,2.0
480,CHP01414,红豆蔻,2.0,42.0,42.0,11.0,2.0
481,CHP01376,黑杠柳,2.0,7.0,7.0,5.0,2.0
482,CHP04069,桃枝,2.0,13.0,13.0,3.0,2.0
483,CHP01296,广金钱草,2.0,21.0,21.0,8.0,2.0
484,CHP03977,苏合香,2.0,21.0,21.0,11.0,2.0
485,CHP00630,淡豆豉,2.0,23.0,23.0,4.0,2.0
486,CHP00649,倒吊笔,2.0,2.0,2.0,2.0,2.0
487,CHP04092,天罗水,2.0,12.0,12.0,6.0,2.0
488,CHP00300,苍耳子,2.0,71.0,71.0,26.0,2.0
489,CHP03178,千斤拔,2.0,37.0,37.0,15.0,2.0
490,CHP03180,千金子,2.0,10.0,10.0,7.0,2.0
491,CHP02065,看麦娘状莎草,2.0,15.0,15.0,7.0,2.0
492,CHP00294,菜蓟,2.0,4.0,4.0,3.0,2.0
493,CHP02082,孔雀草,2.0,10.0,10.0,3.0,2.0
494,CHP03082,佩兰,2.0,59.0,59.0,20.0,2.0
495,CHP03027,牛心茄子,2.0,5.0,5.0,3.0,2.0
496,CHP02121,苦楝叶,2.0,3.0,3.0,2.0,2.0
497,CHP01985,荆芥穗,2.0,6.0,6.0,3.0,2.0
498,CHP04863,荨麻,2.0,13.0,13.0,6.0,2.0
499,CHP05380,泽泻,2.0,24.0,24.0,20.0,2.0
500,CHP03193,前胡,2.0,85.0,85.0,19.0,2.0
501,CHP00726,灯心草,2.0,37.0,37.0,12.0,2.0
502,CHP00731,棣棠花,2.0,12.0,12.0,3.0,2.0
503,CHP00676,地肤子,2.0,10.0,10.0,6.0,2.0
504,CHP00678,地骨皮,2.0,34.0,34.0,17.0,2.0
505,CHP00683,地瓜子,2.0,25.0,25.0,4.0,2.0
506,CHP00693,地锦,2.0,6.0,6.0,5.0,2.0
507,CHP01042,风轮菜,2.0,40.0,40.0,19.0,2.0
508,CHP01043,风毛菊,2.0,8.0,8.0,2.0,2.0
509,CHP00724,灯笼泡,2.0,5.0,5.0,2.0,2.0
510,CHP01138,橄榄,2.0,25.0,25.0,9.0,2.0
511,CHP04466,豨莶草,2.0,56.0,56.0,35.0,2.0
512,CHP04469,喜树,2.0,23.0,23.0,5.0,2.0
513,CHP03838,水飞蓟,2.0,38.0,38.0,9.0,2.0
514,CHP03768,使君子,2.0,25.0,25.0,5.0,2.0
515,CHP03771,柿蒂,2.0,39.0,39.0,22.0,2.0
516,CHP01568,花楸,2.0,5.0,5.0,3.0,2.0
517,CHP01550,虎刺,2.0,17.0,17.0,5.0,2.0
518,CHP01561,花椒,2.0,83.0,83.0,17.0,2.0
519,CHP03753,石蒜,2.0,16.0,16.0,6.0,2.0
520,CHP03704,石菖蒲,2.0,45.0,45.0,10.0,2.0
521,CHP01543,槲寄生,2.0,61.0,61.0,14.0,2.0
522,CHP01515,胡椒,2.0,134.0,134.0,21.0,2.0
523,CHP01690,黄连,2.0,24.0,24.0,6.0,2.0
524,CHP01599,华山参,2.0,12.0,12.0,4.0,2.0
525,CHP01409,红车轴草,2.0,21.0,21.0,4.0,2.0
526,CHP04008,算盘子,2.0,20.0,20.0,11.0,2.0
527,CHP00316,草果,2.0,29.0,29.0,6.0,2.0
528,CHP05403,樟梨,2.0,5.0,5.0,3.0,2.0
529,CHP05211,瘿花香茶菜,2.0,6.0,6.0,3.0,2.0
530,CHP05224,油茶子,2.0,6.0,6.0,3.0,2.0
531,CHP01797,鸡嗉子,2.0,4.0,4.0,3.0,2.0
532,CHP01965,金鱼藤,2.0,11.0,11.0,6.0,2.0
533,CHP03226,青果,2.0,14.0,14.0,8.0,2.0
534,CHP01933,金荞麦,2.0,23.0,23.0,10.0,2.0
535,CHP01912,金合欢,2.0,11.0,11.0,5.0,2.0
536,CHP02048,卷柏,2.0,25.0,25.0,5.0,2.0
537,CHP03217,芹花,2.0,17.0,17.0,3.0,2.0
538,CHP03426,桑寄生,2.0,6.0,6.0,2.0,2.0
539,CHP03383,三尖杉,2.0,37.0,37.0,9.0,2.0
540,CHP03389,三棱,2.0,16.0,16.0,10.0,2.0
541,CHP05194,罂粟,2.0,7.0,7.0,5.0,2.0
542,CHP01608,化橘红,2.0,33.0,33.0,12.0,2.0
543,CHP03687,省沽油,2.0,13.0,13.0,9.0,2.0
544,CHP05154,异叶梁王茶,2.0,8.0,8.0,4.0,2.0
545,CHP00486,大豆,2.0,12.0,12.0,2.0,2.0
546,CHP03609,山茱萸,2.0,71.0,71.0,26.0,2.0
547,CHP03647,蛇根草,2.0,10.0,10.0,6.0,2.0
548,CHP05248,柚花,2.0,21.0,21.0,4.0,2.0
549,CHP01534,葫芦茶,2.0,12.0,12.0,5.0,2.0
550,CHP00496,大风子,2.0,28.0,28.0,7.0,2.0
551,CHP00467,粗叶悬钩子,2.0,21.0,21.0,7.0,2.0
552,CHP00441,刺柏,2.0,37.0,37.0,13.0,2.0
553,CHP00445,刺槐花,2.0,14.0,14.0,6.0,2.0
554,CHP05140,一枝黄花,2.0,19.0,19.0,9.0,2.0
555,CHP03364,瑞香根,2.0,4.0,4.0,2.0,2.0
556,CHP01856,见血飞,2.0,3.0,3.0,2.0,2.0
557,CHP01815,棘豆,2.0,13.0,13.0,9.0,2.0
558,CHP03596,山樱桃,2.0,4.0,4.0,2.0,2.0
559,CHP01716,黄皮叶,2.0,4.0,4.0,2.0,2.0
560,CHP00454,刺楸树皮,2.0,11.0,11.0,6.0,2.0
561,CHP00422,穿心莲,2.0,100.0,100.0,33.0,2.0
562,CHP01242,谷精草,2.0,20.0,20.0,7.0,2.0
563,CHP01756,茴芹,2.0,25.0,25.0,15.0,2.0
564,CHP01187,葛花,2.0,63.0,63.0,9.0,2.0
565,CHP01357,何首乌,2.0,34.0,34.0,15.0,2.0
566,CHP01363,荷花玉兰,2.0,11.0,11.0,4.0,2.0
567,CHP01364,荷叶,2.0,31.0,31.0,13.0,2.0
568,CHP04896,烟窝草,2.0,9.0,9.0,2.0,2.0
569,CHP04324,文冠果,2.0,4.0,4.0,4.0,2.0
570,CHP01728,黄山药,2.0,5.0,5.0,4.0,2.0
571,CHP04893,烟草,2.0,13.0,13.0,5.0,2.0
572,CHP00772,跌打老,2.0,16.0,16.0,6.0,2.0
573,CHP00722,灯笼草,2.0,10.0,10.0,5.0,2.0
574,CHP06129,松蕈,2.0,8.0,8.0,5.0,2.0
575,CHP02951,南烛,2.0,4.0,4.0,2.0,2.0
576,CHP00949,峨参,2.0,16.0,16.0,3.0,2.0
577,CHP02563,马槟榔,2.0,2.0,2.0,2.0,2.0
578,CHP02658,猫爪草,2.0,22.0,22.0,9.0,2.0
579,CHP02604,买麻藤,2.0,39.0,39.0,17.0,2.0
580,CHP02557,麻叶,2.0,13.0,13.0,8.0,2.0
581,CHP06131,香蕈,2.0,9.0,9.0,7.0,2.0
582,CHP06134,云芝,2.0,16.0,16.0,7.0,2.0
583,CHP00223,抱茎獐牙菜,2.0,8.0,8.0,4.0,2.0
584,CHP05843,海燕,2.0,2.0,2.0,2.0,2.0
585,CHP00106,白蜡树皮,2.0,82.0,82.0,23.0,2.0
586,CHP00100,白胶香,2.0,20.0,20.0,6.0,2.0
587,CHP00102,白芥子,2.0,18.0,18.0,4.0,2.0
588,CHP00081,白蒿,2.0,9.0,9.0,3.0,2.0
589,CHP05964,牛肾,1.0,6.0,6.0,2.0,1.0
590,CHP05841,海螵蛸,1.0,2.0,2.0,1.0,1.0
591,CHP00103,白金果榄,1.0,10.0,10.0,2.0,1.0
592,CHP00080,白果紫草,1.0,11.0,11.0,4.0,1.0
593,CHP06113,马勃,1.0,20.0,20.0,8.0,1.0
594,CHP06120,绒白乳菇,1.0,15.0,15.0,6.0,1.0
595,CHP00206,半边苏,1.0,35.0,35.0,8.0,1.0
596,CHP00210,半夏曲,1.0,2.0,2.0,2.0,1.0
597,CHP00213,榜嘎,1.0,5.0,5.0,3.0,1.0
598,CHP00178,百眼藤,1.0,5.0,5.0,1.0,1.0
599,CHP00183,柏树叶,1.0,6.0,6.0,2.0,1.0
600,CHP00186,柏子仁,1.0,47.0,47.0,8.0,1.0
601,CHP02469,鹿衔草,1.0,11.0,11.0,7.0,1.0
602,CHP02472,路路通,1.0,10.0,10.0,7.0,1.0
603,CHP02478,露水草,1.0,10.0,10.0,4.0,1.0
604,CHP02591,马桑叶,1.0,4.0,4.0,2.0,1.0
605,CHP02623,曼陀罗叶,1.0,14.0,14.0,5.0,1.0
606,CHP02631,蔓荆子,1.0,38.0,38.0,21.0,1.0
607,CHP02609,麦瓶草,1.0,1.0,1.0,1.0,1.0
608,CHP00173,百里香,1.0,23.0,23.0,3.0,1.0
609,CHP00175,百脉根,1.0,15.0,15.0,6.0,1.0
610,CHP04599,响铃草,1.0,11.0,11.0,5.0,1.0
611,CHP04608,向日葵叶,1.0,11.0,11.0,5.0,1.0
612,CHP00583,大叶蒟,1.0,2.0,2.0,1.0,1.0
613,CHP00597,大叶仙茅,1.0,24.0,24.0,10.0,1.0
614,CHP00533,大麻叶泽兰,1.0,8.0,8.0,3.0,1.0
615,CHP00541,大青,1.0,2.0,2.0,1.0,1.0
616,CHP05104,野芝麻,1.0,43.0,43.0,8.0,1.0
617,CHP04070,桃子,1.0,2.0,2.0,1.0,1.0
618,CHP00430,椿白皮,1.0,1.0,1.0,1.0,1.0
619,CHP02314,莲子心,1.0,11.0,11.0,2.0,1.0
620,CHP01222,狗牙花,1.0,45.0,45.0,23.0,1.0
621,CHP04169,铁线莲,1.0,2.0,2.0,1.0,1.0
622,CHP04170,铁仔,1.0,3.0,3.0,1.0,1.0
623,CHP01257,关苍术,1.0,4.0,4.0,1.0,1.0
624,CHP01269,管花肉苁蓉,1.0,10.0,10.0,5.0,1.0
625,CHP04190,桐油,1.0,10.0,10.0,3.0,1.0
626,CHP04150,铁力木,1.0,17.0,17.0,1.0,1.0
627,CHP04163,铁树叶,1.0,1.0,1.0,1.0,1.0
628,CHP05754,斑蝥,1.0,18.0,18.0,2.0,1.0
629,CHP05780,蟾皮,1.0,4.0,4.0,2.0,1.0
630,CHP00795,东北蛔蒿,1.0,3.0,3.0,3.0,1.0
631,CHP04838,雪莲,1.0,26.0,26.0,9.0,1.0
632,CHP04839,雪莲花,1.0,4.0,4.0,2.0,1.0
633,CHP00859,独角莲,1.0,8.0,8.0,4.0,1.0
634,CHP00876,杜鹃花,1.0,11.0,11.0,3.0,1.0
635,CHP01245,骨碎补,1.0,37.0,37.0,26.0,1.0
636,CHP01161,高良姜,1.0,51.0,51.0,4.0,1.0
637,CHP01125,甘青铁线莲,1.0,6.0,6.0,2.0,1.0
638,CHP01132,肝风草,1.0,18.0,18.0,11.0,1.0
639,CHP01091,佛手,1.0,51.0,51.0,15.0,1.0
640,CHP01096,浮萍,1.0,38.0,38.0,9.0,1.0
641,CHP04358,乌苏里瓦韦,1.0,2.0,2.0,1.0,1.0
642,CHP01170,高山辣根菜,1.0,1.0,1.0,1.0,1.0
643,CHP00281,菠菜,1.0,21.0,21.0,12.0,1.0
644,CHP00403,除虫菊,1.0,16.0,16.0,3.0,1.0
645,CHP00406,楮实子,1.0,45.0,45.0,10.0,1.0
646,CHP05320,月桂叶,1.0,6.0,6.0,3.0,1.0
647,CHP05329,越橘叶,1.0,3.0,3.0,2.0,1.0
648,CHP05295,芋头,1.0,4.0,4.0,1.0,1.0
649,CHP05296,郁金香,1.0,9.0,9.0,4.0,1.0
650,CHP05301,鸢尾,1.0,37.0,37.0,7.0,1.0
651,CHP01853,剪秋罗,1.0,3.0,3.0,1.0,1.0
652,CHP01723,黄芩,1.0,46.0,46.0,10.0,1.0
653,CHP00455,刺桐,1.0,104.0,104.0,7.0,1.0
654,CHP00424,垂盆草,1.0,67.0,67.0,17.0,1.0
655,CHP03585,山香,1.0,12.0,12.0,10.0,1.0
656,CHP03587,山香圆,1.0,6.0,6.0,5.0,1.0
657,CHP05283,玉兰,1.0,44.0,44.0,13.0,1.0
658,CHP05286,玉米须,1.0,13.0,13.0,7.0,1.0
659,CHP00401,樗叶花椒,1.0,7.0,7.0,1.0,1.0
660,CHP01288,光叶巴豆,1.0,24.0,24.0,7.0,1.0
661,CHP01241,古柯,1.0,12.0,12.0,5.0,1.0
662,CHP03486,山沉香,1.0,16.0,16.0,5.0,1.0
663,CHP03487,山橙,1.0,6.0,6.0,2.0,1.0
664,CHP01776,鸡蛋花,1.0,15.0,15.0,6.0,1.0
665,CHP01783,鸡骨常山,1.0,10.0,10.0,5.0,1.0
666,CHP01757,茴香,1.0,14.0,14.0,3.0,1.0
667,CHP01751,灰叶根,1.0,22.0,22.0,2.0,1.0
668,CHP04316,卫矛,1.0,3.0,3.0,1.0,1.0
669,CHP04328,文竹,1.0,1.0,1.0,1.0,1.0
670,CHP04297,王孙,1.0,1.0,1.0,1.0,1.0
671,CHP04995,洋蓍草,1.0,7.0,7.0,2.0,1.0
672,CHP01359,河套大黄,1.0,2.0,2.0,2.0,1.0
673,CHP01367,核桃仁,1.0,58.0,58.0,27.0,1.0
674,CHP01345,海州骨碎补,1.0,10.0,10.0,6.0,1.0
675,CHP01273,贯众,1.0,37.0,37.0,13.0,1.0
676,CHP03204,枪刀药,1.0,28.0,28.0,12.0,1.0
677,CHP03257,青羊参,1.0,2.0,2.0,2.0,1.0
678,CHP03258,青叶胆,1.0,19.0,19.0,9.0,1.0
679,CHP03263,清风藤,1.0,11.0,11.0,5.0,1.0
680,CHP01935,金雀根,1.0,1.0,1.0,1.0,1.0
681,CHP01896,芥菜,1.0,7.0,7.0,3.0,1.0
682,CHP03283,秋水仙,1.0,5.0,5.0,1.0,1.0
683,CHP03302,瞿麦,1.0,10.0,10.0,5.0,1.0
684,CHP03679,肾子草,1.0,7.0,7.0,4.0,1.0
685,CHP03664,麝香草,1.0,21.0,21.0,8.0,1.0
686,CHP03665,伸筋草,1.0,43.0,43.0,8.0,1.0
687,CHP03440,沙冬青,1.0,2.0,2.0,1.0,1.0
688,CHP03456,沙枣树皮,1.0,2.0,2.0,1.0,1.0
689,CHP03373,三白草,1.0,34.0,34.0,4.0,1.0
690,CHP01847,假连翘,1.0,6.0,6.0,2.0,1.0
691,CHP03201,茜草藤,1.0,1.0,1.0,1.0,1.0
692,CHP00448,刺梨,1.0,5.0,5.0,3.0,1.0
693,CHP00480,大驳骨,1.0,13.0,13.0,4.0,1.0
694,CHP00482,大巢菜,1.0,5.0,5.0,3.0,1.0
695,CHP00485,大丁草,1.0,28.0,28.0,8.0,1.0
696,CHP05195,罂粟壳,1.0,3.0,3.0,2.0,1.0
697,CHP01600,华山矾,1.0,10.0,10.0,6.0,1.0
698,CHP01604,华中瘤足蕨,1.0,1.0,1.0,1.0,1.0
699,CHP03673,肾茶,1.0,27.0,27.0,25.0,1.0
700,CHP01822,蕺叶秋海棠,1.0,3.0,3.0,2.0,1.0
701,CHP05357,芸薹,1.0,2.0,2.0,1.0,1.0
702,CHP05360,芸香,1.0,42.0,42.0,4.0,1.0
703,CHP03395,三面刀,1.0,14.0,14.0,6.0,1.0
704,CHP03360,蕤仁,1.0,3.0,3.0,1.0,1.0
705,CHP03321,人参芦,1.0,2.0,2.0,1.0,1.0
706,CHP01876,胶质鼠尾草,1.0,3.0,3.0,1.0,1.0
707,CHP00472,打碗花,1.0,3.0,3.0,2.0,1.0
708,CHP03695,蓍实,1.0,19.0,19.0,11.0,1.0
709,CHP03707,石胆草,1.0,6.0,6.0,4.0,1.0
710,CHP03709,石刁柏,1.0,12.0,12.0,3.0,1.0
711,CHP01519,胡萝卜子,1.0,43.0,43.0,12.0,1.0
712,CHP01580,华东膜蕨,1.0,25.0,25.0,17.0,1.0
713,CHP01144,干冬菜,1.0,2.0,2.0,1.0,1.0
714,CHP01007,防风,1.0,38.0,38.0,12.0,1.0
715,CHP04482,细辛,1.0,23.0,23.0,6.0,1.0
716,CHP04047,檀香,1.0,27.0,27.0,16.0,1.0
717,CHP01702,黄麻叶,1.0,7.0,7.0,3.0,1.0
718,CHP01663,黄花稔,1.0,11.0,11.0,4.0,1.0
719,CHP01625,槐角,1.0,18.0,18.0,4.0,1.0
720,CHP01596,华千金藤,1.0,8.0,8.0,3.0,1.0
721,CHP03778,柿叶,1.0,14.0,14.0,6.0,1.0
722,CHP03732,石榴皮,1.0,18.0,18.0,6.0,1.0
723,CHP03754,石韦,1.0,4.0,4.0,3.0,1.0
724,CHP05402,獐牙菜,1.0,37.0,37.0,9.0,1.0
725,CHP01171,高山龙胆,1.0,11.0,11.0,2.0,1.0
726,CHP01181,戈壁天门冬,1.0,10.0,10.0,4.0,1.0
727,CHP01460,红毛七,1.0,9.0,9.0,4.0,1.0
728,CHP01398,黑种草,1.0,7.0,7.0,3.0,1.0
729,CHP01403,衡州乌药,1.0,7.0,7.0,1.0,1.0
730,CHP05066,野茉莉,1.0,12.0,12.0,4.0,1.0
731,CHP05096,野罂粟,1.0,6.0,6.0,1.0,1.0
732,CHP03251,青天葵,1.0,5.0,5.0,2.0,1.0
733,CHP00362,柽柳,1.0,53.0,53.0,13.0,1.0
734,CHP01811,吉林乌头,1.0,1.0,1.0,1.0,1.0
735,CHP00326,侧柏叶,1.0,90.0,90.0,24.0,1.0
736,CHP00327,侧柏枝节,1.0,42.0,42.0,13.0,1.0
737,CHP00314,草地黄芩,1.0,7.0,7.0,2.0,1.0
738,CHP00319,草莓,1.0,2.0,2.0,1.0,1.0
739,CHP05456,浙贝母,1.0,3.0,3.0,1.0,1.0
740,CHP03104,啤酒花,1.0,54.0,54.0,3.0,1.0
741,CHP02130,苦绳,1.0,3.0,3.0,3.0,1.0
742,CHP02100,苦豆子,1.0,2.0,2.0,1.0,1.0
743,CHP02077,刻裂紫堇,1.0,13.0,13.0,1.0,1.0
744,CHP03110,飘拂草,1.0,1.0,1.0,1.0,1.0
745,CHP03113,苹果,1.0,1.0,1.0,1.0,1.0
746,CHP02166,腊梅花,1.0,5.0,5.0,2.0,1.0
747,CHP00298,苍耳,1.0,17.0,17.0,8.0,1.0
748,CHP05499,枳椇子,1.0,5.0,5.0,1.0,1.0
749,CHP02061,君迁子,1.0,7.0,7.0,4.0,1.0
750,CHP02029,橘核,1.0,2.0,2.0,1.0,1.0
751,CHP02025,菊芋,1.0,6.0,6.0,4.0,1.0
752,CHP01988,粳米,1.0,9.0,9.0,7.0,1.0
753,CHP01992,景天三七,1.0,22.0,22.0,11.0,1.0
754,CHP03088,蟛蜞菊,1.0,7.0,7.0,5.0,1.0
755,CHP03097,皮哨子,1.0,5.0,5.0,3.0,1.0
756,CHP04897,延胡索,1.0,19.0,19.0,2.0,1.0
757,CHP04902,芫荽子,1.0,17.0,17.0,8.0,1.0
758,CHP04888,亚麻子,1.0,4.0,4.0,1.0,1.0
759,CHP00347,常春藤,1.0,11.0,11.0,6.0,1.0
760,CHP00349,常春卫矛,1.0,6.0,6.0,5.0,1.0
761,CHP03182,千里光,1.0,35.0,35.0,19.0,1.0
762,CHP03194,芡实,1.0,3.0,3.0,2.0,1.0
763,CHP03162,漆大姑,1.0,4.0,4.0,3.0,1.0
764,CHP04521,夏天无,1.0,5.0,5.0,3.0,1.0
765,CHP04467,喜旱莲子草,1.0,7.0,7.0,3.0,1.0
766,CHP04477,细茎石斛,1.0,4.0,4.0,1.0,1.0
767,CHP01015,飞廉,1.0,11.0,11.0,2.0,1.0
768,CHP01029,肺形草,1.0,5.0,5.0,4.0,1.0
769,CHP00998,翻白草,1.0,15.0,15.0,5.0,1.0
770,CHP01002,繁缕,1.0,9.0,9.0,4.0,1.0
771,CHP00728,灯油藤子,1.0,7.0,7.0,4.0,1.0
772,CHP00261,扁桃斑鸠菊,1.0,2.0,2.0,2.0,1.0
773,CHP02997,牛耳枫子,1.0,6.0,6.0,4.0,1.0
774,CHP04629,小檗,1.0,11.0,11.0,4.0,1.0
775,CHP04666,小花盾叶薯蓣,1.0,1.0,1.0,1.0,1.0
776,CHP04683,小接筋草,1.0,7.0,7.0,4.0,1.0
777,CHP04761,斜基粗叶木,1.0,4.0,4.0,2.0,1.0
778,CHP00965,鹅掌楸,1.0,12.0,12.0,8.0,1.0
779,CHP04772,心叶荆芥,1.0,3.0,3.0,1.0,1.0
780,CHP03869,水流豆,1.0,32.0,32.0,2.0,1.0
781,CHP03881,水木草,1.0,1.0,1.0,1.0,1.0
782,CHP01412,红椿,1.0,5.0,5.0,1.0,1.0
783,CHP03981,苏铁,1.0,7.0,7.0,1.0,1.0
784,CHP04002,酸石榴,1.0,8.0,8.0,4.0,1.0
785,CHP03975,松子仁,1.0,15.0,15.0,3.0,1.0
786,CHP04054,唐松草,1.0,68.0,68.0,1.0,1.0
787,CHP00293,菜豆树,1.0,11.0,11.0,5.0,1.0
788,CHP04093,天麻,1.0,11.0,11.0,1.0,1.0
789,CHP01338,海金砂,1.0,28.0,28.0,9.0,1.0
790,CHP01342,海南买麻藤,1.0,13.0,13.0,5.0,1.0
791,CHP01312,鬼针草,1.0,15.0,15.0,5.0,1.0
792,CHP03911,水仙根,1.0,6.0,6.0,1.0,1.0
793,CHP03853,水黄连,1.0,6.0,6.0,1.0,1.0
794,CHP03863,水苦荬,1.0,6.0,6.0,3.0,1.0
795,CHP03867,水蓼,1.0,12.0,12.0,6.0,1.0
796,CHP00305,藏边大黄,1.0,28.0,28.0,10.0,1.0
797,CHP03179,千金藤,1.0,41.0,41.0,8.0,1.0
798,CHP03127,破叶莲,1.0,11.0,11.0,5.0,1.0
799,CHP00292,布渣叶,1.0,20.0,20.0,8.0,1.0
800,CHP00433,莼菜,1.0,3.0,3.0,1.0,1.0
801,CHP00560,大头橐吾,1.0,6.0,6.0,3.0,1.0
802,CHP04114,甜茶,1.0,2.0,2.0,1.0,1.0
803,CHP04127,甜叶菊,1.0,3.0,3.0,1.0,1.0
804,CHP06038,犀角,1.0,2.0,2.0,2.0,1.0
805,CHP06047,熊胆,1.0,6.0,6.0,5.0,1.0
806,CHP00003,阿魏,1.0,133.0,133.0,32.0,1.0
807,CHP00068,白杜鹃花,1.0,18.0,18.0,6.0,1.0
808,CHP05877,鸡胆,1.0,2.0,2.0,2.0,1.0
809,CHP00079,白果槲寄生,1.0,4.0,4.0,2.0,1.0
810,CHP00044,芭蕉花,1.0,9.0,9.0,3.0,1.0
811,CHP04571,香茅,1.0,3.0,3.0,1.0,1.0
812,CHP02504,罗勒子,1.0,1.0,1.0,1.0,1.0
813,CHP02507,萝芙木,1.0,28.0,28.0,11.0,1.0
814,CHP00038,巴豆霜,1.0,1.0,1.0,1.0,1.0
815,CHP00011,艾纳香,1.0,18.0,18.0,2.0,1.0
816,CHP05882,鸡肉,1.0,1.0,1.0,1.0,1.0
817,CHP05975,青蛙,1.0,4.0,4.0,3.0,1.0
818,CHP00710,地梭罗,1.0,35.0,35.0,6.0,1.0
819,CHP05880,鸡脑,1.0,3.0,3.0,2.0,1.0
820,CHP02878,木槿花,1.0,3.0,3.0,1.0,1.0
821,CHP02847,木半夏根,1.0,3.0,3.0,2.0,1.0
822,CHP02450,芦竹根,1.0,11.0,11.0,1.0,1.0
823,CHP02420,龙牙楤木,1.0,5.0,5.0,1.0,1.0
824,CHP00091,白花灯笼,1.0,9.0,9.0,3.0,1.0
825,CHP02501,罗汉松叶,1.0,9.0,9.0,3.0,1.0
826,CHP02463,鹿角菜,1.0,7.0,7.0,4.0,1.0
827,CHP02520,落葵花,1.0,9.0,9.0,7.0,1.0
