rank,CHP_ID,Chinese_herbal_pieces,max_score,total_compounds,effective_count,high_quality_count,ultra_high_count
393,CHP01508,厚朴,0.9325239,121.0,121.0,17.0,4.0
394,CHP04167,铁苋,0.93248177,17.0,17.0,8.0,4.0
395,CHP02406,龙葵根,0.93240005,48.0,48.0,22.0,9.0
396,CHP01398,黑种草,0.93239343,7.0,7.0,3.0,1.0
397,CHP03049,女贞子,0.9323257,107.0,107.0,46.0,7.0
398,CHP03198,茜草,0.93219155,74.0,74.0,40.0,5.0
399,CHP05417,长春花,0.93217325,95.0,95.0,36.0,7.0
400,CHP03679,肾子草,0.9320092,7.0,7.0,4.0,1.0
401,CHP03643,蛇床子,0.93194616,55.0,55.0,9.0,4.0
402,CHP00965,鹅掌楸,0.9318822,12.0,12.0,8.0,1.0
403,CHP03070,胖大海,0.9318293,19.0,19.0,6.0,3.0
404,CHP02439,耧斗菜,0.9316435,16.0,16.0,10.0,10.0
405,CHP04389,吴茱萸,0.9314971,56.0,56.0,8.0,4.0
406,CHP00038,巴豆霜,0.93145114,1.0,1.0,1.0,1.0
407,CHP00281,菠菜,0.9314024,21.0,21.0,12.0,1.0
408,CHP01350,旱芹,0.9313654,27.0,27.0,13.0,6.0
409,CHP05248,柚花,0.9312504,21.0,21.0,4.0,2.0
410,CHP00150,白薇,0.9311474,85.0,85.0,50.0,25.0
411,CHP02863,木瓜,0.93104064,41.0,41.0,5.0,1.0
412,CHP00313,草苁蓉,0.93102205,36.0,36.0,19.0,4.0
413,CHP01409,红车轴草,0.9309676,21.0,21.0,4.0,2.0
414,CHP00306,藏红花,0.9309357,134.0,134.0,46.0,6.0
415,CHP05548,猪毛蒿,0.9309335,3.0,3.0,1.0,1.0
416,CHP00662,稻芽,0.9308518,2.0,2.0,2.0,2.0
417,CHP06136,猪苓,0.9307849,9.0,9.0,7.0,7.0
418,CHP00630,淡豆豉,0.93076867,23.0,23.0,4.0,2.0
419,CHP02429,龙眼叶,0.9307486,6.0,6.0,3.0,1.0
420,CHP03373,三白草,0.9307081,34.0,34.0,4.0,1.0
421,CHP02839,母菊,0.9306941,10.0,10.0,3.0,2.0
422,CHP01170,高山辣根菜,0.9306795,1.0,1.0,1.0,1.0
423,CHP03334,榕树,0.9306161,16.0,16.0,8.0,7.0
424,CHP04413,五色梅,0.93059814,23.0,23.0,10.0,2.0
425,CHP04772,心叶荆芥,0.93058777,3.0,3.0,1.0,1.0
426,CHP03423,桑白皮,0.9305875,147.0,147.0,51.0,4.0
427,CHP00191,斑鸠菊,0.930504,22.0,22.0,13.0,8.0
428,CHP01911,金果榄,0.9303249,15.0,15.0,11.0,3.0
429,CHP01741,黄杨,0.9302986,25.0,25.0,13.0,7.0
430,CHP01269,管花肉苁蓉,0.93024766,10.0,10.0,5.0,1.0
431,CHP01118,甘草,0.9302252,341.0,341.0,91.0,17.0
432,CHP03853,水黄连,0.93013495,6.0,6.0,1.0,1.0
433,CHP03665,伸筋草,0.93010587,43.0,43.0,8.0,1.0
434,CHP03395,三面刀,0.9300373,14.0,14.0,6.0,1.0
435,CHP01065,凤尾草,0.9300125,56.0,56.0,20.0,5.0
436,CHP02713,毛蕊花,0.92996037,5.0,5.0,3.0,3.0
437,CHP00108,白兰花,0.9299346,63.0,63.0,9.0,5.0
438,CHP00441,刺柏,0.9299282,37.0,37.0,13.0,2.0
439,CHP03088,蟛蜞菊,0.92987347,7.0,7.0,5.0,1.0
440,CHP01340,海南粗榧,0.929818,36.0,36.0,12.0,3.0
441,CHP05301,鸢尾,0.92973673,37.0,37.0,7.0,1.0
442,CHP03342,肉豆蔻,0.92957,57.0,57.0,15.0,7.0
443,CHP04807,绣线菊,0.9295697,33.0,33.0,7.0,4.0
444,CHP02488,罗布麻,0.9295045,12.0,12.0,8.0,3.0
445,CHP01045,风藤,0.9293326,89.0,89.0,26.0,4.0
446,CHP03440,沙冬青,0.9292852,2.0,2.0,1.0,1.0
447,CHP01727,黄三七,0.9292083,7.0,7.0,5.0,5.0
448,CHP02516,落地生根,0.929207,5.0,5.0,4.0,2.0
449,CHP03591,山药,0.92918175,25.0,25.0,18.0,11.0
450,CHP02567,马蛋果,0.9291746,2.0,2.0,1.0,1.0
451,CHP00316,草果,0.9291091,29.0,29.0,6.0,2.0
452,CHP04683,小接筋草,0.92905724,7.0,7.0,4.0,1.0
453,CHP03193,前胡,0.92901576,85.0,85.0,19.0,2.0
454,CHP02009,韭菜子,0.92900646,19.0,19.0,4.0,4.0
455,CHP05481,栀子叶,0.9289948,1.0,1.0,1.0,1.0
456,CHP02585,马钱子,0.928975,39.0,39.0,27.0,9.0
457,CHP01573,花叶假杜鹃,0.92896986,7.0,7.0,4.0,3.0
458,CHP04838,雪莲,0.92883396,26.0,26.0,9.0,1.0
459,CHP03527,山黄皮,0.9287739,26.0,26.0,2.0,1.0
460,CHP03596,山樱桃,0.9286741,4.0,4.0,2.0,2.0
461,CHP00791,定木香,0.9286683,22.0,22.0,16.0,14.0
462,CHP00480,大驳骨,0.9285197,13.0,13.0,4.0,1.0
463,CHP04293,王不留行,0.9283789,19.0,19.0,11.0,4.0
464,CHP01310,鬼箭羽,0.9283557,42.0,42.0,10.0,3.0
465,CHP00428,春福寿草,0.928203,3.0,3.0,3.0,3.0
466,CHP04574,香排草,0.92817557,8.0,8.0,5.0,3.0
467,CHP04842,雪山林,0.9280654,39.0,39.0,17.0,6.0
468,CHP04962,羊角藤,0.9280531,5.0,5.0,2.0,1.0
469,CHP01681,黄荆子,0.9280278,103.0,103.0,46.0,26.0
470,CHP00119,白马骨,0.92791426,11.0,11.0,7.0,6.0
471,CHP00816,冬瓜子,0.9278512,39.0,39.0,15.0,5.0
472,CHP01370,鹤虱,0.92783463,29.0,29.0,11.0,8.0
473,CHP00496,大风子,0.92780685,28.0,28.0,7.0,2.0
474,CHP04824,玄参,0.9277091,21.0,21.0,4.0,2.0
475,CHP02618,满山红,0.9276694,43.0,43.0,16.0,1.0
476,CHP02803,密蒙花,0.9276549,35.0,35.0,24.0,8.0
477,CHP00397,臭梧桐,0.9276494,18.0,18.0,11.0,3.0
478,CHP01344,海藻,0.9276439,38.0,38.0,22.0,11.0
479,CHP03647,蛇根草,0.927637,10.0,10.0,6.0,2.0
480,CHP00124,白茅根,0.9276166,59.0,59.0,35.0,17.0
481,CHP00416,川木香,0.9276123,29.0,29.0,11.0,6.0
482,CHP01957,金叶子,0.92760515,10.0,10.0,7.0,3.0
483,CHP03981,苏铁,0.92753947,7.0,7.0,1.0,1.0
484,CHP02566,马齿苋,0.9275033,64.0,64.0,36.0,13.0
485,CHP06111,灵芝,0.9274432,283.0,283.0,183.0,12.0
486,CHP03609,山茱萸,0.92738265,71.0,71.0,26.0,2.0
487,CHP00513,大黄,0.9272879,205.0,205.0,108.0,5.0
488,CHP06089,冬虫夏草,0.9272539,17.0,17.0,6.0,5.0
489,CHP01717,黄芪,0.9272522,171.0,171.0,82.0,54.0
490,CHP00303,苍术,0.92722577,111.0,111.0,37.0,7.0
491,CHP05294,玉竹,0.9272208,12.0,12.0,6.0,4.0
492,CHP02602,马醉木,0.92720395,14.0,14.0,8.0,7.0
493,CHP00882,杜松,0.92714816,17.0,17.0,3.0,1.0
494,CHP00088,白花菜子,0.92712766,94.0,94.0,37.0,8.0
495,CHP05962,牛黄,0.9271204,19.0,19.0,13.0,8.0
496,CHP02121,苦楝叶,0.92700356,3.0,3.0,2.0,2.0
497,CHP00020,桉叶,0.92693216,28.0,28.0,12.0,3.0
498,CHP01408,红参,0.92685556,53.0,53.0,26.0,13.0
499,CHP01183,茖葱,0.9267684,6.0,6.0,2.0,2.0
500,CHP02056,决明子,0.92667836,56.0,56.0,33.0,4.0
501,CHP04163,铁树叶,0.9266659,1.0,1.0,1.0,1.0
502,CHP04933,岩乌头,0.9265976,1.0,1.0,1.0,1.0
503,CHP00430,椿白皮,0.92656106,1.0,1.0,1.0,1.0
504,CHP00456,刺五加,0.9265574,53.0,53.0,28.0,11.0
505,CHP02511,萝藦子,0.92647016,5.0,5.0,5.0,2.0
506,CHP03082,佩兰,0.9264064,59.0,59.0,20.0,2.0
507,CHP00093,白花蛇舌草,0.92638636,46.0,46.0,31.0,14.0
508,CHP02440,漏芦,0.9263838,26.0,26.0,13.0,4.0
509,CHP00090,白花丹,0.9263838,45.0,45.0,25.0,3.0
510,CHP02855,木鳖子,0.9262349,14.0,14.0,3.0,2.0
511,CHP00011,艾纳香,0.9261592,18.0,18.0,2.0,1.0
512,CHP00049,霸王鞭,0.9261514,20.0,20.0,10.0,2.0
513,CHP01656,黄花夹竹桃,0.9261261,37.0,37.0,18.0,13.0
514,CHP05296,郁金香,0.9260696,9.0,9.0,4.0,1.0
515,CHP00595,大叶糖胶树,0.9260503,45.0,45.0,24.0,7.0
516,CHP03753,石蒜,0.9259137,16.0,16.0,6.0,2.0
517,CHP02209,狼毒,0.92587364,36.0,36.0,20.0,4.0
518,CHP00746,滇茜草,0.92582095,31.0,31.0,27.0,20.0
519,CHP01809,积雪草,0.9257804,41.0,41.0,21.0,15.0
520,CHP00201,半边莲,0.9257363,96.0,96.0,37.0,6.0
521,CHP00100,白胶香,0.9257089,20.0,20.0,6.0,2.0
522,CHP03323,人参叶,0.9256972,75.0,75.0,47.0,21.0
523,CHP04170,铁仔,0.92536175,3.0,3.0,1.0,1.0
524,CHP06129,松蕈,0.92527807,8.0,8.0,5.0,2.0
525,CHP00819,冬葵果,0.9252523,80.0,80.0,39.0,6.0
526,CHP04316,卫矛,0.92512596,3.0,3.0,1.0,1.0
527,CHP02308,莲生桂子花,0.9250906,11.0,11.0,5.0,3.0
528,CHP06120,绒白乳菇,0.92506045,15.0,15.0,6.0,1.0
529,CHP00227,北豆,0.9249114,16.0,16.0,8.0,3.0
530,CHP05289,玉叶金花,0.9248911,11.0,11.0,6.0,5.0
531,CHP02935,南蛇竻,0.9248398,12.0,12.0,8.0,3.0
532,CHP01716,黄皮叶,0.9248301,4.0,4.0,2.0,2.0
533,CHP00350,常山,0.92481565,67.0,67.0,18.0,4.0
534,CHP00103,白金果榄,0.92477715,10.0,10.0,2.0,1.0
535,CHP01073,凤仙透骨草,0.9247181,46.0,46.0,24.0,10.0
536,CHP04231,土槿皮,0.92456406,71.0,71.0,49.0,5.0
537,CHP05512,肿柄菊,0.9245528,13.0,13.0,8.0,3.0
538,CHP05295,芋头,0.92452085,4.0,4.0,1.0,1.0
539,CHP02510,萝藦,0.92444104,14.0,14.0,6.0,3.0
540,CHP05581,竹叶柴胡,0.9244361,2.0,2.0,1.0,1.0
541,CHP06038,犀角,0.92443,2.0,2.0,2.0,1.0
542,CHP01273,贯众,0.9243041,37.0,37.0,13.0,1.0
543,CHP02353,灵香草,0.9242202,26.0,26.0,12.0,4.0
544,CHP05194,罂粟,0.9241627,7.0,7.0,5.0,2.0
545,CHP01312,鬼针草,0.92409706,15.0,15.0,5.0,1.0
546,CHP00767,钓樟根皮,0.92408925,8.0,8.0,1.0,1.0
547,CHP03218,秦艽,0.9239699,26.0,26.0,12.0,3.0
548,CHP02355,铃兰,0.92396945,20.0,20.0,10.0,6.0
549,CHP00229,北沙参,0.92394483,105.0,105.0,58.0,9.0
550,CHP00212,半枝莲,0.9239332,113.0,113.0,35.0,6.0
551,CHP02889,木榄,0.9238386,19.0,19.0,12.0,2.0
552,CHP01029,肺形草,0.9238313,5.0,5.0,4.0,1.0
553,CHP01425,红花,0.9237751,114.0,114.0,45.0,4.0
554,CHP00641,党参,0.9237739,65.0,65.0,32.0,7.0
555,CHP03217,芹花,0.923731,17.0,17.0,3.0,2.0
556,CHP00520,大蓟,0.9236787,69.0,69.0,26.0,2.0
557,CHP01604,华中瘤足蕨,0.92360795,1.0,1.0,1.0,1.0
558,CHP04556,香附,0.9235045,52.0,52.0,27.0,5.0
559,CHP02495,罗汉果,0.9234864,102.0,102.0,64.0,27.0
560,CHP02940,南蛇藤果,0.9234737,24.0,24.0,10.0,3.0
561,CHP00261,扁桃斑鸠菊,0.9234425,2.0,2.0,2.0,1.0
562,CHP05565,竹节参,0.92342186,12.0,12.0,7.0,6.0
563,CHP01519,胡萝卜子,0.92335594,43.0,43.0,12.0,1.0
564,CHP05675,紫杉,0.9232642,102.0,102.0,48.0,14.0
565,CHP00876,杜鹃花,0.9232438,11.0,11.0,3.0,1.0
566,CHP01144,干冬菜,0.9231914,2.0,2.0,1.0,1.0
567,CHP04358,乌苏里瓦韦,0.9231532,2.0,2.0,1.0,1.0
568,CHP04008,算盘子,0.92299116,20.0,20.0,11.0,2.0
569,CHP05124,夜来香,0.92298365,17.0,17.0,12.0,6.0
570,CHP01367,核桃仁,0.9229663,58.0,58.0,27.0,1.0
571,CHP03869,水流豆,0.9228094,32.0,32.0,2.0,1.0
572,CHP01424,红厚壳,0.9227433,40.0,40.0,2.0,2.0
573,CHP03429,桑椹,0.92269725,33.0,33.0,13.0,5.0
574,CHP06015,水蛭,0.9226057,9.0,9.0,6.0,2.0
575,CHP01015,飞廉,0.92260396,11.0,11.0,2.0,1.0
576,CHP00859,独角莲,0.9224373,8.0,8.0,4.0,1.0
577,CHP04469,喜树,0.9223959,23.0,23.0,5.0,2.0
578,CHP00140,白首乌,0.922356,40.0,40.0,20.0,6.0
579,CHP00875,杜茎山,0.9223167,25.0,25.0,10.0,10.0
580,CHP01815,棘豆,0.92210674,13.0,13.0,9.0,2.0
581,CHP04055,糖荠,0.92196286,8.0,8.0,5.0,3.0
582,CHP02017,桔梗,0.92190236,99.0,99.0,75.0,35.0
583,CHP05319,远志,0.921776,120.0,120.0,64.0,5.0
584,CHP03461,砂仁,0.9217752,64.0,64.0,25.0,7.0
585,CHP00187,败酱草,0.921686,70.0,70.0,23.0,6.0
586,CHP05357,芸薹,0.9215685,2.0,2.0,1.0,1.0
587,CHP04959,羊角拗子,0.9215053,4.0,4.0,3.0,3.0
588,CHP00660,稻草,0.921473,27.0,27.0,14.0,6.0
589,CHP02122,苦楝子,0.92132676,31.0,31.0,15.0,3.0
590,CHP01923,金莲花,0.9213171,38.0,38.0,13.0,6.0
591,CHP01896,芥菜,0.9212567,7.0,7.0,3.0,1.0
592,CHP01776,鸡蛋花,0.9210043,15.0,15.0,6.0,1.0
593,CHP01241,古柯,0.9208573,12.0,12.0,5.0,1.0
594,CHP00887,短瓣花,0.92080593,14.0,14.0,3.0,1.0
595,CHP01702,黄麻叶,0.9207963,7.0,7.0,3.0,1.0
596,CHP03695,蓍实,0.92065877,19.0,19.0,11.0,1.0
597,CHP00314,草地黄芩,0.9206389,7.0,7.0,2.0,1.0
598,CHP00998,翻白草,0.9206098,15.0,15.0,5.0,1.0
599,CHP02987,牛扁,0.92056894,3.0,3.0,2.0,2.0
600,CHP03439,沙参,0.9205454,44.0,44.0,13.0,3.0
601,CHP01228,枸骨叶,0.9205387,44.0,44.0,32.0,10.0
602,CHP01363,荷花玉兰,0.9204593,11.0,11.0,4.0,2.0
603,CHP03881,水木草,0.9204513,1.0,1.0,1.0,1.0
604,CHP01834,夹竹桃,0.9203893,58.0,58.0,23.0,11.0
605,CHP01506,厚皮香,0.92031574,7.0,7.0,4.0,4.0
606,CHP04896,烟窝草,0.9202425,9.0,9.0,2.0,2.0
607,CHP00683,地瓜子,0.92015904,25.0,25.0,4.0,2.0
608,CHP01690,黄连,0.92009985,24.0,24.0,6.0,2.0
609,CHP02878,木槿花,0.92007524,3.0,3.0,1.0,1.0
610,CHP04006,酸枣仁,0.9200327,27.0,27.0,10.0,2.0
611,CHP04863,荨麻,0.9199864,13.0,13.0,6.0,2.0
612,CHP03179,千金藤,0.9198419,41.0,41.0,8.0,1.0
613,CHP01992,景天三七,0.9198122,22.0,22.0,11.0,1.0
614,CHP00638,当归,0.9197768,171.0,171.0,54.0,8.0
615,CHP01780,鸡骨草,0.9197202,47.0,47.0,19.0,7.0
616,CHP04084,天胡荽,0.91969043,12.0,12.0,7.0,6.0
617,CHP01364,荷叶,0.9195514,31.0,31.0,13.0,2.0
618,CHP03013,牛舌草,0.9194622,14.0,14.0,7.0,1.0
619,CHP04190,桐油,0.9194433,10.0,10.0,3.0,1.0
620,CHP00288,补骨脂,0.91931,181.0,181.0,19.0,5.0
621,CHP01856,见血飞,0.9192958,3.0,3.0,2.0,2.0
622,CHP02814,绵枣儿,0.9192808,10.0,10.0,6.0,4.0
623,CHP03975,松子仁,0.91925144,15.0,15.0,3.0,1.0
624,CHP02609,麦瓶草,0.9191273,1.0,1.0,1.0,1.0
625,CHP00223,抱茎獐牙菜,0.919114,8.0,8.0,4.0,2.0
626,CHP02340,列当,0.91909206,5.0,5.0,4.0,1.0
627,CHP05377,泽漆,0.9190512,39.0,39.0,22.0,4.0
628,CHP02130,苦绳,0.9190118,3.0,3.0,3.0,1.0
629,CHP01486,红藤,0.9190043,29.0,29.0,10.0,2.0
630,CHP01171,高山龙胆,0.91886836,11.0,11.0,2.0,1.0
631,CHP02998,牛角瓜,0.9188512,2.0,2.0,2.0,2.0
632,CHP02489,罗布麻叶,0.9185917,25.0,25.0,9.0,2.0
633,CHP01403,衡州乌药,0.91847503,7.0,7.0,1.0,1.0
634,CHP04002,酸石榴,0.91844594,8.0,8.0,4.0,1.0
635,CHP04070,桃子,0.9183814,2.0,2.0,1.0,1.0
636,CHP00361,陈皮,0.9183666,103.0,103.0,20.0,6.0
637,CHP00973,儿茶钩藤,0.9183421,10.0,10.0,6.0,2.0
638,CHP00948,莪术,0.91819704,226.0,226.0,65.0,5.0
639,CHP02526,吕宋果,0.9181528,10.0,10.0,6.0,2.0
640,CHP01558,虎掌草,0.9180536,5.0,5.0,3.0,3.0
641,CHP00251,边缘鳞盖蕨,0.91805136,14.0,14.0,6.0,2.0
642,CHP00482,大巢菜,0.9180371,5.0,5.0,3.0,1.0
643,CHP05679,紫苏叶,0.91796684,12.0,12.0,6.0,2.0
644,CHP03256,青葙子,0.9179627,18.0,18.0,13.0,5.0
645,CHP03664,麝香草,0.917902,21.0,21.0,8.0,1.0
646,CHP05066,野茉莉,0.91787636,12.0,12.0,4.0,1.0
647,CHP03344,肉桂,0.9178673,21.0,21.0,10.0,3.0
648,CHP05224,油茶子,0.9178437,6.0,6.0,3.0,2.0
649,CHP00694,地锦草,0.9177682,38.0,38.0,24.0,3.0
650,CHP04839,雪莲花,0.917747,4.0,4.0,2.0,1.0
651,CHP02313,莲子草,0.9177038,8.0,8.0,4.0,4.0
652,CHP01376,黑杠柳,0.91764355,7.0,7.0,5.0,2.0
653,CHP00731,棣棠花,0.91763973,12.0,12.0,3.0,2.0
654,CHP01222,狗牙花,0.91763383,45.0,45.0,23.0,1.0
655,CHP06134,云芝,0.9176059,16.0,16.0,7.0,2.0
656,CHP03687,省沽油,0.9175102,13.0,13.0,9.0,2.0
657,CHP01242,谷精草,0.91743964,20.0,20.0,7.0,2.0
658,CHP04127,甜叶菊,0.9174039,3.0,3.0,1.0,1.0
659,CHP00466,粗榧子,0.91729563,8.0,8.0,3.0,3.0
660,CHP00068,白杜鹃花,0.9172028,18.0,18.0,6.0,1.0
661,CHP02543,麻风树,0.917202,25.0,25.0,14.0,1.0
662,CHP06001,麝香,0.91717845,33.0,33.0,17.0,10.0
663,CHP06127,树舌,0.9171287,46.0,46.0,24.0,3.0
664,CHP04958,羊角拗,0.91710395,10.0,10.0,5.0,3.0
665,CHP02554,麻牛膝,0.91702014,15.0,15.0,7.0,4.0
666,CHP04297,王孙,0.9169321,1.0,1.0,1.0,1.0
667,CHP03328,忍冬藤,0.9168292,16.0,16.0,14.0,6.0
668,CHP01091,佛手,0.9168275,51.0,51.0,15.0,1.0
669,CHP00293,菜豆树,0.91670483,11.0,11.0,5.0,1.0
670,CHP04018,娑罗子,0.91659194,11.0,11.0,7.0,3.0
671,CHP00099,白及,0.9165844,78.0,78.0,13.0,3.0
672,CHP00802,东方狗脊,0.91643685,12.0,12.0,5.0,3.0
673,CHP01342,海南买麻藤,0.9161951,13.0,13.0,5.0,1.0
674,CHP04816,徐长卿,0.9161588,15.0,15.0,5.0,5.0
675,CHP02029,橘核,0.9161509,2.0,2.0,1.0,1.0
676,CHP02478,露水草,0.91605645,10.0,10.0,4.0,1.0
677,CHP03389,三棱,0.9160239,16.0,16.0,10.0,2.0
678,CHP02240,老鼠簕,0.91597307,20.0,20.0,10.0,4.0
679,CHP00486,大豆,0.91581285,12.0,12.0,2.0,2.0
680,CHP02997,牛耳枫子,0.91578656,6.0,6.0,4.0,1.0
681,CHP02060,爵床,0.9157003,29.0,29.0,7.0,4.0
682,CHP04372,无患子,0.9155406,16.0,16.0,11.0,8.0
683,CHP01756,茴芹,0.9155118,25.0,25.0,15.0,2.0
684,CHP00349,常春卫矛,0.915458,6.0,6.0,5.0,1.0
685,CHP02842,牡丹皮,0.91541547,67.0,67.0,25.0,5.0
686,CHP04095,天南星,0.9152814,42.0,42.0,11.0,3.0
687,CHP04920,岩筋菜,0.9152566,4.0,4.0,4.0,3.0
688,CHP05402,獐牙菜,0.91523373,37.0,37.0,9.0,1.0
689,CHP04764,缬草,0.91507703,31.0,31.0,9.0,2.0
690,CHP04169,铁线莲,0.9150446,2.0,2.0,1.0,1.0
691,CHP05174,银柴胡,0.9150375,6.0,6.0,3.0,3.0
692,CHP02137,苦玄参,0.9150022,20.0,20.0,10.0,5.0
693,CHP00720,地榆,0.91481054,95.0,95.0,76.0,9.0
694,CHP02656,猫须草,0.9145794,49.0,49.0,22.0,4.0
695,CHP03127,破叶莲,0.9144351,11.0,11.0,5.0,1.0
696,CHP00433,莼菜,0.9143628,3.0,3.0,1.0,1.0
697,CHP05195,罂粟壳,0.91431713,3.0,3.0,2.0,1.0
698,CHP04482,细辛,0.9142353,23.0,23.0,6.0,1.0
699,CHP03630,商陆,0.9142116,93.0,93.0,52.0,16.0
700,CHP05338,云南甘草,0.91410124,14.0,14.0,8.0,4.0
701,CHP00336,茶子,0.9140496,13.0,13.0,7.0,7.0
702,CHP00485,大丁草,0.914013,28.0,28.0,8.0,1.0
703,CHP00371,秤钩风,0.9139225,10.0,10.0,6.0,4.0
704,CHP04244,土三七,0.9139061,15.0,15.0,5.0,3.0
705,CHP04971,羊蹄,0.9138638,4.0,4.0,2.0,1.0
706,CHP03251,青天葵,0.9138504,5.0,5.0,2.0,1.0
707,CHP03110,飘拂草,0.9137721,1.0,1.0,1.0,1.0
708,CHP04995,洋蓍草,0.91375506,7.0,7.0,2.0,1.0
709,CHP05205,迎春花,0.91358054,13.0,13.0,9.0,8.0
710,CHP00173,百里香,0.91348183,23.0,23.0,3.0,1.0
711,CHP03911,水仙根,0.91335785,6.0,6.0,1.0,1.0
712,CHP00347,常春藤,0.91328496,11.0,11.0,6.0,1.0
713,CHP02391,六棱菊,0.91323566,28.0,28.0,14.0,1.0
714,CHP03707,石胆草,0.9130827,6.0,6.0,4.0,1.0
715,CHP01132,肝风草,0.9130437,18.0,18.0,11.0,1.0
716,CHP03283,秋水仙,0.91302073,5.0,5.0,1.0,1.0
717,CHP00210,半夏曲,0.9129958,2.0,2.0,2.0,1.0
718,CHP03266,清明花,0.91294205,5.0,5.0,5.0,3.0
719,CHP02631,蔓荆子,0.9128089,38.0,38.0,21.0,1.0
720,CHP04164,铁丝灵仙,0.91276187,14.0,14.0,9.0,2.0
721,CHP02658,猫爪草,0.91256696,22.0,22.0,9.0,2.0
722,CHP02472,路路通,0.9124958,10.0,10.0,7.0,1.0
723,CHP04761,斜基粗叶木,0.9123273,4.0,4.0,2.0,1.0
724,CHP01620,槐,0.9123163,13.0,13.0,8.0,4.0
725,CHP03732,石榴皮,0.91230166,18.0,18.0,6.0,1.0
726,CHP05380,泽泻,0.9122077,24.0,24.0,20.0,2.0
727,CHP05687,紫菀,0.9121727,28.0,28.0,15.0,3.0
728,CHP05499,枳椇子,0.9121526,5.0,5.0,1.0,1.0
729,CHP02109,苦蒿,0.9120779,12.0,12.0,5.0,4.0
730,CHP01272,贯叶连翘,0.91206086,32.0,32.0,15.0,2.0
731,CHP04826,悬钩子,0.912028,5.0,5.0,4.0,2.0
732,CHP02025,菊芋,0.9120191,6.0,6.0,4.0,1.0
733,CHP00797,东北雷公藤,0.9119748,38.0,38.0,23.0,3.0
734,CHP05896,僵蚕,0.9119213,26.0,26.0,5.0,1.0
735,CHP03500,山豆根,0.9117795,52.0,52.0,19.0,3.0
736,CHP01983,荆芥,0.91162807,81.0,81.0,30.0,3.0
737,CHP04075,藤黄,0.91141206,96.0,96.0,23.0,3.0
738,CHP01935,金雀根,0.9113747,1.0,1.0,1.0,1.0
739,CHP02337,辽东楤木,0.91133964,19.0,19.0,9.0,8.0
740,CHP02507,萝芙木,0.9113175,28.0,28.0,11.0,1.0
741,CHP00044,芭蕉花,0.91129464,9.0,9.0,3.0,1.0
742,CHP00806,东风橘根,0.9111768,27.0,27.0,5.0,2.0
743,CHP03050,欧当归,0.9111412,3.0,3.0,1.0,1.0
744,CHP00040,巴拿马山石榴,0.9110484,10.0,10.0,7.0,6.0
745,CHP01596,华千金藤,0.9108431,8.0,8.0,3.0,1.0
746,CHP02583,马铃薯,0.9107817,5.0,5.0,1.0,1.0
747,CHP01964,金樱子,0.91078013,45.0,45.0,33.0,7.0
748,CHP01550,虎刺,0.9107739,17.0,17.0,5.0,2.0
749,CHP03185,千年健,0.9104745,25.0,25.0,17.0,4.0
750,CHP00678,地骨皮,0.9104226,34.0,34.0,17.0,2.0
751,CHP05132,一年蓬,0.91039336,22.0,22.0,13.0,4.0
752,CHP04902,芫荽子,0.9103777,17.0,17.0,8.0,1.0
753,CHP00693,地锦,0.9100506,6.0,6.0,5.0,2.0
754,CHP01114,覆盆子,0.9100137,52.0,52.0,21.0,3.0
755,CHP04834,雪胆,0.9098376,15.0,15.0,5.0,2.0
756,CHP00795,东北蛔蒿,0.9096775,3.0,3.0,3.0,1.0
757,CHP02638,芒果,0.9096764,36.0,36.0,12.0,4.0
758,CHP01058,蜂斗菜,0.90954745,94.0,94.0,33.0,4.0
759,CHP02250,了哥王根,0.909537,7.0,7.0,4.0,1.0
760,CHP06047,熊胆,0.9094426,6.0,6.0,5.0,1.0
761,CHP03104,啤酒花,0.90938026,54.0,54.0,3.0,1.0
762,CHP02913,苜蓿,0.9089901,6.0,6.0,3.0,1.0
763,CHP04629,小檗,0.90889996,11.0,11.0,4.0,1.0
764,CHP01096,浮萍,0.9086939,38.0,38.0,9.0,1.0
765,CHP04466,豨莶草,0.90846527,56.0,56.0,35.0,2.0
766,CHP00175,百脉根,0.9084613,15.0,15.0,6.0,1.0
767,CHP04114,甜茶,0.9084446,2.0,2.0,1.0,1.0
768,CHP01773,鸡肠狼毒,0.9084021,18.0,18.0,8.0,3.0
769,CHP03871,水龙骨,0.90829116,25.0,25.0,11.0,2.0
770,CHP04422,五桠果,0.90819013,4.0,4.0,2.0,2.0
771,CHP02914,苜蓿根,0.9081596,2.0,2.0,2.0,1.0
772,CHP00319,草莓,0.9081109,2.0,2.0,1.0,1.0
773,CHP03194,芡实,0.9081025,3.0,3.0,2.0,1.0
774,CHP01043,风毛菊,0.9080281,8.0,8.0,2.0,2.0
775,CHP00406,楮实子,0.9079698,45.0,45.0,10.0,1.0
776,CHP03102,枇杷叶,0.9079031,89.0,89.0,51.0,3.0
777,CHP00710,地梭罗,0.90784246,35.0,35.0,6.0,1.0
778,CHP04521,夏天无,0.9077569,5.0,5.0,3.0,1.0
779,CHP00186,柏子仁,0.9077528,47.0,47.0,8.0,1.0
780,CHP02604,买麻藤,0.9075937,39.0,39.0,17.0,2.0
781,CHP01007,防风,0.90747035,38.0,38.0,12.0,1.0
782,CHP05096,野罂粟,0.9074415,6.0,6.0,1.0,1.0
783,CHP03487,山橙,0.9073038,6.0,6.0,2.0,1.0
