rank,CHP_ID,Chinese_herbal_pieces,total_score,total_compounds,effective_count,high_quality_count,ultra_high_count
48,CHP00121,白毛藤,98.37476682,121.0,121.0,78.0,35.0
49,CHP03229,青蒿,95.60906317999999,120.0,120.0,65.0,32.0
50,CHP00032,八角莲,93.72952289,138.0,138.0,32.0,12.0
51,CHP00779,丁香,92.3530198,137.0,137.0,48.0,8.0
52,CHP00333,茶叶,92.22129941,125.0,125.0,49.0,17.0
53,CHP05646,紫金牛,91.44071054,122.0,122.0,56.0,32.0
54,CHP02298,连翘,90.86140626000002,116.0,116.0,59.0,9.0
55,CHP05319,远志,90.47442329,120.0,120.0,64.0,5.0
56,CHP00003,阿魏,89.21617753000001,133.0,133.0,32.0,1.0
57,CHP00142,白术,88.62637698,118.0,118.0,61.0,17.0
58,CHP00151,白鲜皮,88.50230488,117.0,117.0,65.0,34.0
59,CHP00419,川芎,88.46444405999999,127.0,127.0,50.0,7.0
60,CHP04565,香加皮,87.12320218,106.0,106.0,68.0,40.0
61,CHP02176,辣木,85.86867397,118.0,118.0,35.0,2.0
62,CHP03635,芍药,84.28806971000002,107.0,107.0,66.0,16.0
63,CHP01425,红花,84.26375454000001,114.0,114.0,45.0,4.0
64,CHP02017,桔梗,82.79149075,99.0,99.0,75.0,35.0
65,CHP00229,北沙参,81.91698724999999,105.0,105.0,58.0,9.0
66,CHP04818,续断,81.19806670999999,97.0,97.0,75.0,34.0
67,CHP03397,三七,81.15592686,117.0,117.0,44.0,23.0
68,CHP02495,罗汉果,79.66810377999998,102.0,102.0,64.0,27.0
69,CHP01623,槐花,79.64398427,112.0,112.0,34.0,9.0
70,CHP05675,紫杉,79.14276543000001,102.0,102.0,48.0,14.0
71,CHP00303,苍术,79.09611368999998,111.0,111.0,37.0,7.0
72,CHP00519,大戟,78.98896059,107.0,107.0,40.0,6.0
73,CHP01515,胡椒,78.9832964,134.0,134.0,21.0,2.0
74,CHP00212,半枝莲,77.87932834,113.0,113.0,35.0,6.0
75,CHP00720,地榆,77.649878,95.0,95.0,76.0,9.0
76,CHP03049,女贞子,76.88620364000002,107.0,107.0,46.0,7.0
77,CHP02172,辣椒,76.50486138000001,108.0,108.0,32.0,4.0
78,CHP01681,黄荆子,75.76067377,103.0,103.0,46.0,26.0
79,CHP01374,黑豆,75.53293775,120.0,120.0,29.0,7.0
80,CHP05477,知母,75.49523128,91.0,91.0,63.0,49.0
81,CHP01508,厚朴,74.570781,121.0,121.0,17.0,4.0
82,CHP01146,干姜,73.00063396,106.0,106.0,35.0,11.0
83,CHP03630,商陆,72.67614334,93.0,93.0,52.0,16.0
84,CHP00857,独活,71.51443898,108.0,108.0,25.0,3.0
85,CHP00431,椿皮,71.50148322999999,95.0,95.0,54.0,24.0
86,CHP00146,白头翁,70.58932489000001,93.0,93.0,47.0,22.0
87,CHP00415,川木通,70.24729506,96.0,96.0,26.0,5.0
88,CHP01110,附子,70.14863288999999,81.0,81.0,64.0,42.0
89,CHP00114,白蔹,69.57783770999998,102.0,102.0,43.0,7.0
90,CHP02090,苦参,69.37451191,94.0,94.0,29.0,15.0
91,CHP00612,代代花,68.83963591,96.0,96.0,35.0,9.0
92,CHP00201,半边莲,68.53657361,96.0,96.0,37.0,6.0
93,CHP03102,枇杷叶,68.52993178000001,89.0,89.0,51.0,3.0
94,CHP04075,藤黄,68.48458573,96.0,96.0,23.0,3.0
95,CHP00672,地耳草,68.23256243,98.0,98.0,27.0,4.0
96,CHP02119,苦楝皮,68.09920440999998,87.0,87.0,49.0,23.0
97,CHP01246,瓜蒌,67.86964096,90.0,90.0,39.0,20.0
98,CHP00048,菝葜,67.6748347,90.0,90.0,40.0,24.0
99,CHP05417,长春花,67.14554911,95.0,95.0,36.0,7.0
100,CHP00422,穿心莲,67.13635755000001,100.0,100.0,33.0,2.0
101,CHP00258,扁豆,67.13597869,93.0,93.0,35.0,9.0
102,CHP01058,蜂斗菜,66.87843033,94.0,94.0,33.0,4.0
103,CHP00361,陈皮,66.23129841000001,103.0,103.0,20.0,6.0
104,CHP01801,鸡血藤,65.98386568999999,96.0,96.0,28.0,0.0
105,CHP00150,白薇,65.92275046,85.0,85.0,50.0,25.0
106,CHP03202,羌活,65.83063662,102.0,102.0,25.0,6.0
107,CHP00884,杜仲,65.19806046000001,85.0,85.0,43.0,10.0
108,CHP05992,人中白,64.079987,83.0,83.0,49.0,25.0
109,CHP00088,白花菜子,63.730724714000004,94.0,94.0,37.0,8.0
110,CHP00455,刺桐,63.14833159000001,104.0,104.0,7.0,1.0
111,CHP03444,沙棘,63.13530701,90.0,90.0,39.0,7.0
112,CHP01999,九里香,62.74638606,104.0,104.0,9.0,4.0
113,CHP01045,风藤,62.62768299,89.0,89.0,26.0,4.0
114,CHP00322,草乌,62.43791383,79.0,79.0,47.0,34.0
115,CHP02546,麻黄,61.64335144,88.0,88.0,22.0,3.0
116,CHP00135,白前,61.255304140000014,78.0,78.0,44.0,24.0
117,CHP01818,蒺藜,61.17668373,75.0,75.0,52.0,35.0
118,CHP02568,马兜铃,60.368438229999995,85.0,85.0,36.0,13.0
119,CHP01983,荆芥,59.76796398,81.0,81.0,30.0,3.0
120,CHP00326,侧柏叶,59.38673939999999,90.0,90.0,24.0,1.0
121,CHP00557,大蒜,59.260403010000005,80.0,80.0,43.0,18.0
122,CHP03193,前胡,59.190311779999995,85.0,85.0,19.0,2.0
123,CHP00819,冬葵果,59.18454225,80.0,80.0,39.0,6.0
124,CHP02155,款冬花,58.91355501,79.0,79.0,39.0,7.0
125,CHP03198,茜草,58.897516669999995,74.0,74.0,40.0,5.0
126,CHP03352,乳香,58.569967930000004,77.0,77.0,40.0,6.0
127,CHP04065,桃仁,58.566527799999996,72.0,72.0,43.0,25.0
128,CHP02019,菊花,58.27624721,81.0,81.0,39.0,7.0
129,CHP01514,胡黄连,58.19171127999999,74.0,74.0,35.0,16.0
130,CHP03323,人参叶,58.068790650000004,75.0,75.0,47.0,21.0
131,CHP01871,降香,57.61164321,94.0,94.0,8.0,0.0
132,CHP02023,菊苣,56.71548161,70.0,70.0,41.0,20.0
133,CHP04231,土槿皮,56.62460995,71.0,71.0,49.0,5.0
134,CHP02037,蒟蒻薯,56.38532816,71.0,71.0,30.0,24.0
135,CHP00252,萹蓄,55.998588489999996,73.0,73.0,37.0,12.0
136,CHP05782,蟾酥,55.82627176999999,71.0,71.0,41.0,24.0
137,CHP00241,萆薢,55.256169500000006,74.0,74.0,33.0,19.0
138,CHP03698,十大功劳叶,55.02153402,67.0,67.0,44.0,36.0
139,CHP01207,钩吻,54.84628004,77.0,77.0,32.0,11.0
140,CHP00885,杜仲叶,54.73785412,73.0,73.0,34.0,10.0
141,CHP00106,白蜡树皮,54.676266489999996,82.0,82.0,23.0,2.0
142,CHP05157,益母草,54.561374050000005,69.0,69.0,42.0,12.0
143,CHP03683,生姜,54.44717192,75.0,75.0,31.0,7.0
144,CHP05805,蜂胶,52.323119090000006,83.0,83.0,8.0,0.0
145,CHP01130,甘遂,51.87998399999999,63.0,63.0,45.0,14.0
146,CHP00300,苍耳子,51.633368649999994,71.0,71.0,26.0,2.0
147,CHP01260,关黄柏,51.2498596,70.0,70.0,27.0,3.0
148,CHP02400,龙胆草,50.92326548,65.0,65.0,36.0,18.0
149,CHP03341,肉苁蓉,50.884280329999996,64.0,64.0,45.0,9.0
150,CHP02606,麦冬,50.6873026,70.0,70.0,21.0,16.0
151,CHP00187,败酱草,50.19362912,70.0,70.0,23.0,6.0
152,CHP03175,千层塔,49.467705869999996,65.0,65.0,35.0,16.0
153,CHP01771,藿香,49.347791650000005,72.0,72.0,19.0,6.0
154,CHP02125,苦木,49.314408830000005,62.0,62.0,33.0,23.0
155,CHP02566,马齿苋,49.19589105,64.0,64.0,36.0,13.0
156,CHP01561,花椒,48.92445831,83.0,83.0,17.0,2.0
157,CHP00520,大蓟,48.88087962,69.0,69.0,26.0,2.0
158,CHP03716,石斛,48.726796910000004,74.0,74.0,24.0,19.0
159,CHP00641,党参,48.50827678,65.0,65.0,32.0,7.0
160,CHP02443,芦荟,48.16234404,65.0,65.0,27.0,6.0
161,CHP02842,牡丹皮,47.68648269999999,67.0,67.0,25.0,5.0
162,CHP03609,山茱萸,47.54161896,71.0,71.0,26.0,2.0
163,CHP02901,木通,47.48351736,62.0,62.0,32.0,16.0
164,CHP00228,北豆根,47.294742389999996,72.0,72.0,22.0,14.0
165,CHP04525,仙茅,46.97671389999999,60.0,60.0,28.0,17.0
166,CHP02405,龙葵,46.70768697999999,55.0,55.0,38.0,29.0
167,CHP03808,鼠尾草,46.306437210000006,59.0,59.0,31.0,11.0
168,CHP02297,连钱草,46.082690760000006,61.0,61.0,26.0,15.0
169,CHP03461,砂仁,45.99184556,64.0,64.0,25.0,7.0
170,CHP01745,黄药子,45.524812620000006,64.0,64.0,31.0,9.0
171,CHP00099,白及,45.399821759999995,78.0,78.0,13.0,3.0
172,CHP00775,丁公藤,45.07304916,60.0,60.0,32.0,6.0
173,CHP00124,白茅根,44.93362477999999,59.0,59.0,35.0,17.0
174,CHP00424,垂盆草,44.71675127,67.0,67.0,17.0,1.0
175,CHP02756,梅花,44.58654496,64.0,64.0,19.0,4.0
176,CHP01334,海带,44.143402304000006,65.0,65.0,22.0,4.0
177,CHP02056,决明子,43.69300244,56.0,56.0,33.0,4.0
178,CHP01543,槲寄生,43.62030722,61.0,61.0,14.0,2.0
179,CHP00824,冬凌草,43.41922549,50.0,50.0,44.0,37.0
180,CHP02808,绵萆薢,43.14003538999999,53.0,53.0,32.0,21.0
181,CHP00350,常山,43.00373035,67.0,67.0,18.0,4.0
182,CHP03663,射干,42.69185144,63.0,63.0,19.0,9.0
183,CHP04466,豨莶草,42.6198983,56.0,56.0,35.0,2.0
184,CHP00238,荜茇,42.54114339000001,75.0,75.0,15.0,3.0
185,CHP03082,佩兰,42.51763364000001,59.0,59.0,20.0,2.0
186,CHP02909,木竹子,42.48380035,64.0,64.0,10.0,0.0
187,CHP00384,赤小豆,42.10216824,52.0,52.0,36.0,14.0
188,CHP04083,天冬,41.893322409999996,54.0,54.0,27.0,7.0
189,CHP00470,翠雀花,41.54490789,52.0,52.0,28.0,22.0
190,CHP02837,墨旱莲,41.327818699999995,53.0,53.0,34.0,16.0
191,CHP04326,文殊兰,41.30377123,60.0,60.0,23.0,4.0
192,CHP00989,番茄,41.286022190000004,53.0,53.0,26.0,20.0
193,CHP01367,核桃仁,41.25287876,58.0,58.0,27.0,1.0
194,CHP05051,野菊花,41.06072638,54.0,54.0,23.0,6.0
195,CHP00673,地枫皮,41.03837873,56.0,56.0,27.0,13.0
196,CHP00456,刺五加,40.92283384,53.0,53.0,28.0,11.0
197,CHP01834,夹竹桃,40.593177650000015,58.0,58.0,23.0,11.0
198,CHP01408,红参,40.103064540000005,53.0,53.0,26.0,13.0
199,CHP01065,凤尾草,40.09409909,56.0,56.0,20.0,5.0
200,CHP02063,开口箭,39.74007967,50.0,50.0,23.0,18.0
201,CHP02030,橘红,39.71853378,52.0,52.0,25.0,13.0
202,CHP00076,白附子,39.36418498,58.0,58.0,18.0,2.0
203,CHP00458,葱白,39.073927330000004,70.0,70.0,3.0,0.0
204,CHP00844,豆蔻,38.65771853,66.0,66.0,8.0,1.0
205,CHP04556,香附,38.60436767000001,52.0,52.0,27.0,5.0
206,CHP00957,鹅不食草,38.48922123,49.0,49.0,32.0,9.0
207,CHP04458,西洋参,38.42943028999999,49.0,49.0,35.0,13.0
208,CHP01127,甘松,38.34171461,50.0,50.0,23.0,10.0
209,CHP02131,苦树皮,38.285428800000005,58.0,58.0,17.0,11.0
210,CHP01326,桂枝,38.101760590000005,57.0,57.0,11.0,0.0
211,CHP00071,白饭豆,38.03645819,51.0,51.0,24.0,6.0
212,CHP01630,黄柏,38.01367655999999,54.0,54.0,17.0,5.0
213,CHP00059,白菖,37.85171897000001,61.0,61.0,12.0,1.0
214,CHP05255,余甘子,37.813363769999995,48.0,48.0,25.0,4.0
215,CHP03643,蛇床子,37.673415340000005,55.0,55.0,9.0,4.0
216,CHP00093,白花蛇舌草,37.643133909999996,46.0,46.0,31.0,14.0
217,CHP01824,荠菜,37.294773340000006,51.0,51.0,18.0,8.0
218,CHP02656,猫须草,37.266150610000004,49.0,49.0,22.0,4.0
219,CHP00137,白屈菜,37.10472838999999,58.0,58.0,18.0,8.0
220,CHP01114,覆盆子,37.06797585,52.0,52.0,21.0,3.0
221,CHP03372,赛莨菪,36.81732123,44.0,44.0,30.0,24.0
222,CHP03342,肉豆蔻,36.746577970000004,57.0,57.0,15.0,7.0
223,CHP03979,苏木,36.66018847,50.0,50.0,13.0,0.0
224,CHP03500,山豆根,36.605524280000004,52.0,52.0,19.0,3.0
225,CHP00108,白兰花,36.50135242000001,63.0,63.0,9.0,5.0
226,CHP02406,龙葵根,36.29597851,48.0,48.0,22.0,9.0
227,CHP01382,黑老虎,36.2758616,48.0,48.0,25.0,6.0
228,CHP01964,金樱子,36.044676249999995,45.0,45.0,33.0,7.0
229,CHP03104,啤酒花,36.03182648,54.0,54.0,3.0,1.0
230,CHP06127,树舌,35.689952569999996,46.0,46.0,24.0,3.0
231,CHP04389,吴茱萸,35.623404050000005,56.0,56.0,8.0,4.0
232,CHP00356,车前子,35.41330268000001,42.0,42.0,30.0,9.0
233,CHP01228,枸骨叶,35.37498317,44.0,44.0,32.0,10.0
234,CHP01187,葛花,35.37420146000001,63.0,63.0,9.0,2.0
235,CHP00362,柽柳,35.16110258,53.0,53.0,13.0,1.0
236,CHP05376,泽兰,34.62577766,45.0,45.0,22.0,5.0
237,CHP05478,栀子,34.51484048,48.0,48.0,17.0,8.0
238,CHP00595,大叶糖胶树,34.420651539999994,45.0,45.0,24.0,7.0
239,CHP01968,金盏菊,34.343599880000006,44.0,44.0,25.0,10.0
240,CHP00090,白花丹,34.326489620000004,45.0,45.0,25.0,3.0
241,CHP01091,佛手,34.19650269,51.0,51.0,15.0,1.0
242,CHP03491,山慈菇,34.12359498,50.0,50.0,11.0,0.0
243,CHP00240,荜澄茄,33.96532618,62.0,62.0,8.0,3.0
244,CHP01073,凤仙透骨草,33.810850900000005,46.0,46.0,24.0,10.0
245,CHP02621,曼陀罗,33.37336565,44.0,44.0,20.0,14.0
246,CHP02057,蕨菜,33.23966642,47.0,47.0,9.0,0.0
247,CHP02904,木香,33.223208680000006,42.0,42.0,24.0,8.0
248,CHP02750,玫瑰花,33.07212525,49.0,49.0,12.0,0.0
249,CHP02161,昆明山海棠,32.99742244000001,44.0,44.0,18.0,5.0
250,CHP01780,鸡骨草,32.75552870999999,47.0,47.0,19.0,7.0
251,CHP01477,红芪,32.70088215,47.0,47.0,16.0,8.0
252,CHP05489,止泻木皮,32.676774079999994,43.0,43.0,19.0,18.0
253,CHP03192,牵牛子,32.50890905,39.0,39.0,29.0,20.0
254,CHP01185,葛根,32.494248479999996,43.0,43.0,17.0,3.0
255,CHP01809,积雪草,32.35225201,41.0,41.0,21.0,15.0
256,CHP01864,姜黄,32.29097568,48.0,48.0,12.0,0.0
257,CHP03704,石菖蒲,32.22038851000001,45.0,45.0,10.0,2.0
258,CHP01973,筋骨草,31.989259540000003,39.0,39.0,28.0,7.0
259,CHP04765,薤白,31.79749278,40.0,40.0,23.0,11.0
260,CHP04306,威灵仙,31.74476951,40.0,40.0,22.0,12.0
261,CHP00140,白首乌,31.492333379999998,40.0,40.0,20.0,6.0
262,CHP02585,马钱子,31.40078154,39.0,39.0,27.0,9.0
263,CHP01723,黄芩,31.336386870000002,46.0,46.0,10.0,1.0
264,CHP05185,银杏,31.31612805,42.0,42.0,20.0,8.0
265,CHP01222,狗牙花,31.085624199999998,45.0,45.0,23.0,1.0
266,CHP02219,莨菪叶,31.07615626,38.0,38.0,23.0,12.0
267,CHP02896,木棉花,31.038985220000004,47.0,47.0,11.0,0.0
268,CHP02676,毛萼香茶菜,30.961076370000004,39.0,39.0,23.0,19.0
269,CHP00186,柏子仁,30.92467582,47.0,47.0,8.0,1.0
270,CHP00972,儿茶,30.920357019999997,41.0,41.0,22.0,0.0
271,CHP05283,玉兰,30.496877640000008,44.0,44.0,13.0,1.0
272,CHP02272,藜芦,30.48153209,38.0,38.0,21.0,16.0
273,CHP02323,两面针,30.41447337,43.0,43.0,17.0,14.0
274,CHP05377,泽漆,30.237277979999995,39.0,39.0,22.0,4.0
275,CHP03771,柿蒂,30.15617235,39.0,39.0,22.0,2.0
276,CHP06091,茯苓皮,30.141277420000005,39.0,39.0,21.0,1.0
277,CHP01245,骨碎补,30.122635820000003,37.0,37.0,26.0,1.0
278,CHP02618,满山红,29.886008880000002,43.0,43.0,16.0,1.0
279,CHP00797,东北雷公藤,29.803918590000002,38.0,38.0,23.0,3.0
280,CHP01519,胡萝卜子,29.58789124,43.0,43.0,12.0,1.0
281,CHP01042,风轮菜,29.446161529999998,40.0,40.0,19.0,2.0
282,CHP01656,黄花夹竹桃,29.38315391,37.0,37.0,18.0,13.0
283,CHP01011,防己,29.35709783,41.0,41.0,18.0,5.0
284,CHP00406,楮实子,29.293460170000003,45.0,45.0,10.0,1.0
285,CHP00444,刺果苏木,29.287496979999997,36.0,36.0,24.0,12.0
286,CHP02604,买麻藤,29.246841509999996,39.0,39.0,17.0,2.0
287,CHP03439,沙参,29.23093061,44.0,44.0,13.0,3.0
288,CHP01449,红景天,29.204407939999996,44.0,44.0,5.0,0.0
289,CHP04173,葶苈子,29.138182300000004,39.0,39.0,18.0,11.0
290,CHP00694,地锦草,29.129073420000005,38.0,38.0,24.0,3.0
291,CHP04313,尾叶香茶菜,28.705028690000002,35.0,35.0,21.0,16.0
292,CHP02631,蔓荆子,28.68846965,38.0,38.0,21.0,1.0
293,CHP03665,伸筋草,28.677852660000006,43.0,43.0,8.0,1.0
294,CHP01344,海藻,28.660161969999997,38.0,38.0,22.0,11.0
295,CHP00313,草苁蓉,28.57415201,36.0,36.0,19.0,4.0
296,CHP02803,密蒙花,28.56615435,35.0,35.0,24.0,8.0
297,CHP00816,冬瓜子,28.553924470000002,39.0,39.0,15.0,5.0
298,CHP02562,马鞭草,28.35412445,42.0,42.0,14.0,6.0
299,CHP01414,红豆蔻,28.326754669999996,42.0,42.0,11.0,2.0
300,CHP02528,绿豆,28.23364912,38.0,38.0,17.0,11.0
301,CHP01923,金莲花,28.207384079999997,38.0,38.0,13.0,6.0
302,CHP02209,狼毒,28.134251969999998,36.0,36.0,20.0,4.0
303,CHP00408,楮树根,28.134091479999995,46.0,46.0,0.0,0.0
304,CHP04842,雪山林,28.07133716,39.0,39.0,17.0,6.0
305,CHP01603,华泽兰,28.0126263,34.0,34.0,21.0,7.0
306,CHP01310,鬼箭羽,27.869206439999996,42.0,42.0,10.0,3.0
307,CHP00726,灯心草,27.756826229999998,37.0,37.0,12.0,2.0
308,CHP01424,红厚壳,27.73808894,40.0,40.0,2.0,2.0
309,CHP01795,鸡屎藤,27.539570240000003,35.0,35.0,19.0,7.0
310,CHP05186,银杏叶,27.4940089,44.0,44.0,9.0,3.0
311,CHP01356,合欢皮,27.389348750000003,35.0,35.0,19.0,7.0
312,CHP03431,桑叶,27.34435303,42.0,42.0,22.0,8.0
313,CHP00746,滇茜草,27.284249329999998,31.0,31.0,27.0,20.0
314,CHP03997,酸浆,27.188844039999996,35.0,35.0,17.0,13.0
315,CHP01007,防风,27.16764505,38.0,38.0,12.0,1.0
316,CHP03182,千里光,27.081184719999996,35.0,35.0,19.0,1.0
317,CHP05104,野芝麻,26.998132400000003,43.0,43.0,8.0,1.0
318,CHP00246,蓖麻子,26.995160820000002,37.0,37.0,14.0,3.0
319,CHP00327,侧柏枝节,26.97474434,42.0,42.0,13.0,1.0
320,CHP03178,千斤拔,26.759659910000003,37.0,37.0,15.0,2.0
321,CHP00421,穿龙薯蓣,26.65784513,37.0,37.0,13.0,7.0
322,CHP00441,刺柏,26.490112919999998,37.0,37.0,13.0,2.0
323,CHP01273,贯众,26.269444380000003,37.0,37.0,13.0,1.0
324,CHP05402,獐牙菜,26.26081251,37.0,37.0,9.0,1.0
325,CHP05676,紫苏,26.252863679999994,38.0,38.0,9.0,0.0
326,CHP01351,诃子,26.23507004,34.0,34.0,19.0,0.0
327,CHP03434,桑枝,26.18602985,35.0,35.0,11.0,6.0
328,CHP03838,水飞蓟,26.10660241,38.0,38.0,9.0,2.0
329,CHP02863,木瓜,25.935619640000002,41.0,41.0,5.0,1.0
330,CHP00678,地骨皮,25.861866560000003,34.0,34.0,17.0,2.0
331,CHP02638,芒果,25.77399141,36.0,36.0,12.0,4.0
332,CHP04054,唐松草,25.642330719999997,68.0,68.0,1.0,1.0
333,CHP01161,高良姜,25.61016132,51.0,51.0,4.0,1.0
334,CHP01096,浮萍,25.593208950000005,38.0,38.0,9.0,1.0
335,CHP05360,芸香,25.446281870000004,42.0,42.0,4.0,1.0
336,CHP06090,茯苓,25.38581509,30.0,30.0,25.0,9.0
337,CHP01682,黄精,25.20911447,33.0,33.0,20.0,15.0
338,CHP04095,天南星,25.16988425,42.0,42.0,11.0,3.0
339,CHP01340,海南粗榧,24.990413800000002,36.0,36.0,12.0,3.0
340,CHP01357,何首乌,24.94120708,34.0,34.0,15.0,2.0
341,CHP03134,蒲公英,24.79702253,34.0,34.0,9.0,4.0
342,CHP03179,千金藤,24.761211,41.0,41.0,8.0,1.0
343,CHP02357,凌霄花,24.552410039999998,33.0,33.0,14.0,1.0
344,CHP00315,草豆蔻,24.26573367,37.0,37.0,8.0,0.0
345,CHP04473,细葛缕子,24.00458905,30.0,30.0,17.0,0.0
346,CHP05515,重楼,23.96070423,31.0,31.0,15.0,10.0
347,CHP03383,三尖杉,23.89126339,37.0,37.0,9.0,2.0
348,CHP01180,藁本,23.681187369999996,37.0,37.0,10.0,0.0
349,CHP05682,紫檀,23.61580425,36.0,36.0,7.0,0.0
350,CHP01608,化橘红,23.50043087,33.0,33.0,12.0,2.0
351,CHP04828,旋覆花,23.360684140000004,28.0,28.0,22.0,5.0
352,CHP05261,鱼藤,23.32619227,40.0,40.0,2.0,0.0
353,CHP01272,贯叶连翘,23.22111787,32.0,32.0,15.0,2.0
354,CHP06001,麝香,23.0664609,33.0,33.0,17.0,10.0
355,CHP03373,三白草,23.05849174,34.0,34.0,4.0,1.0
356,CHP02122,苦楝子,22.894574879999997,31.0,31.0,15.0,3.0
357,CHP03673,肾茶,22.86268023,27.0,27.0,25.0,1.0
358,CHP00206,半边苏,22.828094260000004,35.0,35.0,8.0,1.0
359,CHP05301,鸢尾,22.598556660000003,37.0,37.0,7.0,1.0
360,CHP02541,葎草,22.009626490000002,31.0,31.0,4.0,3.0
361,CHP02412,龙舌兰,21.6107713,28.0,28.0,16.0,15.0
362,CHP03429,桑椹,21.597026449999998,33.0,33.0,13.0,5.0
363,CHP02657,猫眼草,21.459078070000004,30.0,30.0,12.0,5.0
364,CHP00660,稻草,21.43154616,27.0,27.0,14.0,6.0
365,CHP03111,平贝母,21.42621313,24.0,24.0,22.0,21.0
366,CHP00872,独一味,21.41348786,26.0,26.0,16.0,9.0
367,CHP01486,红藤,21.3221243,29.0,29.0,10.0,2.0
368,CHP02391,六棱菊,21.234768900000002,28.0,28.0,14.0,1.0
369,CHP04764,缬草,21.051733299999995,31.0,31.0,9.0,2.0
370,CHP00386,赤杨,21.00399352,31.0,31.0,6.0,0.0
371,CHP05687,紫菀,20.978617820000004,28.0,28.0,15.0,3.0
372,CHP04807,绣线菊,20.97667078,33.0,33.0,7.0,4.0
373,CHP00416,川木香,20.904528450000004,29.0,29.0,11.0,6.0
374,CHP04047,檀香,20.810391709999998,27.0,27.0,16.0,1.0
375,CHP00305,藏边大黄,20.68139532,28.0,28.0,10.0,1.0
376,CHP03591,山药,20.675434859999996,25.0,25.0,18.0,11.0
377,CHP00710,地梭罗,20.6522297,35.0,35.0,6.0,1.0
378,CHP01580,华东膜蕨,20.645935490000003,25.0,25.0,17.0,1.0
379,CHP03139,蒲桃,20.645241079999998,33.0,33.0,5.0,0.0
380,CHP01350,旱芹,20.571849450000002,27.0,27.0,13.0,6.0
381,CHP00316,草果,20.56864284,29.0,29.0,6.0,2.0
382,CHP02180,莱菔子,20.54153943,34.0,34.0,6.0,2.0
383,CHP01370,鹤虱,20.52668836,29.0,29.0,11.0,8.0
384,CHP04225,土茯苓,20.469937970000004,27.0,27.0,12.0,2.0
385,CHP06128,松萝,20.46387524,27.0,27.0,7.0,0.0
386,CHP03398,三七花,20.43647755,24.0,24.0,20.0,10.0
387,CHP04519,夏枯草,20.35333534,23.0,23.0,22.0,6.0
388,CHP02367,琉璃草,20.27812134,27.0,27.0,12.0,0.0
389,CHP01836,荚蒾,20.23922091,25.0,25.0,19.0,0.0
390,CHP02416,龙须藤,20.20621469,28.0,28.0,8.0,0.0
391,CHP01364,荷叶,20.19016957,31.0,31.0,13.0,2.0
392,CHP05380,泽泻,20.12593326,24.0,24.0,20.0,2.0
393,CHP01931,金钱草,20.107550019999998,27.0,27.0,12.0,6.0
394,CHP04006,酸枣仁,19.94270074,27.0,27.0,10.0,2.0
395,CHP00020,桉叶,19.779753780000004,28.0,28.0,12.0,3.0
396,CHP00642,刀豆,19.764890920000003,25.0,25.0,15.0,5.0
397,CHP01756,茴芹,19.71968652,25.0,25.0,15.0,2.0
398,CHP02507,萝芙木,19.645357980000004,28.0,28.0,11.0,1.0
399,CHP00875,杜茎山,19.56494456,25.0,25.0,10.0,10.0
400,CHP03605,山楂叶,19.487592539999998,29.0,29.0,7.0,0.0
401,CHP00906,堆心菊,19.42791149,25.0,25.0,10.0,9.0
402,CHP03185,千年健,19.399952640000002,25.0,25.0,17.0,4.0
403,CHP02543,麻风树,19.326303859999996,25.0,25.0,14.0,1.0
404,CHP01338,海金砂,19.2579826,28.0,28.0,9.0,1.0
405,CHP03204,枪刀药,19.219304029999996,28.0,28.0,12.0,1.0
406,CHP02898,木天蓼,19.135823010000003,25.0,25.0,11.0,4.0
407,CHP00987,番木瓜,19.0993468,24.0,24.0,9.0,2.0
408,CHP01741,黄杨,19.06527477,25.0,25.0,13.0,7.0
409,CHP02353,灵香草,19.02394478,26.0,26.0,12.0,4.0
410,CHP04216,土贝母,19.009102589999998,24.0,24.0,16.0,3.0
411,CHP00060,白车轴草,18.98696469,26.0,26.0,11.0,1.0
412,CHP02612,麦芽,18.983309159999997,26.0,26.0,10.0,5.0
413,CHP02060,爵床,18.858305639999998,29.0,29.0,7.0,4.0
414,CHP00496,大风子,18.782646559999996,28.0,28.0,7.0,2.0
415,CHP02327,两头尖,18.779009560000002,26.0,26.0,9.0,5.0
416,CHP00485,大丁草,18.711266679999998,28.0,28.0,8.0,1.0
417,CHP04106,天竺黄,18.70800344,26.0,26.0,9.0,6.0
418,CHP04174,通草,18.62342177,24.0,24.0,8.0,0.0
419,CHP02537,绿绒蒿,18.61600094,30.0,30.0,7.0,0.0
420,CHP05427,长管香茶菜,18.54953743,22.0,22.0,15.0,12.0
421,CHP04838,雪莲,18.53136658,26.0,26.0,9.0,1.0
422,CHP02440,漏芦,18.512923129999997,26.0,26.0,13.0,4.0
423,CHP00791,定木香,18.508313800000003,22.0,22.0,16.0,14.0
424,CHP01211,狗脊,18.48697829,29.0,29.0,0.0,0.0
425,CHP00597,大叶仙茅,18.44908517,24.0,24.0,10.0,1.0
426,CHP01138,橄榄,18.38481383,25.0,25.0,9.0,2.0
427,CHP03218,秦艽,18.355761789999995,26.0,26.0,12.0,3.0
428,CHP00806,东风橘根,18.211739,27.0,27.0,5.0,2.0
429,CHP03176,千打锤,18.15294637,26.0,26.0,9.0,7.0
430,CHP00191,斑鸠菊,18.05932971,22.0,22.0,13.0,8.0
431,CHP02095,苦地丁,18.04037003,27.0,27.0,3.0,0.0
